model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,seed,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1700_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.6153,0.618,0.4404,0.1602,0.235,0.0872000008821487,1.9859999418258667,0.064,0.1756999939680099,0.0885000005364418,1700,Semi-Synthetic (HR),0.49647531254173605,0.0872000008821487,0.064,0.49647531254173605,0.5411409772911457,0.4248462677869504,0.7338471280871799
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1700_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5767,0.9104,0.9104,1.0,0.9531,0.0,1.0,0.0,1.0,1.0,1700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8553044140711374,0.8162998576941154,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1800_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.6857,0.6347,0.1667,0.0025,0.0048,0.0068999999202787,4.528299808502197,0.0033,0.008899999782443,0.0020000000949949,1800,Semi-Synthetic (HR),0.7791665653138887,0.0068999999202787,0.0033,0.7791665653138887,0.4770809244499399,0.35740658986738055,0.6463680275874696
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1800_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.4068,0.9113,0.9115,0.9998,0.9536,0.0003999999898951,1.0003999471664429,0.0005,1.0,0.9995999932289124,1800,Semi-Synthetic (HR),0.0003997872726559937,0.0003999999898951,0.0005,0.0003997872726559937,0.8101520971571367,0.7606873493907887,0.9995641762842014
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1900_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.6829,0.6293,0.2424,0.0098,0.0188,0.0178999993950128,4.027900218963623,0.0041,0.0238000005483627,0.0059000002220273,1900,Semi-Synthetic (HR),0.751731685086951,0.0178999993950128,0.0041,0.751731685086951,0.4847681009696779,0.36642723236231123,0.6538769078897267
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed1900_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5594,0.9134,0.9134,1.0,0.9548,0.0,1.0,0.0,1.0,1.0,1900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8510436653558505,0.8110973980934113,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed2000_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.7852,0.7436,0.6561,0.5895,0.621,0.0059000002220273,1.0187000036239624,0.0654,0.323199987411499,0.3172999918460846,2000,Semi-Synthetic (HR),0.01835673265675697,0.0059000002220273,0.0654,0.01835673265675697,0.7543628127286099,0.6747104616322023,0.9610171936813244
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed2000_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.4203,0.9114,0.9114,1.0,0.9537,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8136588793973343,0.7649334952690222,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed200_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.4752,0.561,0.1779,0.0517,0.0801,0.124499998986721,3.697799921035767,0.0634,0.1706999987363815,0.0461999997496604,200,Semi-Synthetic (HR),0.7295689271041208,0.124499998986721,0.0634,0.7295689271041208,0.4497025989724032,0.30963971485347014,0.6381952840481944
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed200_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5457,0.9124,0.9124,1.0,0.9542,0.0,1.0,0.0,1.0,1.0,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8471270387062062,0.8061946534449933,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed300_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.5056,0.6172,0.1013,0.0097,0.0177,0.0377999991178512,3.5016000270843506,0.0095,0.0529000014066696,0.0151000004261732,300,Semi-Synthetic (HR),0.7144162690583875,0.0377999991178512,0.0095,0.7144162690583875,0.45918406661814576,0.3121026583290154,0.6634011673235451
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed300_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.4365,0.9117,0.9117,1.0,0.9538,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8178922337253431,0.7701196441094401,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed400_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.5362,0.575,0.3179,0.1816,0.2312,0.2282000035047531,3.626600027084351,0.1598,0.3151000142097473,0.0869000032544136,400,Semi-Synthetic (HR),0.72425963918498,0.2282000035047531,0.1598,0.72425963918498,0.472368987545138,0.3812595177984288,0.6019988650602046
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed400_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5882,0.9077,0.9077,1.0,0.9516,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8580056372893945,0.8195815788398322,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed500_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.7038,0.6422,0.0714,0.0003,0.0006,0.00179999996908,3.7390999794006334,0.0007,0.0024999999441206,0.0006999999750405,500,Semi-Synthetic (HR),0.7325559611914156,0.00179999996908,0.0007,0.7325559611914156,0.475919507378135,0.35264199858429623,0.6624312341789458
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed500_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5553,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8493611941910997,0.8088863366618928,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed600_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.6936,0.6832,0.6526,0.232,0.3423,0.0790999978780746,1.906100034713745,0.1327,0.1664000004529953,0.0873000025749206,600,Semi-Synthetic (HR),0.4753685631456491,0.0790999978780746,0.1327,0.4753685631456491,0.5948083170491415,0.518014040534437,0.7326096248074279
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed600_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.4851,0.9114,0.9114,1.0,0.9537,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8306343067653262,0.7857552119622037,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed700_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.65,0.6589,0.6004,0.098,0.1685,0.0533999986946582,2.7290000915527344,0.1147,0.0842999964952468,0.0308999996632337,700,Semi-Synthetic (HR),0.6335654208677493,0.0533999986946582,0.1147,0.6335654208677493,0.5348742587101656,0.4481282925546445,0.6758203793806862
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed700_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.4993,0.9021,0.9021,1.0,0.9485,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8329597802021381,0.7882519180372572,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed800_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.7034,0.6982,0.5869,0.5627,0.5746,0.122699998319149,1.4284000396728516,0.1501,0.4092000126838684,0.2863999903202057,800,Semi-Synthetic (HR),0.2999160093631533,0.122699998319149,0.1501,0.2999160093631533,0.6833385449787434,0.6231258936758322,0.7976646400899126
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed800_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.5448,0.908,0.908,1.0,0.9518,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8461661519820406,0.8048439890647042,1.0
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed900_BIASED_ALL.csv,MedBias,1.0,BIASED_ALL,2,6,4,10000,0.5021,0.6304,0.0303,0.0012,0.0024,0.0285000000149011,65.08670043945312,0.0029,0.0288999993354082,0.0003999999898951,900,Semi-Synthetic (HR),0.98463587809417,0.0285000000149011,0.0029,0.98463587809417,0.43725015640951137,0.30689331626547517,0.585636286282336
SRCVAE,HR_N10000_MedBias_Thresh1.0_Seed900_FAIR_ALL.csv,MedBias,1.0,FAIR_ALL,2,6,4,10000,0.6002,0.908,0.908,1.0,0.9518,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8613780339106865,0.823805963308588,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1000_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7196,0.7223,0.7607,0.1587,0.2626,0.0467000007629394,0.4724000096321106,0.0899,0.0417999997735023,0.0885000005364418,1000,Semi-Synthetic (HR),0.5275999903678894,0.0467000007629394,0.0899,0.5275999903678894,0.5913942927861277,0.5195298875562214,0.722689862009102
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1000_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5287,0.8997,0.8997,1.0,0.9472,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8404156313425161,0.7973978042781259,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed100_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.5211,0.6586,0.0788,0.0081,0.0147,0.0472999997437,6.33650016784668,0.0077,0.0562000013887882,0.008899999782443,100,Semi-Synthetic (HR),0.8421841752527203,0.0472999997437,0.0077,0.8421841752527203,0.45211427200499454,0.3222264562235385,0.6214185783566386
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed100_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.468,0.9006,0.9006,1.0,0.9477,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8244582383648612,0.7777015328832726,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1100_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.5454,0.629,0.3241,0.1712,0.224,0.1835000067949295,3.4746999740600586,0.1489,0.2576000094413757,0.0741000026464462,1100,Semi-Synthetic (HR),0.7122053680992961,0.1835000067949295,0.1489,0.7122053680992961,0.4849102221623904,0.39319479546505914,0.6180105064166325
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1100_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4812,0.903,0.9083,0.9931,0.9488,0.0020000000949949,1.0019999742507937,0.0013,0.9915000200271606,0.9894999861717224,1100,Semi-Synthetic (HR),0.0019959823375136354,0.0020000000949949,0.0013,0.0019959823375136354,0.828374911637545,0.782715144131632,0.9982043240259124
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1200_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6545,0.6772,0.4306,0.0755,0.1284,0.0491999983787536,2.612600088119507,0.0262,0.0798000022768974,0.0305000003427267,1200,Semi-Synthetic (HR),0.6172395444111852,0.0491999983787536,0.0262,0.6172395444111852,0.5243106503597653,0.4157184748722271,0.695235988481947
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1200_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4233,0.9054,0.9054,1.0,0.9504,0.0,1.0,0.0,1.0,1.0,1200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8135759196725513,0.764560893760344,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1300_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7006,0.7278,0.7139,0.1766,0.2832,0.0262000001966953,1.4212000370025637,0.0613,0.0885000005364418,0.0623000003397464,1300,Semi-Synthetic (HR),0.2963692837293417,0.0262000001966953,0.0613,0.2963692837293417,0.6168909437858183,0.51659858705235,0.8338595033612799
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1300_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5557,0.9054,0.9055,0.9999,0.9504,0.0001999999949475,1.0002000331878662,0.0002,1.0,0.9998000264167786,1300,Semi-Synthetic (HR),0.00019999318259233956,0.0001999999949475,0.0002,0.00019999318259233956,0.8486910013189873,0.8079056840607528,0.9998000022741276
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1400_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7318,0.7079,0.5498,0.5208,0.5349,0.0527999997138977,0.8410000205039978,0.0483,0.2791000008583069,0.3319000005722046,1400,Semi-Synthetic (HR),0.1589999794960022,0.0527999997138977,0.0483,0.1589999794960022,0.6965517608826164,0.6053615140892078,0.9008593468682282
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1400_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.397,0.9013,0.9013,1.0,0.9481,0.0,1.0,0.0,1.0,1.0,1400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8062591857228396,0.7554425963554785,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1500_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7144,0.6932,0.4342,0.012,0.0233,0.0015999999595806,0.8251000046730042,0.0071,0.0076000001281499,0.0092000002041459,1500,Semi-Synthetic (HR),0.17489999532699585,0.0015999999595806,0.0071,0.17489999532699585,0.5557223314298321,0.41088706728767005,0.9031290423495854
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1500_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5312,0.9016,0.9023,0.999,0.9482,0.0001999999949475,0.9998000264167786,0.0005,0.9980000257492064,0.998199999332428,1500,Semi-Synthetic (HR),0.00019997358322143555,0.0001999999949475,0.0005,0.00019997358322143555,0.8414223415357164,0.7987316313693842,0.9996683533368771
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1600_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6464,0.6811,0.4875,0.0136,0.0265,0.0057000000961124,1.955999970436096,0.0022,0.0118000004440546,0.006000000052154,1600,Semi-Synthetic (HR),0.4887525485099844,0.0057000000961124,0.0022,0.4887525485099844,0.5299033282803731,0.4053933737895741,0.7540461599036143
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1600_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.3776,0.897,0.897,1.0,0.9457,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8007411884556407,0.7485229579600695,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1700_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7789,0.7416,0.6073,0.5925,0.5998,0.0307000000029802,0.9083999991416932,0.029,0.3039000034332275,0.3345000147819519,1700,Semi-Synthetic (HR),0.09160000085830677,0.0307000000029802,0.029,0.09160000085830677,0.7406398438065973,0.6595060504855906,0.9422411130189786
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1700_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5539,0.9023,0.9024,0.9999,0.9487,0.0001999999949475,0.9998000264167786,0.0002,0.9998000264167786,1.0,1700,Semi-Synthetic (HR),0.00019997358322143555,0.0001999999949475,0.0002,0.00019997358322143555,0.847665266756013,0.8065202644456191,0.9998000088068895
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1800_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6868,0.6864,0.0,0.0,0.0,0.0001999999949475,inf,0.0,0.0001999999949475,0.0,1800,Semi-Synthetic (HR),1.0,0.0001999999949475,0.0,1.0,0.45574145723075676,0.35195689913173567,0.5857621684979367
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1800_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5573,0.9014,0.9065,0.9936,0.948,0.0019000000320374,1.0018999576568604,0.0012,0.9926999807357788,0.9908999800682068,1800,Semi-Synthetic (HR),0.001896354663297739,0.0019000000320374,0.0012,0.001896354663297739,0.8485733011429477,0.8076825255646096,0.9983023935242629
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1900_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.5638,0.6566,0.1989,0.0251,0.0445,0.0487999990582466,4.014900207519531,0.0249,0.0649999976158142,0.0162000004202127,1900,Semi-Synthetic (HR),0.7509278068413522,0.0487999990582466,0.0249,0.7509278068413522,0.47234758032786983,0.34653281652052004,0.6477899288190948
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed1900_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5612,0.9063,0.9063,1.0,0.9509,0.0,1.0,0.0,1.0,1.0,1900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8503518324109435,0.8099909756742582,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed2000_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.688,0.698,0.82,0.0149,0.0293,0.0006999999750405,0.8784000277519226,0.0027,0.0052000000141561,0.0059000002220273,2000,Semi-Synthetic (HR),0.12159997224807739,0.0006999999750405,0.0027,0.12159997224807739,0.5886292097242665,0.46670240378439354,0.9318358982296748
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed2000_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4803,0.9026,0.9026,1.0,0.9488,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8280081828397141,0.7821587046909257,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed200_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6338,0.68,0.4988,0.1498,0.2304,0.0584000013768672,1.864799976348877,0.0178,0.125900000333786,0.067500002682209,200,Semi-Synthetic (HR),0.463749456948237,0.0584000013768672,0.0178,0.463749456948237,0.5619634009502629,0.44809700791083396,0.7576728904893962
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed200_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4954,0.905,0.9054,0.9995,0.9501,0.0,1.0,0.0,0.9995999932289124,0.9995999932289124,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8324036287569461,0.787676502094333,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed300_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.816,0.3661,0.3318,0.994,0.4975,0.0359999984502792,0.9625999927520752,0.0028,0.9277999997138976,0.9639000296592712,300,Semi-Synthetic (HR),0.037400007247924805,0.0359999984502792,0.0028,0.037400007247924805,0.6769781585816206,0.5789582282514494,0.9701273209666978
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed300_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5883,0.9022,0.9038,0.998,0.9486,0.0006000000284984,0.9994000196456908,0.0,0.9973999857902528,0.9980000257492064,300,Semi-Synthetic (HR),0.000599980354309193,0.0006000000284984,0.0,0.000599980354309193,0.857104548451799,0.8182928659589244,0.9995101541150841
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed400_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.5898,0.6913,0.0,0.0,0.0,0.0040000001899898,19.203800201416016,0.0,0.0041999998502433,0.0001999999949475,400,Semi-Synthetic (HR),0.9479269733327956,0.0040000001899898,0.0,0.9479269733327956,0.45151285590474655,0.33467071253597896,0.5983807265154004
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed400_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4531,0.8998,0.8998,1.0,0.9472,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8204394834045016,0.7727230939755614,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed500_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6067,0.6556,0.0697,0.0082,0.0146,0.062899999320507,11.70110034942627,0.009,0.068800002336502,0.0059000002220273,500,Semi-Synthetic (HR),0.9145379519756848,0.062899999320507,0.009,0.9145379519756848,0.45173514107758767,0.3375302698898585,0.598505009421229
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed500_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5565,0.9019,0.9019,1.0,0.9484,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8483029956962762,0.8072853421713483,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed600_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.7525,0.7144,0.8939,0.0793,0.1456,0.0062000001780688,0.7936999797821045,0.0011,0.0240000002086162,0.0303000006824731,600,Semi-Synthetic (HR),0.2063000202178955,0.0062000001780688,0.0011,0.2063000202178955,0.6147623622480894,0.511794933787598,0.8868204009835315
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed600_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.3924,0.9033,0.9048,0.9982,0.9492,0.0015999999595806,0.9983999729156494,0.0018,0.9975000023841858,0.9991000294685364,600,Semi-Synthetic (HR),0.001600027084350586,0.0015999999595806,0.0018,0.001600027084350586,0.80531126471531,0.7545163953503161,0.9983306646111092
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed700_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.6109,0.6847,0.418,0.0383,0.0701,0.0315000005066394,3.4897000789642334,0.0285,0.0441999994218349,0.012699999846518,700,Semi-Synthetic (HR),0.7134424227377136,0.0315000005066394,0.0285,0.7134424227377136,0.504131463597734,0.3960532027503083,0.6622540497101399
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed700_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.6078,0.8942,0.8942,1.0,0.9442,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8608238343143546,0.8226836238845222,1.0
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed800_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.641,0.676,0.0462,0.0011,0.0021,0.0141000002622604,65.09010314941406,0.0024,0.0142999999225139,0.0001999999949475,800,Semi-Synthetic (HR),0.9846366812831053,0.0141000002622604,0.0024,0.9846366812831053,0.4539099945760344,0.3449532749909955,0.5875251506428929
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed800_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.4636,0.8944,0.8991,0.9941,0.9442,0.0003000000142492,1.000300049781799,0.0011,0.993499994277954,0.9932000041007996,800,Semi-Synthetic (HR),0.00029995977893282344,0.0003000000142492,0.0011,0.00029995977893282344,0.8224548888259284,0.7749749720514278,0.9993193976331926
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed900_BIASED_ALL.csv,MedBias,2.5,BIASED_ALL,2,6,4,10000,0.5494,0.656,0.2961,0.084,0.1308,0.0725999996066093,2.416599988937378,0.0068,0.1238000020384788,0.0511999987065792,900,Semi-Synthetic (HR),0.5861954793603563,0.0725999996066093,0.0068,0.5861954793603563,0.504509739573943,0.3717074232912732,0.7062865470262271
SRCVAE,HR_N10000_MedBias_Thresh2.5_Seed900_FAIR_ALL.csv,MedBias,2.5,FAIR_ALL,2,6,4,10000,0.5482,0.8987,0.8997,0.9986,0.9466,0.0003999999898951,0.9995999932289124,0.0003,0.998199999332428,0.9987000226974488,900,Semi-Synthetic (HR),0.0004000067710876465,0.0003999999898951,0.0003,0.0004000067710876465,0.8455145041498361,0.8037151484453455,0.9996303141274527
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed1000_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,10000,0.9414,0.9794,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1000,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.49495446109788876,0.4394030849012976,0.5857864376269051
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed1000_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,10000,0.4299,0.9032,0.9032,1.0,0.9492,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8149529030878909,0.7661463503925482,1.0
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed100_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,10000,0.7513,0.9781,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,100,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4821357708646941,0.413416109917042,0.5857864376269051
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed100_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,10000,0.5168,0.9048,0.9048,1.0,0.95,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8380739151441297,0.7946859130641506,1.0
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed1100_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,10000,0.8525,0.9779,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1100,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4889892358297786,0.4273435578365565,0.5857864376269051
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed1100_FAIR_ALL.csv,PolicyDom,1.0,FAIR_ALL,2,6,4,10000,0.6858,0.911,0.911,1.0,0.9534,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8859138897232507,0.8546986244598502,1.0
SRCVAE,HR_N10000_PolicyDom_Thresh1.0_Seed1200_BIASED_ALL.csv,PolicyDom,1.0,BIASED_ALL,2,6,4,10000,0.3378,0.9767,0.0,0.0,0.0,0.00089999998454,2.977400064468384,0.0,0.001300000003539,0.0003999999898951,1200,Semi-Synthetic (HR),0.6641365022007715,0.00089999998454,0.0,0.6641365022007715,0.4751100828174779,0.357856484374956,0.6862937595686966
