model_name,name_dataset,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,sample_size_label,base_nodes,u_frac,seed,total_nodes,nonlinear_pattern,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_7_8_nodes_full_data.csv,3,6,5,10000,0.9257,0.7609,0.919,0.5722,0.7053,0.2613,2.4427,0.0884,0.4425,0.1811,Large,10,0.5,7,8,Linear_ReLU_50%,Synthetic (SF),0.5906169402710115,0.2613,0.0884,0.5906169402710115,0.7115580766821384,0.7516199036378135,0.6559296782181352
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_8_8_nodes_full_data.csv,3,6,5,10000,0.5588,0.5159,0.5753,0.1213,0.2004,0.0801,2.2229,0.0934,0.1455,0.0655,Large,10,0.5,8,8,Linear_ReLU_50%,Synthetic (SF),0.5501372081515138,0.0801,0.0934,0.5501372081515138,0.524030139175677,0.4085506115103924,0.7081236812018299
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_9_8_nodes_full_data.csv,3,6,5,10000,0.9001,0.8207,0.8278,0.8098,0.8187,0.1584,1.3864,0.195,0.5684,0.41,Large,10,0.5,9,8,Linear_ReLU_50%,Synthetic (SF),0.27870744373918066,0.1584,0.195,0.27870744373918066,0.8136890004454976,0.8328249289922933,0.7849848534000249
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_0_8_nodes_full_data.csv,3,6,10,10000,0.6403,0.5,0.5,1.0,0.6667,0.0,1.0,0.0,1.0,1.0,Large,10,1.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.0,0.0,0.0,0.0,0.7289297220622176,0.6406972122867177,1.0
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_1_8_nodes_full_data.csv,3,6,10,10000,0.8697,0.7139,0.6423,0.9653,0.7714,0.2005,0.7644,0.0432,0.6506,0.8511,Large,10,1.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.23560000000000003,0.2005,0.0432,0.23560000000000003,0.7899625221574711,0.7717950373237163,0.8240071703600353
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_2_8_nodes_full_data.csv,3,6,10,10000,0.9016,0.8286,0.8074,0.8629,0.8342,0.1811,0.7099,0.016,0.4432,0.6242,Large,10,1.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.2901,0.1811,0.016,0.2901,0.8302705818426882,0.8441444666961213,0.8104517420377285
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_3_8_nodes_full_data.csv,3,6,10,10000,0.776,0.6294,0.6915,0.4673,0.5578,0.2889,2.4964,0.3517,0.482,0.1931,Large,10,1.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.5994231693638841,0.2889,0.3517,0.5994231693638841,0.6040727767045586,0.6186859764008945,0.5806917271544297
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_4_8_nodes_full_data.csv,3,6,10,10000,0.9003,0.8632,0.8206,0.9298,0.8718,0.056,1.104,0.0917,0.5946,0.5385,Large,10,1.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.09420289855072472,0.056,0.0917,0.09420289855072472,0.887528432029939,0.8725607111594131,0.9176666368951644
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_5_8_nodes_full_data.csv,3,6,10,10000,0.6889,0.5508,0.7068,0.1736,0.2787,0.0964,2.2951,0.1875,0.1708,0.0744,Large,10,1.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.5642891377282035,0.0964,0.1875,0.5642891377282035,0.555717565141037,0.4829608560600013,0.6818342437969402
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_6_8_nodes_full_data.csv,3,6,10,10000,0.5768,0.5476,0.5462,0.5624,0.5542,0.2713,0.5829,0.2318,0.3792,0.6506,Large,10,1.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.4171,0.2713,0.2318,0.4171,0.6053783478923495,0.5574105353402012,0.687689832373518
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_7_8_nodes_full_data.csv,3,6,10,10000,0.6648,0.6474,0.7186,0.4847,0.5789,0.0509,0.8596,0.1527,0.3119,0.3628,Large,10,1.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.14039999999999997,0.0509,0.1527,0.14039999999999997,0.6982051973544583,0.6156997252471582,0.8778823919994752
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_8_8_nodes_full_data.csv,3,6,10,10000,0.6958,0.664,0.6982,0.5778,0.6323,0.0088,1.0215,0.0217,0.4182,0.4094,Large,10,1.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.021047479197259022,0.0088,0.0217,0.021047479197259022,0.7418229344316273,0.6522657233306797,0.9818403373301658
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_9_8_nodes_full_data.csv,3,6,10,10000,0.3291,0.4417,0.3968,0.2242,0.2865,0.0135,1.0491,0.0073,0.2893,0.2758,Large,10,1.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.04680202077971585,0.0135,0.0073,0.04680202077971585,0.5542047637539226,0.3399341029381478,0.9717343145757124
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,3,6,20,10000,0.3513,0.4663,0.2081,0.024,0.043,0.06,3.1553,0.0365,0.0878,0.0278,Large,10,2.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.6830729249199758,0.06,0.0365,0.6830729249199758,0.44170716351190087,0.25788886849746406,0.6682030534768294
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_1_8_nodes_full_data.csv,3,6,20,10000,0.6957,0.5924,0.8681,0.218,0.3485,0.1977,0.1182,0.251,0.0265,0.2242,Large,10,2.0,1,8,Linear_ReLU_50%,Synthetic (SF),0.8818,0.1977,0.251,0.8818,0.5381666212356284,0.5364678136298375,0.5406565985872224
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_2_8_nodes_full_data.csv,3,6,20,10000,0.8294,0.7586,0.8194,0.6633,0.7331,0.2602,0.5133,0.2719,0.2744,0.5346,Large,10,2.0,2,8,Linear_ReLU_50%,Synthetic (SF),0.4867,0.2602,0.2719,0.4867,0.7138948597891583,0.7556241096162801,0.6530402813157903
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_3_8_nodes_full_data.csv,3,6,20,10000,0.9022,0.7441,0.8891,0.5578,0.6855,0.0673,1.2405,0.0152,0.3473,0.28,Large,10,2.0,3,8,Linear_ReLU_50%,Synthetic (SF),0.1938734381297863,0.0673,0.0152,0.1938734381297863,0.7815457177366717,0.7350696731686701,0.8846261209025065
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_4_8_nodes_full_data.csv,3,6,20,10000,0.7172,0.6597,0.6584,0.6636,0.661,0.0402,1.0831,0.1231,0.5239,0.4837,Large,10,2.0,4,8,Linear_ReLU_50%,Synthetic (SF),0.07672421752377434,0.0402,0.1231,0.07672421752377434,0.7449135376814267,0.6715798889455316,0.9137458870352411
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_5_8_nodes_full_data.csv,3,6,20,10000,0.9375,0.8079,0.7485,0.9273,0.8284,0.3014,1.6416,0.1048,0.7711,0.4698,Large,10,2.0,5,8,Linear_ReLU_50%,Synthetic (SF),0.3908382066276803,0.3014,0.1048,0.3908382066276803,0.785870479900399,0.8365942400779613,0.7186209552509012
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_6_8_nodes_full_data.csv,3,6,20,10000,0.7073,0.6356,0.606,0.7749,0.6801,0.3156,1.6553,0.208,0.7971,0.4816,Large,10,2.0,6,8,Linear_ReLU_50%,Synthetic (SF),0.3958799009243037,0.3156,0.208,0.3958799009243037,0.6818449968743977,0.6779701421102932,0.6882834598857303
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_7_8_nodes_full_data.csv,3,6,20,10000,0.8113,0.7263,0.7533,0.6731,0.7109,0.3218,2.1253,0.2275,0.6077,0.2859,Large,10,2.0,7,8,Linear_ReLU_50%,Synthetic (SF),0.5294781913141675,0.3218,0.2275,0.5294781913141675,0.6910450559722174,0.7324471583941716,0.6313787714868798
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_8_8_nodes_full_data.csv,3,6,20,10000,0.8744,0.7488,0.6908,0.9007,0.7819,0.0448,1.0711,0.0214,0.6743,0.6295,Large,10,2.0,8,8,Linear_ReLU_50%,Synthetic (SF),0.0663803566427037,0.0448,0.0214,0.0663803566427037,0.8333018896888376,0.7885466909373591,0.952324501802846
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_9_8_nodes_full_data.csv,3,6,20,10000,0.6692,0.6247,0.6005,0.7449,0.6649,0.0423,1.0706,0.0056,0.6414,0.5991,Large,10,2.0,9,8,Linear_ReLU_50%,Synthetic (SF),0.0659443302820848,0.0423,0.0056,0.0659443302820848,0.7432738411187068,0.6591240804498655,0.9549994775164126
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,3,16,10,20000,0.3029,0.3025,0.3724,0.5761,0.4524,0.395,0.5932,0.5272,0.5761,0.9711,Large,20,0.5,0,18,Linear_ReLU_50%,Synthetic (SF),0.40680000000000005,0.395,0.5272,0.40680000000000005,0.4617709825784662,0.405459019341386,0.5561876769808809
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_1_18_nodes_full_data.csv,3,16,10,20000,0.6907,0.6331,0.6641,0.5387,0.5949,0.011,0.9734,0.1531,0.4001,0.4111,Large,20,0.5,1,18,Linear_ReLU_50%,Synthetic (SF),0.026599999999999957,0.011,0.1531,0.026599999999999957,0.7132731228944792,0.6228076765805399,0.9125541123446244
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_2_18_nodes_full_data.csv,3,16,10,20000,0.905,0.8025,0.8097,0.7909,0.8002,0.0512,1.1107,0.0098,0.5141,0.4628,Large,20,0.5,2,18,Linear_ReLU_50%,Synthetic (SF),0.09966687674439545,0.0512,0.0098,0.09966687674439545,0.8529666571483708,0.8178472371518869,0.9358376974581356
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_3_18_nodes_full_data.csv,3,16,10,20000,0.6764,0.5916,0.622,0.4671,0.5335,0.1957,0.5865,0.1974,0.2775,0.4731,Large,20,0.5,3,18,Linear_ReLU_50%,Synthetic (SF),0.4135,0.1957,0.1974,0.4135,0.6284999827990243,0.5764849869138502,0.7196044601005361
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_4_18_nodes_full_data.csv,3,16,10,20000,0.6791,0.6221,0.6343,0.5765,0.604,0.1486,0.7189,0.1668,0.3801,0.5287,Large,20,0.5,4,18,Linear_ReLU_50%,Synthetic (SF),0.2811,0.1486,0.1668,0.2811,0.6819661241615993,0.622594713983048,0.7948754107803581
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_5_18_nodes_full_data.csv,3,16,10,20000,0.6822,0.5933,0.6624,0.3804,0.4833,0.1299,0.6312,0.2446,0.2223,0.3522,Large,20,0.5,5,18,Linear_ReLU_50%,Synthetic (SF),0.3688,0.1299,0.2446,0.3688,0.6217305573339305,0.557313437603966,0.740166536596935
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_6_18_nodes_full_data.csv,3,16,10,20000,0.8979,0.7973,0.8503,0.7217,0.7807,0.2372,0.5633,0.2581,0.3059,0.543,Large,20,0.5,6,18,Linear_ReLU_50%,Synthetic (SF),0.4367,0.2372,0.2581,0.4367,0.7525426788097351,0.8025487912616719,0.6825421850522758
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_7_18_nodes_full_data.csv,3,16,10,20000,0.9422,0.6847,0.9376,0.3957,0.5565,0.1847,2.5596,0.1207,0.3031,0.1184,Large,20,0.5,7,18,Linear_ReLU_50%,Synthetic (SF),0.6093139553055165,0.1847,0.1207,0.6093139553055165,0.6650860799128423,0.6678165468048037,0.6605720294475299
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_8_18_nodes_full_data.csv,3,16,10,20000,0.723,0.7055,0.6477,0.9014,0.7538,0.0805,0.8907,0.0802,0.6556,0.7361,Large,20,0.5,8,18,Linear_ReLU_50%,Synthetic (SF),0.10929999999999995,0.0805,0.0802,0.10929999999999995,0.7882717773021918,0.7373480046111492,0.909073961879929
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_9_18_nodes_full_data.csv,3,16,10,20000,0.9107,0.5966,0.9984,0.1935,0.3241,0.153,0.1173,0.1161,0.0203,0.1733,Large,20,0.5,9,18,Linear_ReLU_50%,Synthetic (SF),0.8827,0.153,0.1161,0.8827,0.5751276146939897,0.5742291592904302,0.5765205404172403
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,3,16,20,20000,0.6578,0.6057,0.5924,0.6778,0.6322,0.3604,0.5209,0.2392,0.3918,0.7522,Large,20,1.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.47909999999999997,0.3604,0.2392,0.47909999999999997,0.6334614531790105,0.6326074010694928,0.63483579807698
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_1_18_nodes_full_data.csv,3,16,20,20000,0.4837,0.4988,0.4992,0.692,0.58,0.2732,0.6708,0.3047,0.5567,0.8299,Large,20,1.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.32920000000000005,0.2732,0.3047,0.32920000000000005,0.601952243574797,0.5495132494872021,0.6971425379882809
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_2_18_nodes_full_data.csv,3,16,20,20000,0.8599,0.7564,0.8386,0.6349,0.7227,0.4016,0.3068,0.3268,0.1777,0.5793,Large,20,1.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.6932,0.4016,0.3268,0.6932,0.6553261776601295,0.753338078707302,0.5237534074562138
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_3_18_nodes_full_data.csv,3,16,20,20000,0.7439,0.6124,0.7017,0.3911,0.5022,0.1174,0.6521,0.0343,0.22,0.3374,Large,20,1.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.3479,0.1174,0.0343,0.3479,0.6591789210456335,0.5844137089001757,0.7985452290024445
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_4_18_nodes_full_data.csv,3,16,20,20000,0.8394,0.7671,0.8182,0.6866,0.7467,0.2838,2.0215,0.2343,0.5616,0.2778,Large,20,1.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.5053178332921098,0.2838,0.2343,0.5053178332921098,0.7183825808738598,0.7671926330938945,0.6496736711052661
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_5_18_nodes_full_data.csv,3,16,20,20000,0.807,0.7319,0.7487,0.6982,0.7226,0.0103,1.0223,0.2703,0.4714,0.4611,Large,20,1.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.021813557664090766,0.0103,0.2703,0.021813557664090766,0.7803682646326032,0.7400133049200154,0.8527237733865743
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_6_18_nodes_full_data.csv,3,16,20,20000,0.6422,0.5841,0.5841,0.5839,0.584,0.1593,0.7251,0.2399,0.4201,0.5794,Large,20,1.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.27490000000000003,0.1593,0.2399,0.27490000000000003,0.6568869368977129,0.5954454294275261,0.771667511016321
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_7_18_nodes_full_data.csv,3,16,20,20000,0.8514,0.7606,0.753,0.7756,0.7641,0.1011,0.8212,0.0097,0.4646,0.5657,Large,20,1.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.17879999999999996,0.1011,0.0097,0.17879999999999996,0.813859446981459,0.778837769524517,0.8841542290644053
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_8_18_nodes_full_data.csv,3,16,20,20000,0.7147,0.6291,0.6433,0.5794,0.6097,0.1782,0.6698,0.1624,0.3614,0.5396,Large,20,1.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.33020000000000005,0.1782,0.1624,0.33020000000000005,0.681377759565613,0.6340620238664431,0.76769520223461
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_9_18_nodes_full_data.csv,3,16,20,20000,0.9035,0.7983,0.8331,0.7461,0.7872,0.1183,0.7666,0.1449,0.3886,0.5069,Large,20,1.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.23340000000000005,0.1183,0.1449,0.23340000000000005,0.8156007580109703,0.8080372106806608,0.8287827271968992
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_0_18_nodes_full_data.csv,3,16,40,20000,0.4041,0.4274,0.4015,0.2957,0.3405,0.3825,0.3163,0.4645,0.1769,0.5594,Large,20,2.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.6837,0.3825,0.4645,0.6837,0.42078839525840467,0.37509488823305603,0.4903884339401416
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_1_18_nodes_full_data.csv,3,16,40,20000,0.5228,0.5152,0.5201,0.3931,0.4477,0.1271,1.4043,0.1159,0.4415,0.3144,Large,20,2.0,1,18,Linear_ReLU_50%,Synthetic (SF),0.2879014455600656,0.1271,0.1159,0.2879014455600656,0.5958613051088933,0.47999279759452984,0.8102442781719849
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_2_18_nodes_full_data.csv,3,16,40,20000,0.8192,0.7269,0.7392,0.7014,0.7198,0.0662,1.15,0.1059,0.5075,0.4413,Large,20,2.0,2,18,Linear_ReLU_50%,Synthetic (SF),0.13043478260869557,0.0662,0.1059,0.13043478260869557,0.7879130372646204,0.739226076713898,0.8961350970325123
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_3_18_nodes_full_data.csv,3,16,40,20000,0.6903,0.6498,0.6348,0.7055,0.6683,0.0782,1.1514,0.0497,0.5948,0.5166,Large,20,2.0,3,18,Linear_ReLU_50%,Synthetic (SF),0.1314920965780788,0.0782,0.0497,0.1314920965780788,0.7420182650973037,0.6692318679588732,0.9077771462595304
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_4_18_nodes_full_data.csv,3,16,40,20000,0.7335,0.6727,0.6987,0.6072,0.6497,0.2037,1.6124,0.1878,0.5362,0.3326,Large,20,2.0,4,18,Linear_ReLU_50%,Synthetic (SF),0.37980649962788393,0.2037,0.1878,0.37980649962788393,0.6940803332364013,0.6709351920681684,0.7337401885095797
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_5_18_nodes_full_data.csv,3,16,40,20000,0.992,0.8412,0.9956,0.6855,0.8119,0.4039,3.8311,0.3228,0.5466,0.1427,Large,20,2.0,5,18,Linear_ReLU_50%,Synthetic (SF),0.7389783613061522,0.4039,0.3228,0.7389783613061522,0.6871493929129866,0.8301430358337967,0.510125593698343
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_6_18_nodes_full_data.csv,3,16,40,20000,0.7748,0.6848,0.7123,0.6202,0.6631,0.1732,0.6682,0.0657,0.3487,0.5219,Large,20,2.0,6,18,Linear_ReLU_50%,Synthetic (SF),0.3318,0.1732,0.0657,0.3318,0.7247858027850729,0.688693047841342,0.7883299245367609
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_7_18_nodes_full_data.csv,3,16,40,20000,0.3908,0.4994,0.4409,0.0043,0.0085,0.0049,3.0435,0.0041,0.0074,0.0024,Large,20,2.0,7,18,Linear_ReLU_50%,Synthetic (SF),0.6714309183505832,0.0049,0.0041,0.6714309183505832,0.47208364361213373,0.3117138988208927,0.6828457056412092
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_8_18_nodes_full_data.csv,3,16,40,20000,0.5254,0.4247,0.4501,0.6795,0.5415,0.0951,0.8815,0.0008,0.7073,0.8023,Large,20,2.0,8,18,Linear_ReLU_50%,Synthetic (SF),0.11850000000000005,0.0951,0.0008,0.11850000000000005,0.6468577016692255,0.5234901793753507,0.91379679009144
SRCVAE,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_9_18_nodes_full_data.csv,3,16,40,20000,0.726,0.65,0.6892,0.5464,0.6096,0.2503,1.923,0.1226,0.5215,0.2712,Large,20,2.0,9,18,Linear_ReLU_50%,Synthetic (SF),0.4799791991679667,0.2503,0.1226,0.4799791991679667,0.6623914701268944,0.6418288174184339,0.6951800807360803
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_0_8_nodes_full_data.csv,3,6,5,10000,0.8371,0.7682,0.7698,0.7653,0.7676,0.7607,7.5186,0.7435,0.8774,0.1167,Large,10,0.5,0,8,Linear_ReLU_50%,Synthetic (SF),0.8669965153087011,0.7607,0.7435,0.8669965153087011,0.550930956745353,0.7803345808918526,0.2146927570579376
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_0_8_nodes_full_data.csv,3,6,10,10000,0.6044,0.5718,0.5716,0.5733,0.5724,0.0469,0.9107,0.0525,0.478,0.5249,Large,10,1.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.08930000000000005,0.0469,0.0525,0.08930000000000005,0.6862325173841015,0.5786466232444146,0.9345409827611025
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,3,6,20,10000,0.7291,0.663,0.6534,0.6944,0.6733,0.0923,0.8401,0.1532,0.485,0.5773,Large,10,2.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.15990000000000004,0.0923,0.1532,0.15990000000000004,0.7401135657867097,0.6820311788925579,0.8620270631387115
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,3,16,10,20000,0.9817,0.9303,0.9426,0.9164,0.9293,0.5597,3.7147,0.2746,0.7659,0.2062,Large,20,0.5,0,18,Linear_ReLU_50%,Synthetic (SF),0.7307992570059494,0.5597,0.2746,0.7307992570059494,0.7015874645341692,0.9362827475107109,0.4809962560498747
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,3,16,20,20000,0.8565,0.7769,0.7717,0.7866,0.7791,0.0816,0.8518,0.0389,0.4689,0.5505,Large,20,1.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.1482,0.0816,0.0389,0.1482,0.8270980369384544,0.7923868342785058,0.9009409948494363
XGBoost,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_2p0_seed_0_18_nodes_full_data.csv,3,16,40,20000,0.8786,0.7967,0.8067,0.7804,0.7933,0.4907,3.0575,0.384,0.7292,0.2385,Large,20,2.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.6729354047424366,0.4907,0.384,0.6729354047424366,0.6650198631827139,0.808716608767665,0.48497748540343216
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_0p5_seed_0_8_nodes_full_data.csv,3,6,5,10000,0.5824,0.5638,0.5542,0.6522,0.5992,0.0518,0.9157,0.2077,0.5625,0.6144,Large,10,0.5,0,8,Linear_ReLU_50%,Synthetic (SF),0.08430000000000004,0.0518,0.2077,0.08430000000000004,0.6815751353856767,0.5899154937711656,0.8698757158626103
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_1p0_seed_0_8_nodes_full_data.csv,3,6,10,10000,0.6481,0.6054,0.6283,0.5162,0.5668,0.0362,0.9155,0.0573,0.3926,0.4288,Large,10,1.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.08450000000000002,0.0362,0.0573,0.08450000000000002,0.6951238698355834,0.5921190333091711,0.9376722499052144
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_10_base_nodes_u_2p0_seed_0_8_nodes_full_data.csv,3,6,20,10000,0.7466,0.679,0.6575,0.7473,0.6995,0.0432,1.0791,0.0058,0.5901,0.5468,Large,10,2.0,0,8,Linear_ReLU_50%,Synthetic (SF),0.07330182559540355,0.0432,0.0058,0.07330182559540355,0.7745018815381574,0.7047040074131449,0.9511951388049903
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_0p5_seed_0_18_nodes_full_data.csv,3,16,10,20000,0.8711,0.759,0.7024,0.8987,0.7885,0.0706,1.1169,0.0765,0.675,0.6044,Large,20,0.5,0,18,Linear_ReLU_50%,Synthetic (SF),0.10466469692899993,0.0706,0.0765,0.10466469692899993,0.8306594886818655,0.7943825018892491,0.9148936756702857
FairPFN,SF_Large_Sample_Size_Dataset_Linear_ReLU_50%_20_base_nodes_u_1p0_seed_0_18_nodes_full_data.csv,3,16,20,20000,0.8479,0.7679,0.7615,0.7802,0.7708,0.0004,0.9992,0.0451,0.5121,0.5125,Large,20,1.0,0,18,Linear_ReLU_50%,Synthetic (SF),0.0008000000000000229,0.0004,0.0451,0.0008000000000000229,0.8342819979951158,0.7839705890832436,0.9742355087677211
