model_name,name_dataset,bias_level,threshold,data_type,n_S,n_X,n_U,total_samples,ROC_AUC,Accuracy,Precision,Recall,F1_Score,Statistical_Parity_Diff_(ATE),Disparate_Impact_Ratio,Equal_Opportunity_Diff,Pos_Rate_S1,Pos_Rate_S0,seed,regime,DIR_dist,Statistical_Parity_Diff_(ATE)_clip,Equal_Opportunity_Diff_clip,DIR_dist_clip,DOFS,DOFS_predictive,DOFS_fairness
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7045,0.92,0.0,0.0,0.0,,,,,,1000,Semi-Synthetic (HR),1.0,,,1.0,,0.3971538302028277,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.735,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8995222070235929,0.8718707718490938,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.3182,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,100,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4485129557164219,0.3443007842443003,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.5395,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,100,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.46344821443009127,0.3738129890826311,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7751,0.795,0.2174,0.6667,0.3279,,,,,,100,Semi-Synthetic (HR),1.0,,,1.0,,0.545883908609475,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.3825,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.804486261384513,0.7539375699357943,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.881,0.935,0.8571,0.3333,0.48,0.0472999997437,0.1806000024080276,0.4,0.0104000000283122,0.0577000007033348,1100,Semi-Synthetic (HR),0.8193999975919724,0.0472999997437,0.4,0.8193999975919724,0.6143055629356546,0.6554069213098976,0.5553344970014326
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7647,0.91,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1100,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.47820333653143565,0.4044485310371891,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8162,0.915,1.0,0.0556,0.1053,,,,,,1100,Semi-Synthetic (HR),1.0,,,1.0,,0.546518036179105,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4756,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1100,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8279035632831011,0.7823345709821298,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7041,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1200,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.47502706252725346,0.3979446832448466,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7243,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1200,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4764483932048233,0.4009272233105345,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7596,0.925,0.5,0.0667,0.1176,,,,,,1200,Semi-Synthetic (HR),1.0,,,1.0,,0.4820867122295965,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4308,0.89,0.89,1.0,0.9418,0.0,1.0,0.0,1.0,1.0,1200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.813130711167337,0.763317734750201,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8305,0.91,0.0,0.0,0.0,0.0210999995470047,inf,0.0,0.0210999995470047,0.0,1300,Semi-Synthetic (HR),1.0,0.0210999995470047,0.0,1.0,0.48130045598689786,0.41416682302546265,0.5831703782728836
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.538,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1300,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4629555297383149,0.37262346499573956,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9029,0.93,1.0,0.125,0.2222,,,,,,1300,Semi-Synthetic (HR),1.0,,,1.0,,0.5846981409726794,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5433,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8460859847711224,0.804816221445577,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7054,0.905,0.0,0.0,0.0,0.0102000003680586,0.0,0.0,0.0,0.0102000003680586,1400,Semi-Synthetic (HR),1.0,0.0102000003680586,0.0,1.0,0.47287855074784213,0.3947249574116483,0.5845358202239046
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6426,0.865,0.0909,0.0556,0.069,0.0540000014007091,0.238999992609024,0.0833,0.0168999992311,0.0709000006318092,1400,Semi-Synthetic (HR),0.761000007390976,0.0540000014007091,0.0833,0.761000007390976,0.4860616473974348,0.39633814590059824,0.6356321381036596
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7112,0.915,1.0,0.0556,0.1053,,,,,,1400,Semi-Synthetic (HR),1.0,,,1.0,,0.5348404198625488,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4698,0.905,0.9188,0.9837,0.9501,0.0111999996006488,1.0115000009536743,0.0105,0.9904000163078308,0.979200005531311,1400,Semi-Synthetic (HR),0.011369254515898874,0.0111999996006488,0.0105,0.011369254515898874,0.825264471434306,0.7797641676451543,0.9889705666365738
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6974,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1500,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.47418695443224573,0.3960993868083963,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6151,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1500,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4683736757543105,0.3838934087191765,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.6892,0.92,0.0,0.0,0.0,,,,,,1500,Semi-Synthetic (HR),1.0,,,1.0,,0.39488127403275086,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4003,0.9,0.9,1.0,0.9474,0.0,1.0,0.0,1.0,1.0,1500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8069059746896451,0.7561697123443266,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8414,0.935,1.0,0.1333,0.2353,0.0012000000569969,0.8867999911308289,0.0556,0.0093999998643994,0.0105999996885657,1600,Semi-Synthetic (HR),0.11320000886917114,0.0012000000569969,0.0556,0.11320000886917114,0.6626902869695086,0.5823892472749367,0.9284181640896607
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6303,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1600,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.46982370879003305,0.3870460021318924,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7294,0.925,0.0,0.0,0.0,,,,,,1600,Semi-Synthetic (HR),1.0,,,1.0,,0.40167942527168354,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.6853,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,1600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8855650677293364,0.854235338283688,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6041,0.925,0.0,0.0,0.0,0.0104999998584389,inf,0.0,0.0104999998584389,0.0,1700,Semi-Synthetic (HR),1.0,0.0104999998584389,0.0,1.0,0.4671647221149514,0.38319617673091727,0.5844986397433026
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.7945,0.935,1.0,0.0714,0.1333,0.0196000002324581,inf,0.0833,0.0196000002324581,0.0,1700,Semi-Synthetic (HR),1.0,0.0196000002324581,0.0833,1.0,0.5602662800950456,0.5524049843177626,0.5721596722018002
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9259,0.94,0.6667,0.2857,0.4,,,,,,1700,Semi-Synthetic (HR),1.0,,,1.0,,0.6101992661169289,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4796,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,1700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8296967227691769,0.7847455646916573,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8251,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,1800,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4831316734425439,0.41490643872208327,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6328,0.87,0.0,0.0,0.0,0.0751999989151954,0.0,0.0,0.0,0.0751999989151954,1800,Semi-Synthetic (HR),1.0,0.0751999989151954,0.0,1.0,0.45982588663042473,0.37732534880994256,0.5759553863118779
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8322,0.9,0.0,0.0,0.0,,,,,,1800,Semi-Synthetic (HR),1.0,,,1.0,,0.41288747314503343,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5222,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0,1800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8395569131761521,0.7965309114741682,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.751,0.93,1.0,0.0667,0.125,0.0097000002861022,0.0,0.0714,0.0,0.0097000002861022,1900,Semi-Synthetic (HR),1.0,0.0097000002861022,0.0714,1.0,0.557278891378721,0.5452434825380106,0.5752015972829407
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.729,0.94,0.8,0.2667,0.4,0.0703999996185302,inf,0.2857,0.0703999996185302,0.0,1900,Semi-Synthetic (HR),1.0,0.0703999996185302,0.2857,1.0,0.5689372933337205,0.6001542844616597,0.5293371948950194
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7182,0.92,0.0,0.0,0.0,,,,,,1900,Semi-Synthetic (HR),1.0,,,1.0,,0.39918726671624777,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.438,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,1900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8187438123829961,0.771306289249158,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.81,0.925,1.0,0.1176,0.2105,0.0212999992072582,0.0,0.125,0.0,0.0212999992072582,2000,Semi-Synthetic (HR),1.0,0.0212999992072582,0.125,1.0,0.5691795060459958,0.571588262104272,0.5656677194750661
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.3121,0.905,0.0,0.0,0.0,0.0153999999165534,0.0,0.0,0.0,0.0153999999165534,2000,Semi-Synthetic (HR),1.0,0.0153999999165534,0.0,1.0,0.44517778793837115,0.33906342994224303,0.583888146617023
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7965,0.94,0.8571,0.3529,0.5,,,,,,2000,Semi-Synthetic (HR),1.0,,,1.0,,0.6541791597506246,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.379,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,2000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8036011286271798,0.7528642858165159,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9004,0.92,1.0,0.0588,0.1111,0.0096000004559755,0.0,0.0833,0.0,0.0096000004559755,200,Semi-Synthetic (HR),1.0,0.0096000004559755,0.0833,1.0,0.5633779169454008,0.5568864945065876,0.5735263046081832
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6503,0.725,0.0,0.0,0.0,0.2694999873638153,0.0,0.0,0.0,0.2694999873638153,200,Semi-Synthetic (HR),1.0,0.2694999873638153,0.0,1.0,0.4325857311424448,0.35258898584471093,0.5445718497448954
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8714,0.915,0.0,0.0,0.0,,,,,,200,Semi-Synthetic (HR),1.0,,,1.0,,0.42084039333829965,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4871,0.905,0.905,1.0,0.9501,0.0,1.0,0.0,1.0,1.0,200,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.830183093321188,0.7849386385419868,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.8512,0.915,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,300,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4845858184537793,0.4179321327130268,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.2642,0.71,0.0,0.0,0.0,0.3129999935626983,0.0,0.0,0.0,0.3129999935626983,300,Semi-Synthetic (HR),1.0,0.3129999935626983,0.0,1.0,0.3969092076290351,0.28462284111820524,0.5365769004180968
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7043,0.915,0.0,0.0,0.0,,,,,,300,Semi-Synthetic (HR),1.0,,,1.0,,0.3962715643170903,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.3995,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,300,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8088092973138091,0.7591881502465078,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7845,0.93,1.0,0.0667,0.125,0.0093999998643994,0.0,0.0769,0.0,0.0093999998643994,400,Semi-Synthetic (HR),1.0,0.0093999998643994,0.0769,1.0,0.5591486726940561,0.5489556047658389,0.5744656437830976
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.4245,0.915,0.0,0.0,0.0,0.0071000000461936,1.9412000179290767,0.0,0.0147000001743435,0.0076000001281499,400,Semi-Synthetic (HR),0.4848547337915099,0.0071000000461936,0.0,0.4848547337915099,0.4888537113118447,0.3556919228943413,0.7557532619445928
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8807,0.93,1.0,0.0667,0.125,,,,,,400,Semi-Synthetic (HR),1.0,,,1.0,,0.5590069931118533,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4093,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,400,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.811979749997236,0.7632753242159374,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.7056,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,500,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.47513268653461593,0.39816629705759965,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.6883,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,500,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4739138838715636,0.3956095949327083,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.7013,0.925,0.0,0.0,0.0,,,,,,500,Semi-Synthetic (HR),1.0,,,1.0,,0.39753096135164173,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5911,0.88,0.88,1.0,0.9362,0.0,1.0,0.0,1.0,1.0,500,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8533524002167194,0.8128599091621843,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6943,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,600,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4739681197107119,0.3956389092991827,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.8747,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,600,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4865431314153068,0.422042759503604,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9399,0.93,1.0,0.125,0.2222,,,,,,600,Semi-Synthetic (HR),1.0,,,1.0,,0.5881836445373163,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.4677,0.92,0.92,1.0,0.9583,0.0,1.0,0.0,1.0,1.0,600,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8272386881934141,0.7819294082668529,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.6196,0.915,0.0,0.0,0.0,0.009800000116229,inf,0.0,0.009800000116229,0.0,700,Semi-Synthetic (HR),1.0,0.009800000116229,0.0,1.0,0.4675534533642961,0.3836417102794087,0.5845853590040293
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.84,0.92,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,700,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4841613377708095,0.41706368225441287,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.6128,0.825,0.0,0.0,0.0,,,,,,700,Semi-Synthetic (HR),1.0,,,1.0,,0.36558318599922607,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5662,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,700,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8523485873229043,0.8126038908932186,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9384,0.93,0.5455,0.4,0.4615,0.0778999999165535,0.1272999942302703,0.0833,0.0114000001922249,0.0892999991774559,800,Semi-Synthetic (HR),0.8727000057697297,0.0778999999165535,0.0833,0.8727000057697297,0.613243828663779,0.625611718587812,0.5974881579727275
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.822,0.925,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,800,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.4832675307941269,0.415220657402644,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.8342,0.925,0.0,0.0,0.0,,,,,,800,Semi-Synthetic (HR),1.0,,,1.0,,0.41698098208997203,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5269,0.91,0.91,1.0,0.9529,0.0,1.0,0.0,1.0,1.0,800,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8416341403114783,0.7992935620120658,1.0
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,HighBias,2.5,BIASED_ALL,2,6,4,1000,0.9609,0.945,0.6667,0.3077,0.4211,0.0472000017762184,6.236000061035156,0.9,0.0562000013887882,0.0089999996125698,900,Semi-Synthetic (HR),0.8396407969511785,0.0472000017762184,0.9,0.8396407969511785,0.5437652895361589,0.6226783281130063,0.44090300642741587
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_FAIRNESS.csv,HighBias,2.5,BIASED_FAIRNESS,1,6,0,1000,0.9161,0.935,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,900,Semi-Synthetic (HR),1.0,0.0,0.0,1.0,0.49035853705324844,0.42998278002252216,0.5857864376269051
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_MASKED.csv,HighBias,2.5,BIASED_MASKED,0,6,0,1000,0.9255,0.935,0.0,0.0,0.0,,,,,,900,Semi-Synthetic (HR),1.0,,,1.0,,0.4312757569825108,
SRCVAE,HR_N1000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,HighBias,2.5,FAIR_ALL,2,6,4,1000,0.5352,0.915,0.915,1.0,0.9556,0.0,1.0,0.0,1.0,1.0,900,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.84467013717836,0.8032400690572794,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,LowBias,1.0,BIASED_ALL,2,6,4,1000,0.6835,0.725,0.725,1.0,0.8406,0.0,1.0,0.0,1.0,1.0,1000,Semi-Synthetic (HR),0.0,0.0,0.0,0.0,0.8258453625180292,0.7734062964612304,1.0
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_FAIRNESS.csv,LowBias,1.0,BIASED_FAIRNESS,1,6,0,1000,0.61,0.73,0.7286,1.0,0.843,0.0076000001281499,1.007699966430664,0.0,1.0,0.9923999905586244,1000,Semi-Synthetic (HR),0.007641129986277417,0.0076000001281499,0.0,0.007641129986277417,0.8130365011313891,0.7572613340343322,0.9937849487536794
SRCVAE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_MASKED.csv,LowBias,1.0,BIASED_MASKED,0,6,0,1000,0.5006,0.72,0.7236,0.9931,0.8372,,,,,,1000,Semi-Synthetic (HR),1.0,,,1.0,,0.7245280413156844,
