model_name,name_dataset,total_samples,n_U_cols_used,cluster_size_0,cluster_size_1,Statistical_Parity_Diff_wrt_U,Disparate_Impact_Ratio_wrt_U,Equal_Opportunity_Diff_wrt_U,Pos_Rate_U_cluster1,Pos_Rate_U_cluster0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed400_BIASED_ALL.csv,9000,4,6970,2030,0.0639,1.0684,0.0305,0.9985,0.9346
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed400_FAIR_ALL.csv,9000,4,7004,1996,0.003,1.003,0.0027,1.0,0.997
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed500_BIASED_ALL.csv,9000,4,6966,2034,0.0847,1.0925,0.0448,1.0,0.9153
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed500_FAIR_ALL.csv,9000,4,7026,1974,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed600_BIASED_ALL.csv,9000,4,2003,6997,0.2337,0.7663,0.1495,0.7663,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed600_FAIR_ALL.csv,9000,4,7057,1943,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed700_BIASED_ALL.csv,9000,4,2009,6991,0.0379,0.9621,0.0155,0.9621,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed700_FAIR_ALL.csv,9000,4,7156,1844,0.0079,1.008,0.0061,0.9984,0.9905
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed800_BIASED_ALL.csv,9000,4,2015,6985,0.0896,0.9104,0.0494,0.9104,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed800_FAIR_ALL.csv,9000,4,1951,7049,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed900_BIASED_ALL.csv,9000,4,6987,2013,0.0288,1.0296,0.0084,1.0,0.9712
CLAIRE,HR_N10000_WealthDom_Thresh1.0_Seed900_FAIR_ALL.csv,9000,4,7105,1895,0.0006,1.0006,0.0006,1.0,0.9994
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1000_BIASED_ALL.csv,9000,4,7918,1082,0.0818,1.0892,0.0417,0.9982,0.9164
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1000_FAIR_ALL.csv,9000,4,995,8005,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed100_BIASED_ALL.csv,9000,4,1100,7900,0.0477,0.9523,0.0207,0.9523,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed100_FAIR_ALL.csv,9000,4,1100,7900,0.0001,0.9999,0.0,0.9999,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1100_BIASED_ALL.csv,9000,4,7957,1043,0.0885,1.0971,0.0466,1.0,0.9115
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1100_FAIR_ALL.csv,9000,4,1006,7994,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1200_BIASED_ALL.csv,9000,4,7827,1173,0.1117,1.1259,0.0568,0.9991,0.8874
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1200_FAIR_ALL.csv,9000,4,1126,7874,0.0013,0.9987,0.0006,0.9987,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1300_BIASED_ALL.csv,9000,4,7849,1151,0.0984,1.1091,0.0494,1.0,0.9016
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1300_FAIR_ALL.csv,9000,4,1127,7873,0.0003,0.9997,0.0003,0.9997,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1400_BIASED_ALL.csv,9000,4,7793,1207,0.0653,1.0699,0.03,1.0,0.9347
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1400_FAIR_ALL.csv,9000,4,7848,1152,0.0001,1.0001,0.0,1.0,0.9999
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1500_BIASED_ALL.csv,9000,4,7804,1196,0.0862,1.0944,0.0439,0.9992,0.913
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1500_FAIR_ALL.csv,9000,4,7916,1084,0.0037,1.0037,0.0024,1.0,0.9963
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1600_BIASED_ALL.csv,9000,4,7925,1075,0.0262,1.027,0.0123,1.0,0.9738
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1600_FAIR_ALL.csv,9000,4,7984,1016,0.001,1.001,0.0007,1.0,0.999
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1700_BIASED_ALL.csv,9000,4,7865,1135,0.112,1.1261,0.0628,1.0,0.888
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1700_FAIR_ALL.csv,9000,4,7932,1068,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1800_BIASED_ALL.csv,9000,4,7827,1173,0.033,1.0341,0.0126,1.0,0.967
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1800_FAIR_ALL.csv,9000,4,1137,7863,0.0003,0.9997,0.0003,0.9997,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1900_BIASED_ALL.csv,9000,4,1100,7900,0.0477,0.9523,0.0213,0.9523,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed1900_FAIR_ALL.csv,9000,4,7905,1095,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed2000_BIASED_ALL.csv,9000,4,1125,7875,0.0875,0.9123,0.0427,0.9098,0.9973
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed2000_FAIR_ALL.csv,9000,4,7882,1118,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed200_BIASED_ALL.csv,9000,4,7871,1129,0.0506,1.0533,0.0231,1.0,0.9494
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed200_FAIR_ALL.csv,9000,4,1117,7883,0.0015,0.9985,0.0013,0.9985,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed300_BIASED_ALL.csv,9000,4,1140,7860,0.0828,0.9172,0.0374,0.9172,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed300_FAIR_ALL.csv,9000,4,1049,7951,0.0026,0.9974,0.0025,0.9974,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed400_BIASED_ALL.csv,9000,4,7860,1140,0.0842,1.092,0.0442,1.0,0.9158
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed400_FAIR_ALL.csv,9000,4,7893,1107,0.0001,1.0001,0.0,1.0,0.9999
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed500_BIASED_ALL.csv,9000,4,8002,998,0.1038,1.1159,0.0571,1.0,0.8962
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed500_FAIR_ALL.csv,9000,4,1015,7985,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed600_BIASED_ALL.csv,9000,4,7881,1119,0.0863,1.0944,0.0407,1.0,0.9137
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed600_FAIR_ALL.csv,9000,4,7915,1085,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed700_BIASED_ALL.csv,9000,4,7883,1117,0.0733,1.0793,0.037,0.9982,0.9249
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed700_FAIR_ALL.csv,9000,4,7949,1051,0.0016,1.0016,0.0013,1.0,0.9984
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed800_BIASED_ALL.csv,9000,4,7788,1212,0.0837,1.0914,0.0449,1.0,0.9163
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed800_FAIR_ALL.csv,9000,4,1192,7808,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed900_BIASED_ALL.csv,9000,4,7918,1082,0.0751,1.0813,0.0344,1.0,0.9249
CLAIRE,HR_N10000_WealthDom_Thresh2.5_Seed900_FAIR_ALL.csv,9000,4,8007,993,0.0024,1.0024,0.0018,1.0,0.9976
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,162,38,0.2446,14.2105,0.6,0.2632,0.0185
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,40,160,0.0062,0.9938,0.007,0.9938,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,60,140,0.2333,0.0,0.5789,0.0,0.2333
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,157,43,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,159,41,0.2982,16.8049,0.3382,0.3171,0.0189
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,167,33,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,39,161,0.2502,0.0242,0.5667,0.0062,0.2564
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,169,31,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,161,39,0.251,9.0821,0.0882,0.2821,0.0311
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,39,161,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,41,159,0.1983,0.3223,0.1439,0.0943,0.2927
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,161,39,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,36,164,0.3218,0.1725,0.25,0.0671,0.3889
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,51,149,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,157,43,0.1268,10.9535,0.2222,0.1395,0.0127
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,34,166,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,33,167,0.0606,0.0,0.1111,0.0,0.0606
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,41,159,0.2439,0.0,0.3684,0.0,0.2439
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,178,22,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,46,154,0.3306,0.1054,0.75,0.039,0.3696
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,168,32,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,151,49,0.1566,24.6531,0.3684,0.1633,0.0066
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,175,25,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,158,42,0.1603,26.3333,0.3,0.1667,0.0063
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,146,54,0.3224,7.7249,0.8182,0.3704,0.0479
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,173,27,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,56,144,0.3145,0.0216,0.6667,0.0069,0.3214
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,174,26,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,168,32,0.5015,17.85,0.4314,0.5312,0.0298
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,169,31,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,131,69,0.2387,32.2754,0.619,0.2464,0.0076
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,160,40,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,152,48,0.2083,inf,0.4375,0.2083,0.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,171,29,0.0058,1.0059,0.0065,1.0,0.9942
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,146,54,0.3752,28.3889,0.6389,0.3889,0.0137
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,177,23,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,174,26,0.1808,16.7308,0.3295,0.1923,0.0115
CLAIRE,HR_N1000_HighBias_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,98,102,0.0196,inf,0.0,0.0196,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,17,183,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,98,102,0.0204,0.0,0.1429,0.0,0.0204
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,27,173,0.4063,0.1561,0.5556,0.0751,0.4815
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,176,24,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,12,188,0.2394,0.0426,0.2778,0.0106,0.25
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,191,9,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,9,191,0.63,0.055,0.4127,0.0366,0.6667
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,13,187,0.0053,0.9947,0.0059,0.9947,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_BIASED_ALL.csv,200,4,120,80,0.0375,inf,0.1765,0.0375,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1400_FAIR_ALL.csv,200,4,24,176,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_BIASED_ALL.csv,200,4,61,139,0.0656,0.0,0.0667,0.0,0.0656
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1500_FAIR_ALL.csv,200,4,195,5,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_BIASED_ALL.csv,200,4,9,191,0.217,0.0236,0.3,0.0052,0.2222
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1600_FAIR_ALL.csv,200,4,11,189,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_BIASED_ALL.csv,200,4,101,99,0.1188,0.0,0.5,0.0,0.1188
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1700_FAIR_ALL.csv,200,4,45,155,0.0065,0.9935,0.007,0.9935,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_BIASED_ALL.csv,200,4,110,90,0.0778,inf,0.375,0.0778,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1800_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1900_BIASED_ALL.csv,200,4,188,12,0.5461,15.6667,0.6071,0.5833,0.0372
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed1900_FAIR_ALL.csv,200,4,21,179,0.0168,0.9832,0.0185,0.9832,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed2000_BIASED_ALL.csv,200,4,178,22,0.3534,4.4949,0.0152,0.4545,0.1011
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed2000_FAIR_ALL.csv,200,4,183,17,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed200_BIASED_ALL.csv,200,4,126,74,0.0946,inf,0.4118,0.0946,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed200_FAIR_ALL.csv,200,4,189,11,0.0053,1.0053,0.0,1.0,0.9947
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed300_BIASED_ALL.csv,200,4,181,19,0.4269,5.2924,0.4444,0.5263,0.0994
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed300_FAIR_ALL.csv,200,4,194,6,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed400_BIASED_ALL.csv,200,4,5,195,0.3897,0.0256,0.4091,0.0103,0.4
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed400_FAIR_ALL.csv,200,4,186,14,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed500_BIASED_ALL.csv,200,4,189,11,0.4925,10.3091,0.3333,0.5455,0.0529
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed500_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed600_BIASED_ALL.csv,200,4,138,62,0.0968,inf,0.375,0.0968,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed600_FAIR_ALL.csv,200,4,193,7,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed700_BIASED_ALL.csv,200,4,122,78,0.0256,inf,0.125,0.0256,0.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed700_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed800_BIASED_ALL.csv,200,4,85,115,0.0235,0.0,0.1333,0.0,0.0235
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed800_FAIR_ALL.csv,200,4,187,13,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed900_BIASED_ALL.csv,200,4,12,188,0.2394,0.0426,0.5278,0.0106,0.25
CLAIRE,HR_N1000_HighBias_Thresh2.5_Seed900_FAIR_ALL.csv,200,4,188,12,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1000_BIASED_ALL.csv,200,4,39,161,0.1366,0.8634,0.0472,0.8634,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1000_FAIR_ALL.csv,200,4,37,163,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed100_BIASED_ALL.csv,200,4,28,172,0.1744,0.8256,0.0609,0.8256,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed100_FAIR_ALL.csv,200,4,36,164,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1100_BIASED_ALL.csv,200,4,36,164,0.0488,0.9512,0.0185,0.9512,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1100_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1200_BIASED_ALL.csv,200,4,176,24,0.0852,1.0932,0.041,1.0,0.9148
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1200_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1300_BIASED_ALL.csv,200,4,172,28,0.186,1.2286,0.1261,1.0,0.814
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1300_FAIR_ALL.csv,200,4,182,18,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1400_BIASED_ALL.csv,200,4,28,172,0.1221,0.8779,0.0442,0.8779,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1400_FAIR_ALL.csv,200,4,41,159,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1500_BIASED_ALL.csv,200,4,153,47,0.1046,1.1168,0.0722,1.0,0.8954
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1500_FAIR_ALL.csv,200,4,31,169,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1600_BIASED_ALL.csv,200,4,19,181,0.1547,0.8453,0.1271,0.8453,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1600_FAIR_ALL.csv,200,4,26,174,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1700_BIASED_ALL.csv,200,4,165,35,0.0848,1.0927,0.0619,1.0,0.9152
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1700_FAIR_ALL.csv,200,4,32,168,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1800_BIASED_ALL.csv,200,4,50,150,0.2333,0.7667,0.1649,0.7667,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1800_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1900_BIASED_ALL.csv,200,4,31,169,0.2959,0.7041,0.1964,0.7041,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed1900_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed2000_BIASED_ALL.csv,200,4,165,35,0.2667,1.3636,0.25,1.0,0.7333
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed2000_FAIR_ALL.csv,200,4,172,28,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed200_BIASED_ALL.csv,200,4,163,37,0.1718,1.2074,0.0874,1.0,0.8282
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed200_FAIR_ALL.csv,200,4,45,155,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed300_BIASED_ALL.csv,200,4,44,156,0.1026,0.8974,0.0583,0.8974,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed300_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed400_BIASED_ALL.csv,200,4,164,36,0.1585,1.1884,0.1062,1.0,0.8415
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed400_FAIR_ALL.csv,200,4,176,24,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed500_BIASED_ALL.csv,200,4,169,31,0.1598,1.1901,0.125,1.0,0.8402
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed500_FAIR_ALL.csv,200,4,35,165,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed600_BIASED_ALL.csv,200,4,43,157,0.121,0.879,0.1188,0.879,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed600_FAIR_ALL.csv,200,4,170,30,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed700_BIASED_ALL.csv,200,4,44,156,0.0705,0.9295,0.0566,0.9295,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed700_FAIR_ALL.csv,200,4,158,42,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed800_BIASED_ALL.csv,200,4,168,32,0.0952,1.1053,0.0531,1.0,0.9048
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed800_FAIR_ALL.csv,200,4,165,35,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed900_BIASED_ALL.csv,200,4,168,32,0.1429,1.1667,0.0901,1.0,0.8571
CLAIRE,HR_N1000_LowBias_Thresh1.0_Seed900_FAIR_ALL.csv,200,4,166,34,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1000_BIASED_ALL.csv,200,4,192,8,0.1146,1.1294,0.0382,1.0,0.8854
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1000_FAIR_ALL.csv,200,4,189,11,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed100_BIASED_ALL.csv,200,4,99,101,0.1778,0.8185,0.04,0.802,0.9798
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed100_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1100_BIASED_ALL.csv,200,4,187,13,0.107,1.1198,0.0556,1.0,0.893
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1100_FAIR_ALL.csv,200,4,192,8,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1200_BIASED_ALL.csv,200,4,197,3,0.1929,1.239,0.1014,1.0,0.8071
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1200_FAIR_ALL.csv,200,4,198,2,0.0,1.0,0.0,1.0,1.0
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1300_BIASED_ALL.csv,200,4,196,4,0.1633,1.1951,0.0929,1.0,0.8367
CLAIRE,HR_N1000_LowBias_Thresh2.5_Seed1300_FAIR_ALL.csv,200,4,196,4,0.0,1.0,0.0,1.0,1.0
