S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,-0.9183290951831229,29.89572832142213,37.30408059309984,0,1,2.287016589706641,-2.15750752169156,33.436196059445635,1,0.19973846617503888,0,0,1,35.72603319868135,19.467411571059536,0.5813254010124036,4.800313839117413,8.054498349032537,85.0687496795099,11.734319985752643,10.097544307567228,70.41605293121394,0.30547862850120866,0.4511591123040402,18.37916603729765,65.79537012600031,42.17207772301718,1,1,37.52008831249134,-0.4660826091885401,5.935035671715141,1,0.06718150813746997,-8.710642782603475,0,0.20998335722981554,55.490642468063704,11.044421283029916,1,-3.151244262484518,0,0,39.56016465637333,1,0,3.434841469189678,0.42773451746994096,-3.8245528106678623,0,1,0.8158951121828864,3.177447663764383,69.99954223186032,0,2.3128932588575983,0.18748109588568607,26.804080719080737
1,0,-2.262703757919696,30.76415348278135,24.880007859684802,1,2,5.475880766697297,5.264056278147915,10.829471221520969,0,0.8186446864963262,1,2,0,33.914735395195066,81.25344957020087,0.7975009186105908,6.139137347803069,29.113282939323902,45.44208175306264,33.610734251259736,13.005564247548314,16.464422303334715,0.9559550513168723,-0.9560883367010969,68.20089149448393,27.671663011370633,32.80806255451757,1,2,23.06914064203742,1.0118773925816946,3.0456592525807826,1,-2.2130260212857853,-9.895412208997605,1,-1.671445313007527,14.228944316899309,29.241651850042203,0,7.110740084000092,1,0,34.00967081410221,1,2,9.468989846548453,1.966460786994586,-4.725641176694002,2,1,0.6355829375080303,6.982264820779821,51.10416337976648,0,9.10059175726119,0.6302139684453093,67.32728762486006
1,2,0.7657773218089975,45.73205309146855,35.87005855292806,1,1,3.426916670299242,0.9089933588862831,31.90770840718237,1,0.23685315430852627,1,1,0,35.00091322695194,73.73908957114003,0.6921848595454685,3.7858309703306174,4.249003709880778,21.46060754161946,25.457291943713795,38.882051102742,38.659754035170124,0.25957968017650423,-0.6539532383544367,42.260664670869936,52.75563250267909,32.45207100054104,0,1,50.70804341332371,0.3401560202924998,1.4448171104347862,0,-0.27437747164623283,0.2311490801258831,1,-0.4794348195243782,5.815604089555957,20.283139524813354,0,2.280036511879466,1,1,26.06670603805562,0,1,9.99992613839196,-0.6234232887077635,3.7498168900780726,0,1,0.4218354712156349,3.258604766587492,59.3631600359127,0,1.7102529203353236,0.9643809730413537,50.74843495974151
0,0,0.3242551538679939,36.66901642833101,61.00043215324375,0,0,1.3410639973197356,-4.197032342541648,64.51357016370163,2,0.32830590132697185,0,0,1,56.98648491183494,30.439981228412893,0.24975610544405108,1.3231387084863329,19.54613807525901,68.96204557070733,9.405211238555346,17.24022657530255,75.2795063624673,0.23749749202210974,-1.0784873308761151,18.291864771726168,17.92490316451055,52.96206772048473,0,0,49.060126835939556,-0.7135556364369746,4.494137918553429,1,0.811188427074313,5.383186140117298,0,1.4306007384628552,38.878747046282825,9.752901116635869,1,-5.228680211816574,1,0,32.14690753941643,1,0,-0.4672995561768314,-0.25921557869211864,3.863917330008732,0,0,0.5287395932884255,1.4817278482002656,38.3464045652191,1,1.325456218005445,0.3916053297338043,18.561548808537122
1,0,-0.02419212759528022,38.86494122720937,53.65115407724364,0,0,2.120017290166676,-3.8361095412364987,51.91324905513872,1,0.1619301947153423,0,0,1,32.97384460860236,86.203940795047,0.5479333045346356,2.484668963189825,6.7819615168268506,47.853774054039675,15.958783446092431,8.491439362460483,57.33507069913488,0.23148065060422152,-1.2297925095068758,18.563245914669228,52.42365858493364,33.179857873167094,0,0,40.772650582292954,-0.22982566190805306,2.611747715462097,0,-0.7983043091099471,-7.027296274289544,0,-0.1010220072705967,64.51245448577004,8.463443901532802,1,-1.9305728008142982,0,0,28.294112755034323,3,0,-0.7674467773426521,-0.472456097850404,-0.3112854877964075,0,1,0.13718640071312976,2.7059043347926424,39.127084385634234,0,2.413937846019685,0.27214292550062047,32.813194093357204
1,1,0.6554524574783854,45.550405383005014,48.840827074032504,1,0,2.6613142314071245,0.18492057963911535,50.04290211549488,0,0.2138193708142916,0,0,0,35.52393338616581,48.95153579777772,0.6305926552884494,1.917889447953465,5.727447241151258,58.634085867763744,19.753141149196882,20.01175833309089,51.99036803762924,0.18302004926941173,-0.1526486970487137,25.837235838146995,36.33879914683495,33.0841942002565,0,0,61.53905953728809,-0.045517808038151045,2.645552743517136,0,-0.138052437112985,6.651707652972046,0,-0.14655124349878634,30.22735644576698,18.5187269221668,0,-0.3714937190996608,0,0,33.34329471545764,0,1,-0.6464970659265141,0.4951659798675529,1.9178797416168347,0,1,0.04624644068376066,2.170751086511349,47.432377657452925,1,2.3345520958259316,0.25492219345435263,37.94379042081894
1,2,-0.09403051770232032,52.77389297802958,27.157546951826667,1,2,4.072908850692127,2.9721968114237107,19.028528171217456,1,0.5176773890206062,1,1,0,31.359038019756078,76.1755478213808,0.726225396394858,5.988361892377119,16.108135516436192,44.31627835960315,29.652679193460372,38.70320561611248,28.050666140801926,0.367073725847576,0.2422462001494202,55.482229375566334,20.22678865117621,33.2510658766555,0,2,32.46238886818625,0.6234100008356753,2.0200775599880783,1,-0.9794011933920367,-6.844190704254993,1,-1.0119677588406693,20.086443309823036,20.471947530793337,0,4.548483831792664,0,1,25.639697393582004,2,1,-3.056708646934587,0.31986411557658234,-0.3879555857982364,0,0,0.39330433611036286,4.643063239451121,25.64738998137623,1,3.5638684337359647,0.726105231680012,59.023822279385
0,1,0.9031854024130797,37.9091523201037,39.285424415583044,0,0,2.5834651682193,-3.6071981876634984,33.94446471547586,1,0.10019193520838726,0,0,1,32.21543440822079,86.79297337868961,0.5714425280989015,5.037522047969829,3.752064926076375,64.89033721226454,17.658004357349547,30.302121561912667,59.549508753653704,0.3549218052126257,-0.038379855840014986,20.45167246487251,45.50093751713551,32.982859185430456,1,1,72.0749080802523,-0.18153982982413722,2.792847327435394,0,-0.7008501742018944,-2.1459429258914673,1,-0.28969990480384006,36.000169980104566,10.565385677314836,1,-1.4146131439287242,0,0,11.601742853646764,1,0,0.4406807837680482,-0.20401846380763927,2.8612039859226,0,0,0.1873501114729187,2.3440581081011116,42.050772758326005,0,2.9900705986212324,0.5383633428464217,34.705745390180276
0,1,-1.5948488144142423,31.099096934639526,21.028931494856014,1,2,5.458194986165196,4.642665683437224,6.2431861509780795,1,0.8062419380508455,1,2,0,31.924154423740827,87.05507306888843,0.7692129176055469,10.874740399642295,31.408353776764784,64.37991299430126,34.001846507698104,27.793762931330257,15.241790995745069,0.8681249446769472,1.1447436212528925,69.96720869918079,52.92692480473083,33.75135393405855,1,2,34.27830672426799,1.1219558003676693,0.8596016073932233,1,-3.7177374141734703,-8.78405114630184,0,0.29555608131879635,49.04944386585241,32.29805106719632,0,7.4514634664286135,0,0,19.248345315455385,0,2,0.29665387427005463,0.9454675030423507,-8.39920434486367,0,1,0.46807243675262444,5.972909844535906,23.831302272995494,0,2.901191400753212,0.32215975011372233,68.09024023393033
0,0,-0.384797151205307,34.9227570320094,52.62533532376592,0,0,1.784004002554003,-6.115583139348936,54.18608467713412,2,0.272321707882615,0,0,1,47.048260085430776,67.00176555282044,0.2931180949504868,2.966328914366472,16.75708147453082,48.24985196996801,8.638041376522676,8.320707193976943,77.78961929214942,0.22356617078486746,-1.3708054127934393,18.973314462001834,54.02830561120204,52.053630190812896,1,0,31.466787869016976,-0.7521933143988301,3.8357637602227,0,0.5442504079676015,1.1464458123550436,0,-0.43822302723007406,54.27981726362391,9.271350777200421,1,-5.537459488195546,1,0,22.773166204872233,2,0,0.9990157879704569,0.7360336614195433,6.135880839075991,0,1,0.8155470981052035,1.9011760376194278,38.46910211666174,1,3.3101092851358986,0.2096193196529348,18.716334065606077
1,2,-0.2582496728886618,44.79662728597525,40.319753264672485,1,2,5.640730603088438,8.4025090170954,38.66418261617976,0,0.9165215048787909,1,2,0,32.29017484599859,16.496970270239697,0.8229717548849276,0.9435120105492633,34.388555746294344,45.62151425352876,34.04531574119344,23.38946353187913,12.230766691035393,0.8943182006611703,-0.9100734574823026,69.87938818528035,45.17618780324576,33.65704729286523,0,1,0.0477350217910677,1.0576358522442737,2.4479625334954127,0,0.4406026157572802,-0.5781020810797148,1,-0.6516516280864789,51.709685901579945,32.790793992758665,0,7.3181628092948685,0,1,7.267185411196511,1,2,-0.3533297068124206,0.146865711515935,4.352548486427917,2,0,0.43683038223920095,5.820769627899213,66.77444327971585,1,1.1235546263310134,0.4477355285516958,68.59755052393443
1,1,-0.2712785087467717,52.998819058939894,46.42190296744353,1,1,3.193160037676064,0.2922638310197989,39.41602248210946,0,0.3290882269323898,1,1,0,33.819249182896,68.82613447796533,0.7056717733814324,2.609580503963638,8.168192331350742,26.906280066696407,23.87725541519154,21.245820441699376,42.138168374857806,0.5173508938890637,-0.32320014236533146,38.307209237277256,44.22013243065808,32.483022560100196,1,0,33.50927963667685,0.17664238875177082,1.7433185383810839,0,0.2736240386342498,-0.3455140975780644,1,-0.3413528847403649,32.2158198950239,15.7340954431308,0,1.3738835875915694,1,1,9.202162822138318,2,1,-1.0275669964642002,-0.6909813310787096,6.1805902289926316,3,1,0.42599673113219516,3.249285875011955,26.053419022862983,0,2.6586437443063597,0.6433477721564771,47.437558374052514
1,2,-0.3887743078795409,69.74476914448957,22.879391186205307,1,2,8.049402125084232,7.998172446448745,5.609845306402579,1,0.9055684641680117,1,2,0,33.874504707775046,90.96843810483394,0.8614620151647856,6.914108124232844,25.217651078187487,0.3114340766729784,38.497471257166694,34.16324511978562,5.076213490358544,0.7041676849032494,3.1630249891310287,78.50899872154508,41.14912216760207,32.57324769168831,2,2,37.14412285315662,1.7145690963486724,0.4208698554122442,0,0.42338704782673536,-3.5067797507380067,1,0.3753432184915312,11.545520201195414,38.746093867508115,0,8.852864429497703,1,1,15.638167118340167,0,2,2.2981055984794185,-0.03645849294976605,9.758341201906696,0,0,0.45285438448461646,7.719101028247507,38.54526101192393,0,2.6184564338115046,0.9967553155995674,76.73514041823287
0,1,-0.03675394619360884,28.166779119618468,40.95881020672485,1,1,2.791115162656204,3.9779576298569204,37.71635565531208,1,0.4636723502959509,0,0,1,33.46202348784604,0.8205504667198882,0.6194604359275054,1.7302487281287189,17.12333358271249,65.54337981075615,17.862568027418593,23.092335139911278,54.06132522353957,0.33295573890308894,0.2930949894580047,22.824650174653325,73.29852266515267,34.05914708001648,2,1,5.750184729989938,-0.1401588263856606,18.915232499624622,1,-0.7411749970009082,-0.31102043474240304,0,1.5943823604921934,64.355416538361,8.515453902594823,0,-0.6444399970882397,1,0,11.68821629558818,1,1,-2.790804082399452,-0.6267313599731567,-8.565966977699823,1,0,0.5402474536847601,2.814629623056369,36.04124754225523,1,2.761141272687071,0.2944198964041107,35.19670178790367
1,0,0.15662139853199877,50.70515225587696,52.06986896896823,0,0,1.9053351625686905,-2.461122833073728,39.17399752528671,1,0.222457162483996,0,0,1,35.21577064511587,44.30749032417685,0.4962596909028265,3.0059618397204213,8.443456139081603,35.6286441721408,13.043737660307851,11.076447954558965,66.2309286755796,0.2862933170791413,-0.10926786193371164,17.893260741872588,40.402257587719504,42.04453362852224,0,0,39.998741393310375,-0.43711441752759833,2.7258280278296443,1,0.9206414041925879,-0.7712276898630925,1,-0.11663706175535969,12.77586333558073,8.189215830150626,1,-3.552350161738098,1,1,32.26357849598192,0,0,-1.0103601350718652,0.44318118971987686,-5.735878640921741,1,1,0.7158892920740434,2.2545110201719947,56.96196617642351,0,1.933712618463741,0.5080140629785316,26.238424114853697
0,0,-0.5545368284985824,39.92139433470727,46.067730733663296,0,0,2.3541105718473956,0.9409446677402293,40.38946197026185,0,0.2486360609131223,0,0,1,35.01601899057892,16.92437662670064,0.6212049470981822,2.2417124242072384,7.045086699968679,70.83923070233766,18.87937179553901,6.453017806834637,53.39242594781681,0.3106432461720321,-0.8887313165985062,26.298415806200772,65.76017496232583,33.612302669505496,1,1,35.240917551348176,-0.07784564908170992,3.0982591093602085,1,0.9129649239581553,-1.158232083385144,0,-0.8842156009419697,33.189412829783514,15.515248173818673,0,-0.5526490009169365,1,1,15.671840744048257,0,0,4.536067767696196,0.11173870743679279,-5.255883668492379,1,1,0.9059362939888412,2.626737186141919,36.71351030072065,0,2.5578836238134532,0.44554554072580244,37.50692532576328
0,0,1.1196171832481254,33.891326059696155,65.82009941884759,0,0,1.056336436585269,-8.768173704296744,71.67854491404162,3,0.34131399989513894,0,0,1,66.10197245651241,62.72616487578717,0.04279390440974257,1.7596163282685826,29.014579027321368,89.42207282118879,2.4262877038583497,4.017980600004892,94.07612576515518,0.24188058968717646,-0.7424368227178958,17.88881171097747,14.26174908046594,69.10205599509683,1,0,82.21785736272219,-1.5164223952087226,4.9833591724218715,0,-0.1249385170312257,6.6483006407793965,0,-0.03610062395120754,13.59709148992196,10.526064761524907,1,-8.846364003986238,1,1,26.13687703295458,1,0,-1.414744002561946,0.7596296116625753,-7.22793513489046,3,0,0.5603036846778794,0.9967450160731557,37.74927883477703,1,3.0367747251337964,0.181750980832936,4.721806891670082
0,1,1.3125439005036903,30.391669866112238,59.134371449979604,0,0,1.434707839929168,-6.100742687032827,61.769682817928775,2,0.23669599625476284,0,0,1,63.19567993787942,49.198225023303046,0.17593447205565327,1.7591186642432117,17.468696751233747,58.51079653291489,7.52987348827725,16.389810111779457,80.72576620921643,0.24736833259423574,-0.3770223749939492,18.427204257546336,71.23104044579124,58.09852229659264,0,0,99.2894987785527,-0.903807501743544,4.287637968066237,0,-0.535951560572737,9.11467130408315,0,0.424600838333586,57.71034299337703,8.602209519658835,1,-6.283183323312861,0,0,31.054520096675265,0,0,2.022718445858537,-0.9732146540974612,2.017017878299491,0,0,0.21706673429429602,1.139723726054066,40.154885439053906,1,2.856231556354368,0.44713093604843485,14.553654642790619
1,1,0.035014634882309645,39.14399352771184,37.750865055312666,0,0,2.5094944884092487,-2.3094281924628355,24.846146963077295,1,0.153507197709158,0,0,0,34.33982675606684,32.22587911222726,0.5763561743887534,5.754747706840039,4.667359377239693,54.802216085615804,14.125044260785833,21.51498699994984,69.20682845692119,0.1881964274845338,-0.40521005622245243,18.452340872029854,65.15406523795578,39.82727810625811,1,1,37.324852438826085,-0.37876244830018946,2.5427130908263478,1,-0.43987176810371426,-2.986193391393561,1,0.08577906122466325,11.831197754430839,9.566205808346965,1,-3.0601926795928165,1,1,20.332547145183597,0,0,-0.20568793914594252,0.2777938631553666,1.4932899605037715,0,1,0.28598913913394014,2.438894176570783,42.39359561185889,1,2.3818523249315264,0.4732999440296917,28.1351564645508
1,2,-0.3441039020217902,67.42198442833849,22.577372079538826,1,2,6.097817136223706,6.256026123890173,11.627731991068103,0,0.8110026275767308,1,2,0,32.05480737414443,34.16507355685737,0.7569161643065943,5.955455321637533,28.677306401573652,42.08314487230116,31.368686841833366,39.918150451298864,21.549815142791708,0.8609187992834222,-0.5135227438406635,61.91206661034634,64.83317371711249,32.88189516767606,1,2,57.77614986793751,0.8054000854199699,2.4165424160179145,1,0.9566006119419983,-2.632462830456004,0,-2.0066113870446736,68.13128114159313,20.706276471945813,0,6.019004738857582,1,1,2.8977046907590265,2,2,0.46401473765741486,-0.8288438561158775,-5.312884073331846,2,0,0.6409804314467124,5.939599737499497,32.33051298881325,0,0.5760613990967135,0.4992504519259737,62.89735958226552
0,0,-0.10615963299732033,29.634483865428823,63.332999245976566,0,0,1.481899745006923,-5.616125311084758,69.1050031225615,2,0.3046129845908611,0,0,1,44.283510593859006,87.51187036134553,0.30700612548017536,1.0574086057780077,16.565402938366944,86.14660583085909,10.221161790764427,1.0887648770794,74.09176788470486,0.320146680146954,-0.14314549655104508,18.319454299210534,40.62604674219315,50.78722777794679,0,0,25.282779383856337,-0.7019283618413951,15.283261227733776,1,-1.723173309737677,3.1872883251674793,0,-0.3459078813550427,13.238206091540544,8.597575041238068,1,-5.103704125925632,0,0,35.65642968128227,0,0,-0.38708842844698665,0.9280041774559264,-5.446627139893031,1,1,0.7474981864907487,2.3450944015884176,37.49289270639045,0,2.2636195265363606,0.3209198659914683,19.4422244199273
0,0,0.6939546626817988,30.202855017273542,32.52960505488778,1,0,3.6227915160559183,2.0437901962288834,19.423021373102,0,0.3807221886157681,1,1,0,35.29083881116868,21.156759625684597,0.6220595668888882,4.909321242943278,14.67639429488041,73.90609891157006,22.373813666698283,21.59628049628879,45.17654117995774,0.4604451154111736,-1.0150965197396278,34.232982278742085,41.94751674391928,33.139517342796964,1,1,68.7911511702828,0.15717786170895268,4.56706977975336,1,-0.26405680331002307,1.8429839628628528,0,0.00432304706514715,75.47638503259228,23.89107697450944,0,1.7383487141834664,0,0,29.69239165987978,0,1,0.2789621642395783,0.3419855440400734,-1.8946254025854685,2,1,0.5374940921866068,2.4342256100356625,24.48444136470637,1,3.0694136293124674,0.2117765891730069,42.53569296300331
0,1,-0.2181226403816949,27.975313302574587,60.09528474823687,0,0,1.3428914856010965,-4.154440598552014,70.80133910527435,2,0.35716201073721504,0,0,1,59.969079267737186,27.870080092450557,0.25015099194128887,1.0185868503956739,20.681223395808118,78.71558673733374,9.792610003607905,18.9537449498804,73.74447580616777,0.3675948082478365,0.5207255425809835,18.52768908999254,33.66694814941126,50.35980758490812,2,0,31.35652943431101,-0.6863510166423479,5.669276238902708,1,-0.3163296638562411,-2.8059858703873273,0,0.6551199219258185,38.26676464178948,9.833030862982813,1,-4.934116315065653,1,0,10.077356629284306,0,0,0.1690581162585474,-0.38934370403701773,1.7305187945962324,1,0,0.04004961879372154,1.510495788790042,45.13409795344774,0,2.2959575517717727,0.1948766347142163,19.503019423814784
0,2,-0.4587449668494956,29.85597278793113,29.67195879963925,1,1,3.6209561553772014,1.7045231743543887,30.190181273923898,0,0.46853350371317526,1,1,0,33.272767836716376,59.603153789296485,0.7000845459814209,4.095011484658253,19.488720464484214,78.83456437636617,23.021619211086044,39.411768208557305,39.5789000569434,0.5378552705906395,-0.5805793218813025,38.37364653588254,46.11680251179215,33.04070834575819,0,1,39.268963519654484,0.24108450452229369,5.087546737398252,0,0.2752981645294978,-2.6552912465059686,0,0.3671652133825643,33.112318434823685,8.221802912668991,0,2.7608605801141994,1,1,21.939123983164773,0,1,0.03447810590346734,-0.27402127947472066,-0.048268478169200435,0,0,0.31493362228506105,4.4204136832546315,43.223164819417654,1,2.667663324102778,0.2479185134613367,46.481339346073284
0,0,-1.7465827905084617,29.556412125017346,39.38335368479857,1,1,3.084892565428892,1.1127458206373255,37.340142074030254,0,0.3755246347797212,1,1,0,33.23632041300307,59.76060934038486,0.710424708398426,2.9738866088396763,11.912158449523321,65.07704548404105,22.29601860356311,4.519908350713939,43.47002802102988,0.569544552769816,-1.2275213429771088,34.95784929901885,16.91858243653843,33.44636601721276,0,1,36.22700316103635,0.1379283571021775,3.710641673900756,0,0.8972800027152353,-8.942906621722226,0,-0.06335211674021611,70.22352245006957,10.072591117025244,0,1.166187405288177,1,1,19.164959480823715,1,1,-5.111797331033192,1.7358405916590416,2.2322772678156397,0,0,0.20186667576199335,4.562228949502318,32.58302225486674,0,2.1114762512906964,0.23972293524169352,44.01545516437267
1,0,0.28214298541131644,59.74586278423808,52.407599283999105,1,1,2.9975480405895576,3.6692195153427,51.23807757846252,1,0.4006577037614569,1,1,0,33.38905792425457,33.63924808141101,0.7160633609964973,1.2661074116496414,8.444002200038707,39.602325459884966,25.58677079814879,13.617418590149327,35.283558095542055,0.36634330760093803,0.6206615723965453,42.4080574693331,40.12699532605163,33.50919256037155,0,0,43.14801280868385,0.32409273612879125,3.7701402866644647,1,-0.25560747714161564,0.3902089261277837,1,0.2718701841976952,49.414303152112126,25.368432657485886,0,1.6934770472205418,0,1,7.206019361101729,3,1,9.540653991740975,-0.5848878508813395,3.286884894210875,2,0,0.5561988718248602,2.937382105300428,55.45786915686267,1,1.5883263467829636,0.7652848977682316,50.23802614806959
0,1,-0.30929562103297237,29.06954341344254,25.324612929519056,1,1,5.055228298466104,5.342277035424203,13.965778442795642,1,0.823984545926887,1,1,0,35.06251320133736,15.103020938585399,0.6983004189676186,5.055276808313228,33.393046277135596,82.91923349273283,27.044699645081455,19.42043560405907,32.28557536780022,0.8754176692449123,0.02687020774132861,49.71419502361481,75.1028788963466,32.546994603893545,0,2,46.90742802723208,0.4664429497309911,5.238754950644635,0,-0.45156879022120566,-1.0453283070988135,0,-0.15308937939207198,50.516823207394104,21.572693913852866,0,4.2793103354460715,1,0,12.678942472196496,1,2,-2.0975851136822623,0.3504287787756762,-3.8716261350439005,3,0,0.5427181043159371,4.1894105514074065,59.87601141949017,1,6.130240163035641,0.14612047233523895,53.49417168302111
1,2,-0.8888877642962425,45.69798789111489,22.53012020357813,1,1,4.7893246955134225,3.4517239101197283,11.40332768197192,1,0.6650348051820092,1,1,0,32.12684757267289,33.52115167089602,0.688335610745249,9.248342085220912,22.39252758615055,65.0428951161471,26.678558814548545,31.493908379520626,35.250074956942754,0.8646485767671122,-1.305145416580064,48.24908848281582,33.92701542138096,31.8239884940443,2,2,37.68862493047919,0.42110699707608795,2.8335207718582716,0,0.3034466291164467,-8.137534657925343,1,-0.35169518993299737,54.82005139224248,18.542202348593012,0,3.4908586815660225,0,0,9.002729661890747,0,1,0.8237095998495487,0.6083391127921128,0.7657638998260126,1,1,0.8406553983985026,4.166434914761065,55.22005406411223,1,15.722136427551442,0.4280191231262616,53.04734550040785
0,1,0.04878769328380666,35.79622170020535,44.43123355659752,0,1,2.5975574982959007,-2.1782732340257507,37.54346031663814,0,0.15417639582362686,0,0,0,34.08775604929345,60.31936109054358,0.6316457917602766,3.369116177132244,6.168640879644665,58.98546663932061,17.9073845419366,14.509140233384068,53.76246439600415,0.2542163948144498,0.9002872259620915,22.629216356138258,63.270320160905385,32.625423021165915,1,1,42.05521797346833,-0.12379864393115106,3.672076825105216,0,0.03403356473342913,-0.6132075205019447,0,-0.7603770262592817,17.402547638395763,7.7485832931207765,1,-0.7423226070222277,0,1,9.336780353180263,0,0,9.918287056426905,0.483210030672001,-5.236337802957035,1,0,0.07742273240307679,2.9849302296480142,63.58274054068819,0,2.9620743360303883,0.31572839546709197,36.399544961794355
0,2,-0.00014660596110907968,28.431667701110264,53.49721249669182,1,1,2.577127531913625,1.1148798530832131,62.97547827499221,1,0.3095584009579686,1,1,1,34.14594668082961,52.121946366760774,0.6751842967196836,1.0654696015378189,10.892604327331735,55.199881835132025,19.425581338530765,33.39016303034352,48.780554770325416,0.3219382870089147,-0.8980415671813081,26.47496178527387,24.679580180060423,32.93953883523052,2,0,26.062743736250198,-0.02462278866030152,4.0677775980331115,0,-0.4670237170284158,6.300570914409853,0,0.3890938036011796,64.26675572408041,11.098087423510442,0,0.3981999087223169,1,1,30.008465261030032,0,1,0.3641603771298403,0.5824072979288989,-9.405410968595753,2,1,0.12014147845031403,3.3522721624095952,30.169182199207153,0,0.1353352832366127,0.23353310166076835,38.804006104184744
0,1,0.3158693939904436,30.842134995110207,50.43213796546009,0,0,2.067321008616853,-2.669904788089651,48.47953276044076,1,0.1973479170463297,0,0,1,34.73653897894306,28.842458582442333,0.5058271136525754,2.50411256953461,8.170156310513729,85.1256872357272,12.741437784229683,14.175554486795294,66.97676927609493,0.24235359444437354,-0.42370917705666267,18.722894006550042,79.83688272609942,41.81391617104468,1,0,46.07310946089741,-0.44651462451030555,4.746173936680953,0,0.6678411915216345,6.869542779966519,0,0.588666749495805,13.75587651717109,8.265698513006871,1,-3.3342309386246534,0,1,18.553720163255164,1,0,-1.4072786253012932,-0.5738882874403857,-0.8302277706678503,2,1,0.5621992542092029,2.3176094342551754,21.12854378171121,0,1.2677643887023216,0.39353901263746693,25.96864537212294
1,2,-0.5158918507511222,62.05410156761257,24.744620812414162,1,2,10.656557969114091,9.685187227542201,9.343750931078908,0,0.9954474379901326,1,2,0,34.411687371018814,4.873905873207946,0.872138812830827,2.2545972208644685,38.809950276858345,15.72981653126686,38.61552169331107,25.20511628772912,3.0192072286752634,0.9783725481626331,1.0636521855067318,79.12636153995007,63.85981695044934,33.083646509188185,0,2,28.779495800395072,1.8314347981123613,1.5527617706161803,0,0.5220285724247619,-5.514378437639211,1,0.4059308742801419,56.964844098571,39.47410784337514,0,9.29367536883382,1,1,28.340456120056103,0,2,1.3416754469100045,0.2522546862156378,8.329442129363422,3,1,0.17327695444895358,7.5550684677301785,65.0603980061477,1,2.542054892509641,0.8122925801275309,77.05989508070016
1,0,-3.753346397174239,69.79596674341494,18.799728692155153,1,2,13.699823446182469,9.690620811191746,1.0205996779968762,0,0.9992538402854918,1,2,0,33.98456827820364,74.66923335604596,0.9298201894618591,10.02393878487239,39.413064763147446,1.1458799104022532,39.81162790117284,2.4307371288047985,0.6033731508413243,0.999761587333624,-0.15666155971017556,79.95790970707648,51.780432183804955,32.921471007547325,0,2,37.06331150790366,2.53848354982751,0.4842981247052076,1,1.1169355280724225,-9.989883794016318,1,0.6425285937185166,14.752388814447425,39.71445567123871,0,9.86769661396692,1,1,17.886546621429382,0,2,9.95514485715901,2.149217208572001,9.552598592083893,1,1,0.6882953002090961,18.926663359762294,38.74126374182701,0,41.202872793557745,0.9914642896913326,79.55422095379143
0,0,1.5407477191118557,34.47306739585227,68.14080963556225,0,0,0.7663331837782408,-7.432224221900744,76.59102033603287,3,0.4761260678936539,0,0,1,69.79908210729548,2.423512217651708,0.021394370055532796,0.6777321423933024,34.42230169398744,92.56159721618342,1.7210548490263755,3.3468508822438015,95.23758289567269,0.26756015478915673,-0.12085916713773236,19.648661696765565,15.508117392766266,69.77011198714888,0,0,92.26268755933103,-1.7187846121364418,6.063589205350362,1,0.16205081909329383,9.098012193968533,0,2.9562437447386523,53.729205584868026,9.861701338209583,1,-9.084773785494695,1,0,32.49074836009986,2,0,1.2354350717079239,-0.44593040971674813,-8.67055132325172,1,0,0.4427569391614042,0.5890224714772073,60.94472605061035,1,1.1823754563610378,0.2063362266439272,3.345078969585926
0,0,-0.2763780766784269,33.59511399807796,58.37056740106305,0,0,1.3940217160280481,-4.824083846617656,67.94572521259784,2,0.3545997479408708,0,0,1,51.1898207530383,78.30215950759285,0.2776977858378843,1.3157446749274766,18.822431149372036,71.61030693038887,12.430012067450038,7.405869257110762,65.66325621254934,0.25565035419237747,2.2521336025396317,18.662359537365347,11.1484300450668,39.41670678939653,0,0,31.92118015065848,-0.4659911693113897,4.8906202154737235,1,-2.099656663711054,-6.072132012132759,0,-2.1929117808414054,30.685211225173678,11.65992542871351,1,-3.156975902709811,1,0,17.832138570079465,0,0,-0.6630371882505983,0.06027609375827062,-7.848983678989631,1,0,0.26810126345185337,1.8672690985146954,64.77345586897067,1,2.9009364566024693,0.44900974964340784,24.962937909364985
1,1,0.2836980881571184,69.77759229623679,26.912645123028952,1,2,7.7415128976479775,7.335611467994415,12.198078538045083,0,0.8075278656250676,1,2,0,32.31670260883391,64.02603132247351,0.8084240537481817,4.727187520659416,17.29898753279503,0.6166277519933427,36.77663026916597,27.246384689772647,9.893667252589044,0.8073272505126972,-0.22202608023766157,75.01256148278755,76.98508483579603,33.49012137413319,2,1,59.13383912536343,1.3492491057147775,0.42630408173645584,0,-0.2527586511748909,-5.197721642826608,1,0.3578435994225019,13.566008549315193,38.92701860003037,0,7.464676523262149,1,1,5.090693984060126,2,2,9.99992613839196,-0.7236397170260173,9.764654166098158,2,1,0.14915174008502569,4.544940183033056,32.668480895464015,0,1.2006230627770926,0.9954059352193609,73.42103329210231
