S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,1,0.5231131965351162,1,1,82.66966401101598,-0.5663898100359598,1,24.448160121459367,1,0.03660169084598369,69.25553576928995,63.41364712226285,0,2,1.5068251948186762,0.9858992013671228,9.516770401870005,78.21736157480197,-2.19382036545041,40.94502142312822,9.656867038418994,9.75685237257094,64.59966658202096,0,66.28586525429685,14.198306837398986,0.2547167145675699,38.323486943304076,0.46165272960142556,0,38.99437138126923,20.853360447463626,1,0.4945798325951665,19.179466309049342,19.625581371098345,1,0,1
1,1,0.6108061012189638,0,0,77.59518345115023,-0.5135935976362102,0,28.465195976198242,1,0.5006085371664388,25.429647188490364,72.29911603800576,2,0,1.6294854718861749,0.24835145787058566,-6.947047229958715,12.968997946659378,0.8469230051017883,39.20220427726513,-3.482242797543689,-1.74495244637178,55.19757611531947,0,29.63096489232258,2.3383649178657073,-1.0589268649445112,11.031738671704508,0.37031112902673946,1,24.013609127379958,32.01089408560223,0,3.8584149530874066,14.857056034583831,6.504858519624781,1,1,3
0,0,2.218630223987584,0,0,36.16919746482663,-0.879631476018598,0,28.31986716979013,1,0.46310776881706206,24.017314177598347,77.5753997966027,3,0,2.904774957502263,0.2517217167281032,-6.959027926132895,13.55092580560941,1.1694761147676835,57.93784970715182,-7.141249674344894,1.1575278171409487,10.713701450100901,1,63.80916890159117,2.0310619772147414,0.03992012096483594,11.452678254836632,0.7935655166809326,1,11.63661418241296,36.845129625032776,0,5.339018726120693,5.966960609900869,24.70701408105152,1,0,2
0,0,0.2798828832127866,1,0,0.6669329516616862,-0.5426315545909993,1,55.00515431002055,1,0.4987235117879588,34.62856508626248,70.18922178222702,1,0,3.173372276315403,0.3540300283578914,-0.32329768567363004,25.915867040218306,0.6891906975132654,75.89723772805104,-5.727386821572194,4.267396015853127,37.176603325014796,2,57.28580225278079,3.967899050992362,1.9050187557294145,9.30852421224312,0.9912091583503795,1,2.273293653395523,14.835824071454393,0,5.308168205228649,30.187969801068114,79.87176512578165,1,0,2
1,0,-0.6494594272251886,0,1,1.1761645819648503,-0.4577284707684214,1,57.75816478015659,1,0.6201684670335793,32.05390841317498,68.75057934428045,3,0,10.811905389436948,0.24991638766072372,-2.8013629188745064,19.946093469651714,1.0463834148367996,20.125336465708894,1.4349265128954958,-7.352953410998692,0.2978676906790412,1,24.433279388036336,1.0279602518334234,0.5744221481733404,14.194391800523636,0.9471269070917825,1,3.598038869577407,14.60870005393672,0,2.61973679345663,35.43917121011351,79.95512318342118,0,1,2
0,0,1.6800700005506828,1,0,47.12923160791238,-0.41756110787773315,0,36.49105151606642,2,0.3143305377711161,39.29589764177152,72.87805698354282,0,0,1.6849235576069586,0.6133249755214576,0.33721422374733834,39.62434037828067,-0.07007787519168072,81.21044983925016,-7.399890629114132,5.91936069407382,47.86932209824929,1,51.602373680596024,2.9508114045882037,0.707838270504244,11.017255372339818,0.895949958444456,1,10.140015090507521,37.13216148327005,0,6.226195527597214,26.57882198224722,31.965984293141574,1,0,3
1,0,1.6596852920069578,0,0,61.11284753914876,0.03718314500600091,0,42.347051509468784,0,0.6119176956273008,31.960596813231074,50.98561696397342,2,0,1.8203337468959009,0.25882007705059284,-5.251838842387868,16.38965845463907,0.5072373612897573,28.265730094888863,-3.389292592198954,-6.507767858323249,50.79394052424172,1,69.36305867623204,3.049525651911869,-0.02951409914969762,9.988212665143891,0.07056983315359189,1,10.369129981015213,36.98716300431328,0,3.1331932440359047,31.752151609274335,8.735215573652685,1,1,1
0,1,1.2794476869089693,1,1,96.69573957649425,-0.418936913904125,0,24.34740094993924,2,0.1959707074512494,46.47515058916145,82.22717724316307,0,0,1.715667398163433,0.7584883147203918,-0.06237066607197761,41.669463061392705,-0.3744339340491397,66.5194481337137,1.5786224975157133,4.086742735101412,77.67315463005032,0,61.22923124861168,2.7311681920951214,-0.6103388491686704,16.2561268078743,0.2877088129005483,0,29.253924519219538,31.7438966252975,1,2.852163629105659,18.766851160654824,19.47362958490902,1,0,3
0,1,1.0271645271907461,1,1,65.7140916077822,-0.5281837804300142,0,29.50149138161501,2,0.3412741065560844,32.80037683545872,82.64454040724438,1,0,1.7611767771435656,0.46527657580920445,-4.467047576969215,25.677598113401714,0.38201532146829886,54.102636720598916,-4.255421997544902,3.481448404306736,15.786357275186296,1,44.74739181135955,3.5347531689731166,-0.43306611636608855,16.123142022914823,0.3163891158986235,1,17.819368609151002,30.751649260381733,0,3.711560179953775,9.96514691701373,31.800689099417564,1,0,2
1,0,1.5169971097044161,0,0,17.447592840683956,-0.6323094050930422,1,42.062242020445595,1,0.5353947965681356,27.369850562101405,73.56692029770505,3,0,3.7190238738849657,0.24843911261845336,-5.267294375978565,15.118189425349037,0.9919482996539241,33.21237544270054,-6.221408821447767,-1.9705130684183043,21.223880204892218,2,26.111772865384513,2.9931107363080294,1.1485955165771373,11.546889187082499,0.761916241386895,1,4.246136791181971,32.54717917696907,0,4.814414341558009,15.393932329079336,67.67619391314098,1,1,2
0,0,1.7900052395464152,1,1,44.251903227916884,-0.7454328115525257,0,32.46859867440308,1,0.3784262749044416,28.35893935892872,79.30474059542517,1,0,1.7379318221426,0.3473881560273019,-5.526964589619693,20.049408576034207,0.6513382868546841,67.24967983775963,-6.10051328770786,5.827493238683701,6.003411585539924,1,47.822558396715465,2.477757861204099,1.116766693877881,11.520765516521323,0.921027615866945,1,8.019981880918026,39.291064434877455,0,4.090951269039232,7.692595341349284,72.28244387121231,1,0,2
1,2,-1.4416925610319016,0,0,45.11455989294116,0.7115998535741144,0,57.97733487788018,0,0.8410603013346709,39.68737345909336,10.32310790645003,3,2,7.255367992025836,0.24222176853674954,-3.227120664149621,36.84703710741414,0.3892605258997179,50.09792607342569,-1.5762608191682865,-4.074719967766802,63.232076613686615,0,46.41950906333412,2.3980668189518473,-0.785018910585899,16.00951961255277,0.18138674839509722,1,22.019791952073078,8.30113109471961,1,5.096193889035426,33.7978883170457,6.699893394082617,0,1,1
1,2,0.34461104055869884,0,1,76.92930809934758,1.394757612001602,0,60.18028930831033,0,0.8980881002163688,43.41785114923535,8.17993358859892,2,2,4.698478916506917,0.2460560493274711,-2.7141358236553845,35.138684060281285,0.1942956567752601,18.356943669342645,0.8915734851723034,-5.822196724859637,76.01280505958499,0,32.690405219050646,3.111190479430785,0.037463552531061775,20.441093981934632,0.34499113883464827,0,23.527212443713186,20.583479900867523,0,2.5508522236521607,32.458222617295206,17.999760773065315,1,1,0
0,0,0.3931138925192384,1,0,44.715278316469906,-0.551617686555743,0,35.088103771974914,0,0.5463213394073185,25.331602133625825,64.50358043803216,3,0,2.1328230410658224,0.2461052850858435,-7.0059009839155895,14.023459008025343,0.9042286260544092,65.3111834862619,-7.742999036606402,1.9013934387911657,3.789143617089654,1,38.846033834647145,3.2057389450380813,0.5536523134860494,11.383464474808786,0.5782895699579305,1,7.701646540170106,22.272364598342172,0,5.561538491363929,7.088095383382815,52.819217135734036,0,1,1
1,0,-1.0648467741907361,0,0,4.5858479378764745,1.8285693102845963,1,69.64388165542059,0,0.966553163267,52.630359016749075,2.7869561403130017,3,2,21.607185201968605,0.27436103191361627,3.135820402416929,50.57068975633716,0.3285103736507363,0.06370962324760976,-2.4591231708461025,-9.501853566972105,77.31710923734128,2,20.835962520837317,2.2117616605463315,0.5808815919530042,11.747402909720911,0.4263263476532362,0,10.024114775063303,0.6406845768397407,1,3.6933193018395882,39.42323092403701,23.3575644285974,0,1,0
1,0,-0.14110792648651038,0,0,25.953790571370938,0.14716010732713122,1,53.672753340232106,0,0.7723137067965338,27.251375316772744,47.80313564928351,4,0,3.2446486158092633,0.24991840420177552,-6.4365655803189,21.047910377172208,1.0987595994749815,42.23428757099987,-4.695482389510323,-6.150696673584136,18.900718229336157,2,55.52138484940141,3.1480029688648576,0.24130948825808357,11.293218559748482,0.8048310289101854,1,6.505512837824476,1.2667113143126874,0,5.651251633485446,38.994347355196496,45.2041349822812,0,1,1
1,0,1.039578102998075,0,0,54.47444782364118,0.09179342200903814,0,42.25788182039927,0,0.7584407957256359,30.128957952775465,31.73485642242037,4,1,6.172471534460561,0.2506219380804845,-7.183818716621609,25.06745319336451,0.8368232120973347,82.59850274448371,-4.615265923844288,-0.32075603406181585,42.35737990023655,1,69.96210470349598,1.4574815511538113,0.0905834381368268,11.729702350861642,0.5507987700066632,1,6.342245724986224,29.03285393002887,0,3.816102451620514,23.912631953220487,57.01789618060297,1,1,0
0,1,-0.452798167185289,1,0,47.301466846977725,-0.5700965041583401,0,33.09451446711363,1,0.4002582681363435,30.863307808719988,78.64589882496564,1,0,1.7688576671726386,0.422174798844516,-4.6929709971866025,24.597957551064766,0.533815521365898,75.17788762926475,-7.371773624451043,2.14228890544182,55.891188998851376,1,55.300072922878606,2.7737031036600617,-0.5257230168924368,12.018857005174599,0.46470810413089764,1,8.961303381216787,25.851356205867834,0,4.61549903731799,16.73176711189025,52.52734619812568,1,0,1
0,0,2.405456637107048,0,0,54.84788684126406,-0.6508167030786559,0,26.57169429290891,1,0.5027267462384629,23.201728796063158,78.29042026663795,3,0,3.32745186812405,0.24230496067528168,-7.004986335146068,14.265501591691457,1.081155593904311,39.41411039694201,-3.7192725191935594,1.0925498014944566,71.58227328934856,1,48.83550882692597,2.696745900283124,-0.2085972432837813,11.470949380483862,0.5012787276365382,0,10.845170334345422,38.52091289210958,0,4.012788132137675,9.262666148182369,24.990581603969922,1,1,3
1,2,-0.49905171042825447,0,0,68.54948990838109,0.1329722623959192,0,43.18374129719378,1,0.5969248815792759,31.036946437311094,55.95534560289606,1,0,1.7645342290743302,0.3171873932193684,-4.611711933116462,17.761512138524125,0.44965751299084306,60.55159720805191,-6.5191704450606895,-3.69495576520535,61.74091122494046,1,58.40593066940741,2.1881019720623853,-0.022828242543343407,10.865457403191705,0.3806356949379999,1,16.893981671793576,11.775049437615305,0,4.948629987274828,15.123198439497628,19.31553585311917,0,0,1
1,1,0.3329730924530912,0,0,66.661549445783,0.6196798664463283,1,45.431487923590794,0,0.8608308507694606,25.681851149658826,35.75868647574226,4,0,2.553211657562125,0.25423559819841335,-6.942693451819231,17.6435324451332,1.1452067217675337,20.736256201165887,-6.1131080740375765,-5.2372636490530455,36.25414041712603,1,38.13720740582469,2.6423526155508315,-0.4122027061465618,11.625475170228597,0.27804281540799847,1,13.96805659959278,25.981283065242202,0,5.287181019395201,24.26441342449518,20.574213086642537,1,1,2
1,0,0.4556833258513117,0,0,18.122191856624642,-0.40117639703564656,1,45.01559035152952,0,0.7482674689063127,25.335467604109283,42.83965954190546,4,1,10.510164425688851,0.2462022064059593,-6.962151397638112,24.942743553322444,1.3478249728913383,19.410761709297518,-6.1040952110225275,-1.4356850932617853,2.0151642044267692,2,49.29619483416861,1.4670465542920075,0.061379559561041644,11.444497217699968,0.4991211800861323,1,9.339901602683259,17.68698210710986,0,5.595126288952689,27.738034764572575,42.56229398589964,1,1,0
0,0,1.5231446979167726,1,0,51.3121930448886,-0.6579585173812087,0,27.59922813028637,2,0.06955720095101608,52.318180022300744,92.87395838791937,0,0,1.6209872370220575,0.9738436616910827,7.478285205357164,75.47674023903835,-1.1035400533629907,87.34143298865153,-8.414187162445279,7.203102233679143,3.6093221431556266,1,34.50170108563017,3.450469086785315,1.891786328241827,10.529335773938415,0.7750006480611399,1,4.215441687500516,28.12879532222886,0,7.648547515229611,7.673686295736175,70.76761560272011,1,0,2
1,2,-0.6471804864203475,0,0,77.20110560703426,1.2566599231830127,0,61.705919292545026,2,0.8054678913264196,50.88306157944035,12.645282136866797,1,2,4.4568188275642955,0.2877621965647908,1.5071762829299082,39.8899555064962,-0.1965514889539423,29.852648084157863,-1.2679095503221518,-6.582628418070832,56.11859112382304,1,43.89105052393593,2.755337062948828,-1.010440388975233,11.704397057190512,0.18509713040091602,1,18.57068293251436,20.652380219946934,0,4.015292484372003,29.182960011159103,30.459821302067294,0,1,1
1,2,0.25313789225143757,0,0,59.363088398213506,0.4461775696164477,0,45.87430408044136,0,0.7668554829144235,30.361449741170915,37.964758676293506,3,0,2.5491792749767637,0.25256547141264457,-6.364447448977245,20.71446620915223,0.6902198582399753,20.797000402620984,-2.648859744160726,-0.25362594063935084,1.4162445622914888,1,25.501150205396378,2.2387170499903117,-2.013046015439541,8.844543837369006,0.20270395543933445,1,21.388625201402238,29.04005487586648,0,4.79602411098011,24.529573138530914,33.039033097498546,1,1,2
0,1,-1.6299140458426886,1,1,53.74841442219582,-0.41759902932468934,0,35.6525815675744,0,0.4426907131501524,33.55884249749093,68.04887225451502,1,0,1.5868405335276012,0.34044853583997237,-4.513786223986154,20.149964270952097,0.42102369373031345,70.01350477341835,-2.7907313330544037,0.3949360848254777,5.292725303181496,0,49.824046475698566,2.1210273116460123,-0.5829075914040094,26.447069444981068,0.49694582568906537,0,18.278017692974935,7.374501920230474,1,2.7776817381210264,13.587398472456528,18.121990873724698,0,0,0
0,1,-0.11891881472771361,1,1,71.43417321247097,-0.672559990023193,1,23.896614557972498,1,0.00048649920177079586,69.99999529220229,55.83596134738046,0,2,1.7161121279943428,0.999999011275434,9.999996979030005,79.99992975829292,-4.945083819492731,41.74870265627236,9.999987818259438,9.999814968764792,34.941683059642756,0,21.312705953838133,54.598150033144236,0.12697744253772772,39.99999977516682,0.19014669991529393,0,39.999725120449654,24.043710901695967,1,0.1353352832366127,11.135243000686657,31.591440921667918,1,0,3
1,0,-0.5624924672019458,0,1,1.2026131948111807,-0.567900467334108,1,55.40658223812392,0,0.6373492393413988,27.445968591794955,69.301952465532,4,0,5.623262168142188,0.251889886251798,-4.822229852126769,18.137180389818027,1.2363065194496088,2.7978323425496443,0.8126174119016447,-4.432676515826367,19.213814848823482,1,28.23606555588772,2.5796684520760067,0.6116896693059777,14.158113777846806,0.7854054869126399,1,6.9187843308839465,10.72271006567648,1,2.853802629207903,29.911406702137437,71.10214269212898,0,1,0
0,0,0.12866669822995627,1,1,46.9028711853537,-0.7769692862659218,0,29.886177610065893,2,0.20404633233435066,41.391009652466344,80.64228595922579,0,0,1.630266862398061,0.703150898923477,0.19984776514649383,47.91073139066404,-0.164840774158635,54.869198766616044,-0.6280518548551903,6.625251023772702,68.94806365531679,0,69.09455021105492,3.0908672530615715,0.18079735606774783,17.894618002759426,0.2641922704180022,0,24.61692436244784,15.200006975993027,1,3.251201617549792,8.028260156884633,28.189138794656373,1,0,1
0,1,-0.4926397875818588,1,0,59.81057719093703,-0.6465642203207504,0,29.78811260393173,1,0.41641668652332914,26.032910547066347,82.85769957993125,2,0,2.0429713342094487,0.33072332464642107,-6.922340681469953,18.580060634189795,0.7906498587221696,24.632203214132826,-7.576376258371186,3.3152881447159466,15.724622005279452,1,29.57654804234262,2.9179576067248534,-0.13982742034262763,11.365920454230976,0.6068392173643683,1,18.882590208870557,4.593916283518212,0,6.370926217294085,24.726122088061185,23.214276499893618,0,0,1
1,2,-0.9551659529823988,0,1,60.60136154828083,6.126199229266025,1,69.99999960447155,0,0.9999765779685205,69.97486453560234,1.3348387950529172e-07,0,2,54.38472690037419,0.24473089179025037,9.963207424107772,76.38074961899883,-1.8796857973064682,41.738668887650846,8.838284409940542,-9.993288972389887,49.352280526876136,0,45.75215964495129,0.1353352832366127,-2.0603613303584454,15.5330992005578,0.04133855355785676,0,28.586148381298315,12.147882254082116,1,1.4967360289027152,39.999810062394154,29.33088189500124,0,1,0
0,0,-0.8600818705983476,1,1,33.2850405283801,-0.5978278079812384,0,37.62545613903801,0,0.5626993831569581,26.658501493517836,60.329154290584675,3,0,2.779140786449639,0.24692222456972773,-6.957634135212577,16.34616261470521,0.9838007233865182,43.46515633406716,-1.1843600146589246,0.3483507392339025,64.48777315531835,0,48.9202404789899,2.393013397599736,0.978748297830011,17.48533932966273,0.5177711007980429,1,17.77975852622365,11.973358560555935,1,3.8046303497774248,17.67699605838569,52.93988837288113,0,0,1
0,1,0.1934643222507942,1,1,59.92941235905875,-0.8215191065428402,0,26.040826872542457,1,0.3756775409516171,30.34374809033188,72.48012835933523,1,0,1.9051465916364152,0.4096540899733514,-6.147689085568782,24.45904977236832,0.5118131552225924,53.80989997691792,-4.325930725137588,0.18601701266041282,30.142975280865304,0,25.6410815509723,2.4330592356433467,-0.014486692354677741,12.332049731025991,0.3396252206995058,1,18.11189530606373,7.530724931881112,0,3.912799084860811,17.873033503896675,14.085578967751129,0,0,1
1,1,-0.09825097305142227,0,1,58.05487821551372,0.8908016762470559,1,55.50384708734046,0,0.631713879503796,66.92165921525955,4.938828894072617,0,2,4.316916974415319,0.6448008040093132,7.694028076415641,67.60719826457256,-1.2531163243146168,52.16099971566972,7.502043226351713,-1.6297759733681279,68.31939463350346,0,18.00000889271192,2.1721884871990267,0.2740487221092114,31.429125862067878,0.05073055270592114,0,31.41749601100991,21.683988092373294,1,1.171408852055298,11.408605660244381,24.033619203222123,1,1,0
1,1,0.524922947665918,1,1,76.32208975617696,-0.2674468303324041,0,34.66282608155913,1,0.45374419525476056,34.4159254933655,60.76269409610322,1,0,1.667329381238381,0.37977846555454026,-4.275662251595337,25.387303716388125,0.27135914340097905,27.092455495273228,1.7183640728058478,-0.8498370064113487,31.747901693287996,0,42.183907078592966,3.1549278285035744,-0.17923413844804847,14.138077559234382,0.6815959962681792,0,23.918339859515534,32.18837448863337,0,3.081689151385187,9.24377658781978,39.66658746472232,1,1,0
0,2,1.9341769373909163,0,1,88.64147250030042,0.018248940513805233,0,30.541326051062498,2,0.3875727169351097,46.390564065259014,60.72935803129364,0,0,1.824141834827757,0.6082759581393942,-0.20409366480896196,39.24458558943093,-0.269827349476,29.264811553671688,4.528287191928914,1.324111105569406,53.936918599986406,0,41.56241177231138,3.049980470118659,-0.39533132998514686,16.29514608324484,0.19017398588704149,0,27.867953190616447,34.72571600168951,0,1.8828509268663784,6.941801362899738,17.654766052905863,1,1,1
1,1,-0.12853200885543464,0,1,29.976654056959678,0.3535607032453208,1,54.371822475716854,0,0.772408794913685,39.43495462173482,28.313835288111477,2,1,4.143278424253742,0.24561774954187265,-3.147266133303546,22.229168059710886,0.5538178184817998,19.119057961474024,2.9835274302336714,0.7850385111940028,56.604363978770394,0,64.66681984863297,2.732230958664132,-0.6581423265824838,24.394903167081303,0.4148800775403123,0,24.845937981849247,26.570567979334076,0,2.122457944778062,33.86690768432523,21.782808036653094,0,1,0
1,0,0.7775589407784558,0,0,27.75985373775938,-0.656822274361602,1,37.36832426838909,0,0.49177931698715527,27.480562332599582,70.69729302277227,3,0,2.4883598468207864,0.24736082670213438,-6.322540714536248,13.50449781712185,0.8452057955151193,63.311949424461474,-4.158171870500551,1.9801349968919943,67.9919956865158,1,50.52718786309769,2.5686346526672508,1.1250048569412998,12.021023692408477,0.8744228610906037,1,8.995222911771158,29.350226639197707,0,3.376049013478983,7.0823336268974195,60.77501617282643,1,0,2
1,0,-1.1303865069728318,1,0,19.200441261769562,-0.6188615433519955,1,41.14349538128745,1,0.39197617101136795,35.00294726624441,67.98718502348768,1,0,1.5167897932334908,0.482630189717654,-1.5412087742246747,33.625031232728986,0.39986324983527477,27.93156944316928,-5.225558655097257,-1.5461362980360285,6.923611076925185,2,43.86390392531913,2.9009938176750563,-0.007729586251933738,14.261719595104216,0.8841850653128517,1,12.486305786089602,9.781982110449599,1,4.447423621847946,9.418564393426864,75.85907560688183,0,1,0
1,0,-0.3904331396194007,0,0,51.39853131851855,0.6936556103304872,0,62.0146887009231,1,0.744896968993489,43.65549995947685,25.563780035464866,1,1,2.9182250683179727,0.25644917473948253,0.2930308889714901,28.05984953428058,0.19537063880777142,28.907206684542953,-0.9222178053993879,-7.098080000060961,26.189727850070923,1,32.159830123619926,1.7949183345823978,0.8358366537037363,11.306530753771291,0.6907761334898248,0,10.46010827380265,23.896010929091815,0,3.6073230892133927,37.89046399856139,48.71684344915273,0,1,2
1,0,-1.2077053116408856,0,0,41.72855744367978,0.04458800314988918,0,48.84810681910244,1,0.6101546317031876,36.32132100848235,39.09158317810852,1,1,2.7314844049846614,0.3124799100009561,-2.8314703035778788,29.969866253912624,0.283014463303539,43.091497457096054,-3.3386526777146397,-5.494996173252753,43.649588615285225,1,35.30070702004673,2.6216378315079782,0.42562780307169834,14.983835401411392,0.5691720834746296,0,10.383817117883947,6.761772240949451,1,3.7892296269890493,23.177108537529392,24.743963613918023,0,1,2
0,1,-1.4555456208479818,1,1,41.82279087664983,-0.7542515865992195,1,30.093203291424196,0,0.16717167521264237,59.0770320970624,71.40285301915455,0,1,1.7641765165386767,0.7983577043287726,5.22037642780977,57.45754058577592,-0.7319973292163622,52.50084201820587,9.323096524095021,4.571710404417363,48.63167544849394,0,34.26751168819422,2.6969766529360135,-0.44606315404279073,39.42864201585727,0.14138975013622762,0,37.473810377289894,9.500363316451907,1,0.7159910648844134,11.767495612560012,24.605408150584633,0,0,0
0,1,0.017981990029870346,0,1,37.19823653766039,-0.8104675442090766,1,30.372348212514325,0,0.4226910184675099,26.56872454071484,78.70472791702932,2,0,1.8459053900625262,0.2782812800535788,-6.884418751889032,13.40916987742606,0.8210582472869127,56.7742927289782,1.2880131587586199,1.3312590569723675,78.97831227611816,0,44.70100100105342,3.1365299095651964,-0.04884476056917369,15.614167057767945,0.5650067333136694,0,19.554450314203965,23.95532365509535,1,3.016872321990049,16.714736545229833,47.327581351505174,0,0,2
0,2,-1.5471710826973764,1,1,73.10695243124819,0.09733627479294636,0,36.95316340442039,0,0.5223544982303188,35.47620295613365,60.410796268403,1,0,1.6682430920489941,0.3258559095491913,-3.9174441405792635,15.533045673589307,0.21409073209855303,10.057338515114427,4.198246710460982,1.0875060112176627,26.376306695373017,0,52.14884750795812,2.7583938420799656,-1.4161986384606373,28.144976867226454,0.10254848059620264,0,34.20134773508896,6.702412514866916,1,2.5013441298168586,19.566445714074515,23.957036724946867,1,0,0
1,0,1.1244032607279726,0,1,43.940306399386394,-0.2715875990360052,1,41.36239977310736,1,0.5601276931233781,31.894678670354374,63.50189081773144,2,0,3.429015770755536,0.26386652636430064,-5.010226935943896,16.492243043157295,0.6994397714750448,30.939096796941623,-0.3995353956459784,-0.8458851301560113,25.370317197686,1,67.04964793374288,3.341282000326001,0.4196290707219651,11.043507056559019,0.7935844984064397,1,10.15643154471993,33.23052364633441,0,3.32485181590612,13.571852652287472,64.47798292638704,1,1,2
0,0,0.28389108990799905,1,0,21.759511358726087,-0.6582732581073517,0,39.59843204888381,0,0.4859510534140557,26.79397029126688,75.7258828143701,3,0,1.589161531502444,0.25818321516458925,-6.23512326070482,14.145565423975013,0.9573248731816585,53.01847237360514,-6.1050206424699605,1.6139516705402102,10.029943321124746,1,56.67826520693214,2.7419019313883823,0.4366128805111747,9.941207727313506,0.8235423453506344,1,8.211881023302581,33.20894105161807,0,4.531774676051846,4.798014314945098,74.44006566743778,1,0,3
1,0,0.8027162538093247,0,0,27.772084614902315,-0.5486170611270075,1,42.28942286820697,0,0.5685599059205317,26.535243166593247,64.21616037928626,3,0,2.9648750156944157,0.24439228414186093,-6.421627954711878,15.969878322026583,0.9351559893934022,50.51532856081313,-5.480666801215031,-5.097702172596686,8.669130318458143,2,58.812591409485755,2.391515102543065,0.24959088152242193,10.981442603520023,0.7232031193444226,1,7.7243191482120555,30.651572189652832,0,4.00053608040696,36.35706140970249,62.96613227346338,1,1,2
1,0,-0.9781386977513087,0,0,4.712007159770221,2.492732558342308,1,69.9833137177429,0,0.9853102461016858,63.55843617341045,0.48693782060084123,2,2,54.598150033144236,0.2547362245754087,7.960419604211289,60.694739117077916,-0.1761197860213698,0.002343080751071591,3.3419826391905154,-9.95463220581076,46.0545895755337,2,26.61960076297864,1.9969001571328413,0.40478223012888764,11.630677762933242,0.7205611289423853,0,9.322445346649102,6.069144231157388,0,2.558440625514317,39.99508777540532,59.36132045902266,0,1,0
0,0,1.8956803137657163,1,0,75.32289941678712,-0.5932986228388792,0,31.380014218091844,2,0.28304762948472006,33.47758153000056,82.9824757936541,0,0,1.773563013698211,0.6399435713107181,-2.425133472239641,40.5047670120628,0.14214526235732194,54.27853306314043,-4.574836712921055,0.10270026635043017,0.9637348432118165,2,61.51405466623279,3.2498760565629943,0.17342373272762585,11.476059199360424,0.879899766045017,1,5.5026602334110315,32.14875579380121,0,4.489173398423847,14.470836878823544,69.40807694916342,1,0,2
1,1,0.43953062634701995,0,1,94.32792509158566,1.3290267271496696,0,52.9100706010871,0,0.7192246726571728,58.698359643759595,14.917280954454743,0,2,1.717484549334755,0.44664367707940195,3.3830848748202307,39.28954026848879,-0.7166526254360897,32.16148794906278,5.0717794584108695,-1.18720486458575,57.09806303615533,0,38.57490556199235,2.522194566972827,-0.4977642226708241,19.15797290431769,0.1997491411000229,0,28.84777090692854,28.459662185574945,1,1.8239775495035022,16.210333479173137,13.670837069834993,1,1,0
0,0,0.4599773303143312,1,1,68.39088524166456,-0.5090558270049532,1,29.628430164771082,2,0.08219432242033509,67.8891445442124,61.32570149079285,0,2,1.690503683208832,0.9651491566132605,9.087596779572063,76.34352505643903,-1.784167890875483,99.98436240735636,8.894860688982348,8.180086482736847,65.73768835299704,0,50.97623308292412,2.30436403541473,0.13712420293864644,38.535800947509685,0.4593722605589011,0,37.7126330811977,38.868938324547656,1,0.6713953535519729,18.448703678812223,23.384323733527317,1,0,0
0,1,0.22743023947673713,1,1,76.53772623542226,-0.6466786230489069,1,23.35542588100393,1,0.056491406015834356,68.64700132585483,62.75636435707443,0,2,1.6378461033889704,0.9761031350662777,9.135593170965205,78.09631079506245,-1.9901632213892886,93.8772691780375,9.902557095414476,9.643307471554227,48.72642827468508,0,52.98475143817767,2.7021314567790533,-0.7187567428465859,39.85777513406577,0.8352884019381809,0,39.686219913948875,21.740100227212473,1,0.36470677332923773,13.204019702519647,12.043043278698358,0,0,3
1,2,-1.671880688842375,0,0,29.721218703614216,3.31961002230072,1,69.98868906356503,0,0.9977147225367635,65.83814301073437,0.009321234972736736,3,2,54.598150033144236,0.24260708601669334,7.110062711051604,67.97700179129414,-0.3502672030556548,7.910300197644382e-05,6.187731103072167,-9.956883135988544,47.416765112016236,0,46.82856901535,2.2741052268992843,-0.3606038669135434,18.398097397530158,0.1904474782950265,0,26.16159053528804,1.2814001809375863,1,2.041907256244842,39.97644579301253,10.288247462515194,1,1,0
1,2,-1.0092507687738266,0,0,54.95419155607802,3.3557872978216747,1,69.96993629221114,1,0.9930716299611657,66.92380317649491,0.030688389314414977,1,2,33.837187809722,0.2477752657822045,8.361467602412564,65.50132952478083,-0.8277900915899616,12.03994391287217,5.4957255901414435,-9.87464027617188,50.978123661483004,1,34.92608054515023,0.7377349798439786,-0.5260080712227575,14.876691614894337,0.3013555728574825,0,23.670187573480625,8.93014084791259,1,2.053222893967236,39.945469757022536,49.12613829488262,0,1,0
0,0,0.24651326339102908,1,0,21.65486905673501,-0.5319072672072824,1,42.66779751355738,0,0.542119992656843,27.64841287694184,64.95034523746175,3,0,1.9722520937352521,0.24073280100298994,-6.410546867113202,16.203841966864424,0.9644461421078606,61.49668208951742,-6.103727970056117,3.2840173383766675,25.78487820576061,2,30.961222799901837,2.594976971859015,1.7003133692437915,11.667429208176772,0.8857898866354538,1,4.494899126517411,22.83153328673042,1,4.764552652180899,11.740763800442316,56.87215367503857,0,0,2
