S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
1,0,-0.8814883247110968,-9.006598884077793,0,1.6523374208034707,0,1.3793182474383492,69.12383600185129,58.69508565559817,-7.649891574580433,1,89.42368153356436,-5.384608184685394,1,0,1,-8.939172830196618,71.01964236627279,1.2298893565354878,40.752371447442115,-0.8700794469667427,0,2.833410258572698,30.155908125317225,0.12146804010700601,0,18.00583949424363,35.173722142979955,0.8841261008020812,1,-3.7845066991915157,0,0.9194275294468047,1,3,0.17323621050673882,-0.7018456383661322,1.2893624335077103,0,9.295851721042718,2,17.94548510271297,1,2,0.9355340128135977,76.81592986941868,48.48760473041949,2,12.170591329163472,41.28124008768337,0.6533930714577447,1.8315283466594945,0.00654904807741441,0,52.09297224515321,29.540403231340903,1.2737664619752416,0.9912119973892186,0.8442062972308125
0,1,2.5631007111322646,4.506666992075587,1,10.248487302135393,1,-0.3140950583279736,31.53047459748038,86.86670218737777,8.40783921734134,1,39.544898221428646,8.784986110398073,0,1,0,6.604751291706133,5.299291889010829,8.090846366088655,36.01564809510731,0.039283215629881976,1,2.7983587061537922,64.43561840816614,0.3733717089106697,0,28.99341137630586,2.023376664611698,0.3361001887840821,0,9.155340212281928,1,0.6661057510050765,0,3,0.9532370332466492,1.930547339849818,30.980793534284246,1,14.392304291989085,3,23.86063922433756,1,1,0.8837283746749098,47.71502187402233,57.22054889606768,0,68.11792760897785,20.67835575523053,-0.7291468740130083,24.57949934622423,95.64568136436552,1,67.50915000589741,38.88719165730351,2.4821395880942387,3.57446071668954,0.6332126233490408
1,1,1.1283187374129116,-3.824836404781392,0,0.9750101828103713,0,0.6481786101438373,63.680803916392016,30.032668385617878,-4.933399867556924,1,75.59774716005212,-5.5713643909005315,1,0,1,-3.2288184958179214,58.4288480921693,1.501098428579028,45.4879082218481,-0.7166631044429557,0,2.739997004552337,34.1648216509205,0.6970241732597181,0,24.915650315988362,10.290363585115456,-0.041876746760939124,0,-6.91006743447896,1,0.9999003242829158,1,2,0.22408280493659094,-0.3529092135967952,8.562949125771507,0,11.064302325689429,3,20.977733472889476,0,0,0.7607995073493665,72.17913307310741,34.48248343369618,1,25.071825215027516,65.94609741371447,-0.4400620020123202,18.925395953268907,89.83993108849202,0,18.492317476259288,51.23713761056565,2.0016556235657923,1.0590822515723806,0.11360595634720538
1,0,0.5966196585302882,-6.279443049280749,0,1.2361389853065636,0,0.831296664237624,62.31650465769284,18.593321022407405,-5.653525875551636,1,66.34924295632192,-5.398134243824291,1,0,1,-5.708065497402208,64.68918383349467,1.8291012901191446,24.270176361980997,-1.1015671196543289,0,3.2573488363768943,29.879863871721458,5.96687935500162e-06,1,22.451207996220155,34.89180571620452,-0.8379401399943007,0,-8.202202088651221,0,0.39390270203182076,0,0,0.18938715881448914,-0.8739550558819366,10.600029688186613,0,24.822731408290707,1,19.78334517672143,0,2,0.6549944006295534,61.7513668037148,27.50429889892638,1,46.89026327958597,68.23576761733258,-0.930491590082501,2.2029026070343627,51.08997037936066,0,13.368926824986689,45.28121317153815,6.2077530837441985,3.3844122965156775,0.1719217195990279
0,0,0.0019930564813769804,7.989271122394111,0,7.001298202484481,1,-0.5610813025452465,31.621719801886936,91.74250510115223,9.012748102811816,0,24.819810478746103,9.248400869868654,1,1,0,8.743712432629678,5.133019803806262,8.2455048829472,40.17730073194551,2.0514794766555444,0,1.982951521329425,68.49317540627297,0.7085338578594691,0,96.06912370325557,35.45383490382345,0.6623909126071108,0,6.909301759348299,1,0.10366475164523814,0,2,0.9709459059938509,1.5393454987354573,32.55449010086479,1,11.288394188138323,2,24.605392821670264,1,2,0.12594973699812534,21.54834841182236,46.673118823113796,1,75.6043403375838,21.63192780267464,-0.3460575158772233,21.410690448853202,67.65516437988784,1,71.7563428215958,41.95925193959083,6.461593522301622,4.189947786547148,0.8898349981019822
0,0,0.5056559041984497,7.367949712419421,1,5.978375076826286,1,-0.5697037301673947,31.162501432497507,86.4759458848811,7.710774647447568,1,23.932449034020014,7.958154908456727,0,1,0,6.152299333796055,13.129856745879781,6.943594482374943,42.14030349214042,1.2249408301686397,1,0.9699678872661466,64.60631786393546,0.2808358985091539,0,77.64071743418286,38.243975318014904,-0.0010754989204961522,2,6.074752493411047,0,0.5034123582831765,1,0,0.9021864717446975,0.7772629963658095,36.298497190376864,1,27.378375363287653,4,17.561395293850495,0,2,0.217033554171145,32.1213740031491,44.81510413220613,1,76.21505722380984,49.91077071875007,0.969272972611151,21.94105735569156,13.558259481745456,1,69.1550572597262,33.40060269226093,17.88297318130069,3.2351342827343266,0.30199499759437265
1,1,0.9147801292234723,-1.5769749522542789,0,1.7086712296678708,0,-0.31194072225369934,35.61094709065609,21.037192191054828,-2.595995114627348,0,37.01827397187197,-5.367953572620365,1,0,1,-1.3665966529751277,50.876408371456925,2.2749112336804878,22.26481443535155,-0.04700820506858934,0,2.1850243756029535,30.548384567335503,0.7979910908790362,2,12.597353977797082,11.643718297109324,-0.794180647520539,1,-1.9265362370147816,0,0.8894660130880195,1,3,0.20077687832688978,-0.4428398493180387,17.980336159789047,0,19.840708847660892,0,17.437178354763212,0,1,0.5412196433796825,26.577468720467266,26.379414817807536,0,60.50235476546738,69.3026321663823,0.02224498071723783,21.792766859983033,62.089805207053026,0,15.663259493837817,37.047059441054905,2.0805826365129763,5.471151879264147,0.6732575367456151
1,1,-0.10239062279592945,-2.3069039637442357,1,2.800644369499578,1,-0.4819622445877419,33.73131861785744,42.86616774491082,-0.6117333471905244,0,28.61854458876598,-2.4873165469180023,1,1,0,-1.2725490589132882,45.21277783462242,2.9237663220562724,16.978839846542396,-0.25117706278908314,1,3.1262015236837244,36.5797155017263,0.0841727329412782,0,30.592516165898374,13.829603776773816,-0.5446357804967762,0,1.4508228665023708,0,0.5803199436767057,0,3,0.27073333563422386,-0.1608041563894945,26.382188780222464,0,17.69274860583686,1,20.255655248141228,1,0,0.662220585539012,42.80756718614012,29.678771233722298,1,59.63568296935413,69.52477678394706,0.1582480361314066,28.283554860693513,65.69959323915856,0,35.32996526661951,78.10902304708434,2.2683196897280955,1.9564616018792578,0.3132851311203664
0,2,-2.041333393619309,1.135057972773776,2,3.227176143657092,0,-0.5668435118730641,31.3702090395644,24.88504705509147,-6.5178071666780415,1,33.979607133522485,-5.371039746048746,0,0,1,-5.98084606957515,60.28103913028715,1.6236627201713982,55.844056913849,-0.11502612375854526,1,1.9128193772811513,31.719277462757166,0.5093958360098311,0,21.686357695033752,0.5503660121870602,-0.21385807411278773,1,-0.8514163057931121,1,0.44839964133991883,1,0,0.1793636690836658,-1.0276320229945666,13.936345113713383,1,39.46492123056003,0,19.444447669846078,1,1,0.5216040480385211,15.562706146033465,54.91682642160135,0,40.48009411082203,35.421935316580495,0.04639303085572389,20.32158997073473,45.873604222594025,0,31.617379182787605,36.73263190671393,0.6349572326734902,4.453970261700631,0.17537409046869318
1,1,1.4918526297873929,-3.2486265418824196,0,1.4836209210856401,1,0.01667138285440181,39.01554317508608,15.118523821499814,-1.260469698904318,1,40.57255121727036,-4.145216279730048,1,0,0,-0.1867142896080196,46.17166367991217,2.7008445182633407,24.11873366705037,-0.524907775749548,0,2.3177590645540045,30.63025074392393,0.40997468522283304,0,20.44796788536057,15.321310975614944,-1.2775532037271218,0,-4.184939455566672,0,0.45269641247213427,0,3,0.23714268756887108,0.3327169923366472,16.290065355303454,0,4.189481331927293,1,10.630290530855316,0,0,0.31960966715162054,63.950328947181774,26.301900994628546,2,56.99873888709952,52.9437652825921,-1.5264588441059606,23.160772211229283,57.43252500937051,0,8.483923095170667,42.98608748841096,2.211491918669702,5.9717515248266135,0.4823388815003413
1,0,-0.5702072475724259,-9.33848362818871,1,1.4874567997267314,0,2.4526886486091923,69.59282894821742,39.2300252343281,-8.492529144196034,1,97.38338279211163,-5.214487554038207,1,0,1,-8.817746170043446,74.3334683055958,0.9884546715608199,60.22707261531407,-0.5726916280510799,0,3.198759216423463,31.530366936196604,0.05992027787309395,1,30.13766280944974,30.123199186617704,0.9535591201486887,2,-5.112366130571377,1,0.7619804574207139,1,2,0.20493239114464007,-1.5850847830388468,0.21329343992999794,1,7.187174834596721,0,32.829131075827014,1,2,0.8894471037233683,54.417235402972906,60.590836385894725,1,6.562674972843019,46.53849449679926,0.3573400522793357,14.980994391894766,48.39411350658029,0,34.4333006854708,40.15439937042183,4.779477422597429,1.4112888931468242,0.5352401184967411
0,1,0.8694593016361502,9.91044114461312,2,16.615344916196037,1,-0.8635659881384169,31.66837394675378,98.06292546363431,9.73501913470433,0,26.123859549397476,9.92750063957751,0,1,1,9.69847509811963,0.8660207328334035,12.20616636572169,45.76795971098911,2.3505310926539678,1,2.4531242531583204,69.6981274589952,0.9822385934309863,0,99.95541202724043,16.87792573146971,1.3137582417145846,0,9.933071890400544,1,0.6043528509061494,1,1,0.9951752737067457,2.1187139859971373,39.57555986307639,1,8.964007177730451,1,21.17605254714908,1,2,0.004074399903698622,66.07661099102002,55.09434310634528,0,93.8777601698497,21.33113102286306,-0.25333789063948314,39.99991022716634,93.08617036197421,1,77.66524595916877,28.34749632896564,2.5488688294653064,2.9270832519845182,0.505291307883295
0,0,1.4082308752769515,1.768760681988681,1,2.854808193053012,1,-0.5935624398554977,31.0980760193117,63.64311666096065,6.01167995710243,0,24.344540181935585,4.653636091681557,1,1,0,5.632264783951232,15.970705581666467,5.264437367508267,20.420073063175607,-0.09245888562357059,1,4.053711924607148,55.39540009360716,0.5413096154803159,0,57.44573016388455,28.8303939156439,-0.10088959014120634,0,5.957147807450735,0,0.46829012619889804,1,1,0.7438437889912388,1.0306384843662495,10.793564625960435,0,8.377655250514737,2,22.182276679279205,0,0,0.3458311126787555,3.4913091844007837,31.22327393017253,0,71.61036495276556,29.61676233858153,0.02049141068489516,16.55608097143379,6.768608154943906,1,48.51535149494687,37.293353040676195,14.34851833224986,1.4139542602548307,0.34972963345257757
1,0,0.13530636827430068,-3.5103850533109533,1,2.7261357417810994,0,-0.4637404780664583,36.90519665202499,71.06305639082373,-2.9865099007793354,1,34.22165875604304,-4.456527705382309,1,0,1,-3.3407940819230326,52.24441968924556,2.5666025846522307,22.328177348005855,0.3047813653702271,1,3.172343749404358,30.057252930635567,0.25865659676278907,0,14.848702204002612,26.511941376120653,0.1027502398938959,1,1.3469270064540861,0,0.47644407325974414,1,2,0.1379210484203604,-0.5695586267097458,18.086159031129657,0,11.649102847536845,3,17.859733037852813,1,2,0.638611571652951,8.582007207071257,31.476587093613983,0,59.4257808926116,65.06064631507627,1.030139301708525,0.12525326785206348,97.28379295840384,0,53.51547941337736,40.89388336065379,3.4058403248667672,3.7058843136748223,0.32319865482988974
0,1,-0.37336869631665587,6.924483874805716,0,3.0048515271961795,1,-0.7392666267826598,31.171680431288596,25.29866991433866,3.586546945214126,1,26.240057043381192,2.2871520700264725,0,1,0,5.0657666770588925,24.891758901587686,3.928304598068665,38.17569608443203,1.1050027177842767,1,2.976750397535678,50.87527075431457,0.20092854237396868,1,49.681863935718056,12.384429821037749,-0.8842338042003458,1,0.8265383548488714,1,0.4879868476541849,1,0,0.6483606567625585,0.6668894105157704,30.365546974784216,1,26.600764442015702,2,21.73236775555626,1,0,0.38892078419465004,42.066229139458244,39.501323554005154,3,75.26981383145106,20.682211962289113,-3.5314703121335436,30.01710325650656,78.11349274600474,1,20.472316250266502,37.76832068163815,1.987914577508918,2.204240867803887,0.360537583835579
1,2,-1.1213791804982651,-8.607687713223909,0,1.5390065341786303,0,3.2017574678612055,69.2177888273221,18.98639052483226,-9.231439270655287,1,99.93818087165516,-5.548873690519313,1,0,1,-9.654405564929215,76.71406929167563,0.5184687177974393,79.47551011874569,-1.319443387576528,0,2.1717945104298004,30.733220112795536,0.8439664165067966,2,27.562126593570618,3.4124233697745265,2.085875360382596,0,-4.977240790343838,2,0.5928477253986226,0,2,0.35521833986404283,-1.41361315056727,1.8244714640982163,1,37.82550795806182,0,20.047656865647383,0,2,0.9829961148056394,69.34554267053379,69.83170521265077,3,0.27896821326250376,50.04374410313591,-1.7777380177743798,14.106463686097005,12.866937266095746,1,15.452642194179372,0.00037371560122068104,1.0632161347731928,0.8729097855618712,0.627939782964221
0,1,-0.09497782431209446,1.4497461287206903,0,1.3897443320551401,0,-0.45885507591297076,31.527086760820552,20.668495019077426,-1.7483224698505335,1,29.825671404876843,-4.8086094948367535,1,1,0,1.082189779776403,49.59377925119229,2.1959933606709066,34.09637570903877,0.8912863805710569,0,2.2268083970536576,32.63288306376969,0.24653892505196884,2,24.365456797840384,37.26118809288886,-0.7038152142684888,2,-4.691450317282722,1,0.4721240612643936,0,3,0.2727372851561338,-0.38038044410061556,23.725003016596354,1,29.521303112427585,3,19.099857856782545,0,1,0.6089874552368079,58.504655403059246,30.59519758790613,3,62.779629723569876,39.65415998159356,-0.7363665795151441,20.542860340231858,63.5838867951095,0,20.219374221190776,58.30194060493935,1.7926810866540628,1.9317624131953803,0.3157312975424408
0,0,0.04934270386735339,3.97209840972603,1,3.943219058890886,1,-0.5680670539484896,31.055050402726444,86.30704354657182,4.891975566147872,0,25.969010834976903,4.443387246750257,0,1,1,4.948320045307533,21.398979302692634,4.411175247962236,22.711050681601506,0.3747309780669973,1,2.2537442291936185,54.93962149208082,0.29767887909777874,0,81.84422340599899,30.33650176921974,0.23835450328571822,0,4.43855910721445,1,0.7694312211238303,1,0,0.6105440646618312,0.4799764291173887,33.53966740634455,0,1.9489730532372973,2,12.355754551096854,0,0,0.24268454331858852,11.655175502220265,30.892972315265588,1,79.5858791976039,18.290968326175044,-0.43570897435213946,19.58666661947388,52.07758488646073,1,66.90290934781287,36.85419194469217,9.037043264188407,3.17143040790875,0.8554150511708934
0,1,0.6427853745723524,8.64573336422351,0,4.435484325968472,1,-0.6894779712507912,31.64250877091159,32.8148793148106,8.930729856319658,0,20.99188613461883,8.735884358592173,0,1,1,9.555890961837687,4.670029409832828,8.229285784735792,35.26665794730515,1.406832586198495,0,3.697612778168046,68.07059799703148,0.642371821018988,2,95.09572914605688,17.38689370090952,-0.7653007295298953,0,5.685084965924862,1,0.6914016904213077,0,2,0.9618847070090759,1.332026087001168,37.22972584083716,1,27.37378138849479,3,37.7353006027215,1,2,0.0726138688328602,16.3625830726668,38.460412641510445,3,85.18489358704917,62.06849616470147,-1.4136515902348106,32.169595460528,46.930597730812195,1,23.937282491409,26.554088856643105,2.3209869293386887,3.1828805003667804,0.3100694097952309
1,1,1.7934825781643735,-9.788822849177581,0,1.8848429659221273,0,2.343366729666238,69.85842650061119,32.58219496917446,-6.664684131196611,1,98.7208412517296,-5.245646940394259,1,0,1,-8.664440510258531,65.38539287255313,1.1002294023211976,49.80916026806387,-0.9362935678430082,0,1.506629321046569,31.368675539065972,0.5330809543153796,0,30.391746832547184,13.441488196412159,0.6590896565697804,0,-2.250844422935991,1,0.38158814903261645,1,2,0.24809143602479417,-0.469124366485449,1.5723335492556356,0,19.639893595070703,0,19.457053744489823,0,1,0.9701921834332394,54.17641170802136,61.56350769804969,1,5.20235293694139,36.547717274295536,0.04648385949270485,12.593660115663742,18.6974600561024,1,19.634660170246583,49.23395310890156,2.369309521365485,3.3476718818411677,0.3077499566629306
0,1,-0.1530610428292123,7.6873848169001775,1,3.587071677955557,1,-0.7613862425781471,31.948408333767524,55.8733275988949,5.059306417766024,0,27.44127582196867,4.55580501873148,0,1,1,7.057614875162432,17.987317815505463,4.164654240527838,32.25951596173961,1.5967730872865622,1,12.099875410968675,58.48064083947888,0.5296986868859229,0,96.62498421474174,16.162533929444184,-0.6852607322047073,1,3.318933739181716,1,0.07091836168148036,1,2,0.6606101926159756,0.7091359925122904,35.811218028809996,1,13.927507473755352,0,15.939757031277587,0,0,0.02155342514210501,64.76577101897419,31.605738273785768,0,77.56157605559663,36.48856022002094,-1.666913722315864,28.137142232759587,19.634829980574274,1,41.72475230542996,39.66063439696926,2.252864728293307,21.99176464395452,0.611211599579075
0,0,-1.3128742420778,3.6262509580454267,0,5.202223983098074,1,-0.7638163347712429,31.907895493789628,92.64867091147066,6.881674358610994,0,26.203186544635404,6.921393411629559,0,1,0,6.021740934417888,14.747579306482844,5.3560838997753475,23.307645411553963,-0.050857329131381336,0,3.538426376340632,63.446427710423286,0.900243993292213,0,57.69070818103068,35.623366843781945,0.5497649894553603,2,4.869977579016076,0,0.6467105309683561,1,1,0.8396415917139441,0.8213563754586909,25.838454166310637,0,8.918876315351367,2,16.917673624127833,1,1,0.41046886774201125,23.346162697213288,40.4273655587208,2,72.01942340219752,52.419191686366176,0.2932495821983633,21.01366027599881,10.414403228090313,1,74.13813012159706,62.97453739466402,8.340801235588456,2.576824199725126,0.7435136796489793
0,1,-0.4934768779361982,1.3936078305378512,0,1.9861881797961012,1,-0.7035236605046151,31.68294981659563,21.04489235069138,1.9218562708237652,0,27.67511507607987,-0.7193180436582409,1,1,0,3.9909473476709287,31.042595157451245,2.8826594575971884,22.762460934301014,-0.29799977892082097,0,2.3703451968935108,46.157355069908846,0.43406802855165,2,50.88462870154827,16.360701408483592,-1.0762889826018645,0,-3.8920984971290338,0,0.5344168873460002,0,0,0.39547343079358777,0.6181403737624491,22.448428429872397,0,24.855302421027076,1,21.02117644770179,1,0,0.7337641678516531,7.4419999517005575,24.47094461353693,3,72.60461224063951,22.139777754937697,-3.7018854640242256,18.454932328017634,19.11534133622355,1,14.495614950391879,34.162137824387166,2.259809440145264,7.234019160477756,0.3516497649907453
1,2,0.08250767849522928,-6.920435778865913,2,1.6825061914951185,0,2.1669918859068904,67.0385076118063,17.583696056118605,-9.23494221124374,1,99.63595839333786,-5.4853806181713685,0,0,1,-9.220290118027915,75.01641477850698,0.6612806386007484,79.95435805796976,0.07981439905933789,0,2.9207983939373037,30.208757033395287,0.8632505940166554,0,31.590465875067654,0.7292438283295177,2.264709385027936,0,-3.4245734837770767,2,0.7409295917116341,1,0,0.47369094025192093,-1.6472073595863919,7.343355763661446,1,39.99448226017555,0,23.209686719357702,0,2,0.9181690326461016,28.35048295636501,69.95360119769776,0,0.3458691286585325,58.321297340125966,-1.14507338289729,21.123873418654657,60.550734702720796,1,14.279753678656322,73.34571701941155,0.576477752610569,0.6365303680493393,0.6373663133756613
1,0,0.7811047152072698,-6.987545176836798,0,1.2954155522865158,0,0.22853272783220946,65.00164681478027,43.83201613107011,-3.4997023471451305,0,54.60859017854689,-5.64588871383524,1,0,1,-3.92897878588764,52.13782921859412,1.8718898222757763,10.751771390002634,-0.7045779032875111,0,2.549636229563681,30.61397129209099,0.6413040560176864,0,24.399008446617103,21.986598470269307,-0.8051072742878885,0,-5.793747189361883,0,0.42940860999693864,0,1,0.18054108135124042,-0.1215872985051822,12.558715546251182,0,6.608808651038007,0,23.913224381864822,0,0,0.9478240997003698,25.06830103954263,25.467853447383064,2,49.717267469721634,68.4364482111358,0.5791103212205,21.010094075203124,19.329605457782932,0,36.43615765005771,43.00493115858455,2.684951185556032,3.571838802631717,0.6690945498801399
0,0,-0.6492581971106721,-1.6223240506614474,0,1.350590592368292,0,-0.6813996851447964,32.73045283383816,19.167454131627913,-2.400239595283801,1,25.536954114448505,-4.959466379894868,1,1,0,-0.0735916729545103,55.358236568762734,2.274648423323591,28.959991974418084,-0.8855899751650169,0,2.5042984037271503,30.882317416087716,0.15992543441437174,0,26.228425481654515,34.139876010805516,-1.1168161709057522,0,-6.078934972591362,0,0.8002555829299061,0,2,0.19194484772558734,-0.5281666114651977,29.03805808976267,0,22.944162136382495,1,14.866888666004634,1,2,0.20870346831594305,29.31827006499956,28.276943750471723,3,62.70046523808753,24.739609865711373,-0.3556326162323674,22.278197354891,68.72300585345752,0,14.091149199124825,1.86211659401057,5.204600351932978,11.94515061115248,0.40491653951924783
0,1,0.6546159542180074,6.430891802873418,2,4.716205235786972,1,-0.3832685332929484,31.692827292487355,36.978335586810886,4.109323272457477,0,23.034573828658587,3.907296508463837,0,1,0,5.421649692324495,21.727616258119067,4.585716131218774,35.90389641673632,1.2119543467993417,1,1.9373862126876225,51.68786223546711,0.4480943853762727,1,83.65907668716557,9.102150269938727,-0.9218833607957421,1,6.237697261022738,1,0.6541792194824194,0,3,0.630893004823162,0.3637313852439973,37.734748119465145,1,27.361246205279603,1,17.08052016544332,0,0,0.19913036094878833,64.14389040818521,42.33331719855137,0,84.02080310298842,41.526226157309694,0.29298393469044626,39.77137568215841,93.09572281257417,1,25.537277627180575,28.5619049793673,1.6189996216680516,6.175253518454129,0.13251926785018436
0,0,-0.023475609151884184,-1.7700685802160212,0,3.2027466898282113,1,-0.4108658519517919,31.3431150404541,75.77437861413824,2.60095954602013,0,29.70916912317194,1.4283300126534293,1,1,0,1.8933612358959202,37.56041025550821,3.7359851222595015,22.986418189166933,-0.7053822788121048,0,1.086794072588992,47.48687292644135,0.05677446968992311,1,47.50463171380853,38.46140270348819,0.18750931119961173,0,2.139273207459498,0,0.4925117141140206,0,2,0.4991257237943186,0.19464807111154397,22.2535110500008,0,8.058024040988927,2,15.328414904376196,0,1,0.6609021540963564,36.87732258924522,32.65356926074007,1,66.97860609776356,30.349191354421215,0.6419892412769868,14.932171420402485,60.12532278152831,0,59.22166702750084,41.683141881315066,9.535803711817174,3.906663371849442,0.5831035893779031
0,0,0.36056965168639715,4.736157307860704,2,3.2153070597847058,0,-0.5600338216843023,40.94799188354666,70.86758684715532,1.7955545626488956,0,24.22358335288376,0.8886438013200522,0,1,0,3.444808100339184,36.98492045863484,3.918785742215199,26.821130733940368,0.3820459527738627,1,2.4662622955955316,43.45872849922746,0.4338771746255921,2,86.43754009858719,28.156687821620245,0.09081269212668847,0,0.9773305984171703,1,0.4779524861997306,0,0,0.4292273871202426,-0.2607493951780239,33.58899564455342,1,17.87181173368133,2,21.068884325844124,0,0,0.128178797038556,1.8451952082727674,31.88012559663554,0,83.98238345346974,44.94065408468172,-1.3913672146409735,20.33512267109078,62.81048726431112,0,58.28314109298524,29.086657489170634,4.408232355232532,7.66777305071073,0.2658661645106686
1,2,-1.321476033938272,-4.056704207046052,0,1.2604298289733824,0,1.160816277633735,51.04092302359871,13.427326559498537,-6.436435268758535,1,91.99198304090334,-5.4346088626003475,1,0,1,-4.778016445948705,65.3980592879988,1.0377208892693806,76.43124586187204,-0.9175730279825153,0,2.7713283018157826,30.999604683552935,0.23050635101168482,1,22.629003331648573,25.985043845251635,0.8209874576880948,2,-5.0705658740637105,2,0.6976103111515489,0,0,0.4285318000114591,-1.1278354072910504,38.355500813066875,1,31.66743480015432,2,39.81252001971315,1,0,0.5889726527349621,25.385983006084718,64.86683594466788,3,6.847553453936916,57.693805713485354,-1.0069550714730935,0.8910488420139795,84.75499146501068,1,15.999389980021528,31.28683571821751,1.6093683890712562,2.0813688059612017,0.2600454444025655
0,0,-0.38456283305061895,1.3090640855786653,0,2.1325357377048495,1,-0.5621343924398853,33.39031227497807,33.667756870229525,0.08359558794899513,0,29.000151343126536,-2.3598250335726085,1,0,0,1.2150847014429047,41.339360485384816,2.4745851007899433,20.175564869790055,-0.5715970179931489,1,2.6023621949080544,37.9233370254326,0.4927992752875117,1,30.464885939738927,19.791211364448372,-0.6780146552975194,2,-3.0344843892981954,0,0.663099644602799,1,1,0.3099446603735837,0.17098424314362806,27.015059307303254,0,3.4337481319472363,1,37.26541062000508,1,0,0.4547738308516888,7.9412631912971765,29.06151635294242,2,71.14565972474529,43.71039162436695,-0.9041396155344424,4.3109338443913785,40.28360335155972,0,24.292519896060483,31.114206675336582,2.1502280554209015,2.117469171828449,0.0002279916403569726
1,1,-0.6784253868641917,-4.377167016370452,1,1.4636546157805723,0,2.160901285450704,59.582546929633025,16.52092768220992,-8.466042611330721,1,98.90625697545158,-5.602730305644036,0,0,1,-8.822965486487544,73.23344008911288,0.706775972088237,78.80364842982007,-0.7015485325623682,0,2.096265070956431,29.225985723896493,0.3038949940955441,0,43.83628063986878,15.284773068152806,1.2260518867112447,2,-7.622186291898869,2,0.6089563566340699,1,1,0.3414978956779352,-1.5406272243378276,5.097136144537409,1,22.52745801286556,0,18.411702888341367,1,1,0.7086397608994808,55.28269846308525,69.02646694447179,2,1.9290452404612746,27.84997852683719,-0.892407366835849,13.212294234378984,41.52437097338966,1,14.209327628820132,17.14682788808476,1.8560002829677735,3.94306291410174,0.39656357340251225
1,0,0.9489299760396157,-5.379508782809018,0,1.444125451820495,0,-0.2588680296933694,53.5690641134651,36.92241682346224,-3.5039036362376565,0,35.6613336387794,-5.466693324099764,1,0,1,-2.730322710841935,55.97969819391509,2.2890302852786966,17.625074147753573,-1.0893333579954096,0,2.7161555812889224,30.158777745562112,0.3296822581060902,0,33.4063472675449,27.69005888208739,-0.5473895582512436,0,-4.980602875873979,0,0.6963732129228157,0,0,0.17684420047294652,-0.2107350034157053,12.031311229235087,0,3.520228699711132,1,17.140098131962063,0,0,0.589601536634968,32.463132859193784,26.819204248176725,1,53.65901557652786,26.71877458712906,-1.3245285575269896,25.03565780068819,92.49190880058993,0,25.50231436380992,18.7315363815949,7.349560524358264,1.4318729340993999,0.2628103022006888
1,1,0.7787304153916297,-4.331864788488896,2,2.0220555012512356,0,-0.17491143957336536,54.07199095113309,45.13463300486528,-5.138879282901195,0,35.23128779819916,-5.370795627020142,0,0,1,-6.055629661809718,60.860207737325716,2.440499953563587,12.32329031697953,-0.3668100084814749,1,0.1353352832366127,30.229173456225855,0.03352281114171379,0,27.411539718649223,16.506943317338617,-0.8761560915486771,0,-1.8809129356298158,0,0.23199411014719046,1,0,0.18063937152752063,-0.6792042318784315,11.017813053975534,0,24.53297963155432,2,18.551933509759902,0,1,0.832995931976896,26.092399072299088,25.90696745521744,0,57.86747436159857,43.83543272117329,-0.19104314768253117,22.458961928447223,42.93713907232808,0,36.18966109914857,48.248721198418025,2.165585080857823,2.4655995574850973,0.39158921179287487
0,2,-1.5374297514146618,9.7680255174227,2,13.100701130147668,1,-0.7625999169899377,31.73605173616226,78.38867251466223,6.126932054475745,0,28.383745662446803,7.564088937345453,0,1,0,7.497673973774887,13.366327732375796,4.556122304018287,42.768515853942205,2.771246003425245,1,2.659098520523958,62.18617102411101,0.3550338058123032,1,99.69752257637259,9.469292364658537,0.04527289554326767,2,9.170580004419126,1,0.6673896695777612,1,0,0.7833412175680639,0.5355888692851501,39.42592494618505,1,32.81788129812987,0,25.058744989034327,0,1,0.021410361234267594,28.494269660652897,52.70075960159229,0,86.53025478089393,31.06211299456961,0.13941283631422602,39.99991022716634,78.65867690677769,1,68.74801478180242,42.43598346938086,1.072020570213855,3.627427073597666,0.8066775682497024
0,0,-1.4901436516497824,1.8708292233141997,0,2.3870638252047547,0,-0.7172968550818362,31.340044412185403,76.56567101085919,-1.6907514009526405,1,25.280520816211716,-3.4714415166295964,0,1,0,-0.8566695433735934,48.67950110965666,2.467734691841416,24.11599985731204,-1.0524109659033434,0,2.930365290134492,35.2900476511505,0.8562849475025629,1,23.126083880113203,32.41282871171708,0.4016758995269987,1,-2.7159518349621443,0,0.3550396896353043,0,2,0.2616851225786351,-0.5017119675459174,23.722772100411667,0,0.6887486300507639,0,20.86713454563164,1,2,0.7103838271965827,10.088439362565524,32.73021812254118,3,60.96102164518773,21.437888424013835,0.24705165605771612,22.98097359630517,53.29202771980639,0,66.58880696638724,37.8190578284903,5.044443214783861,0.7040168063956826,0.5202064185530951
