S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
1,1,0.2538355555511432,1.9810798349053549,2,23.427671743373267,1.2912791643168053,56.250387501533766,1,1,3.486194872315515,0.5044088017544571,1.702856006402491,0,0.8219759066086013,0.19703495225568352,1,13.90874979143541,1,53.45831504675608,1.9050810821622215,1.3805356825497765,0,26.744933516916596,3.2018661540106876,33.77310167082257,1,34.81409945346419,38.610589764276156,0,0.242095268877781,0,20.4619493168919,52.77684431178791,1.5078807849371993,66.71728512033626,40.21591174470974,1,48.86613671807505,0
1,0,1.2011981983099158,4.501667745421564,0,77.43812591940033,1.166622088485561,36.63598136496844,0,1,-3.907858818880163,0.28881876597314315,4.545274854676459,1,2.3509324438410917,0.6507235063940475,2,15.76695876174461,2,55.80644264333141,1.3475063371327909,1.4660917916118588,1,11.790851120982353,-3.8982864247315705,17.65444142729652,0,55.18111367435085,37.28166103840919,0,0.03838941039274013,1,22.99064224732209,33.91637763033745,1.5525883634135405,53.025641511349484,41.132561881932446,1,75.07946334601024,1
0,2,-2.3036947950651117,-2.8553629054271727,0,29.977466086052917,0.20335204919270278,32.15227574888904,1,1,4.655590065012616,0.8899984515697661,1.8403917844607505,0,2.0996372890153423,0.3856618055483791,0,94.90850040731851,0,65.1063931098593,-0.39874687789717805,2.6498124652739095,0,30.799064516279465,5.943121423859029,20.327911267841067,0,29.65141240996443,7.652980160203695,1,0.9424530008506757,0,19.22502175482236,57.81107368533909,1.3312117351398214,66.5505188439078,36.66356124582339,0,83.79150190440612,0
0,0,0.8169864810514184,-4.449273017082442,3,24.83656885167818,-0.48854858155496506,36.779511665976,2,0,4.83940898299673,0.4361115306271828,1.5113949954034762,0,2.352103472733801,0.23651726721346172,0,37.738345807865855,0,40.57712016928555,0.2769141952417751,4.27397178078759,0,31.443557014188144,5.3523202597172155,24.903479721174282,1,30.445911057594607,66.19676547303543,1,0.14359721164782357,0,0.07997687106409579,58.945511040112834,1.610052957985576,21.69680569600152,45.56009248471207,0,17.824092995405415,0
1,0,-0.6591055335691404,1.5024486279250926,1,49.9163113922869,-0.1803467655907361,33.14817445188007,0,0,-4.03657389972869,0.7820036748648949,3.143386513468328,1,4.274628037227132,0.7213249212407661,1,82.95126793822112,1,49.79860244664495,-0.6631688899045256,3.057928056599039,2,12.733607173884502,-3.44730857019867,30.609417350714487,0,53.15649109415292,26.984516445811735,0,0.857805619416455,1,34.43177050097495,34.52278926659447,0.26470568086035073,47.772628798445375,41.47475904169575,1,82.48809840221702,1
1,1,-0.3716576615213569,9.032710007151117,1,87.30165493183239,0.1478578789169407,66.7335962881445,0,0,-7.530505485650964,0.09586085615759116,7.144522011176167,1,4.510205545290785,0.7526191242188713,2,11.70541656479629,2,48.566651754460864,1.1577809049347427,5.628229585991524,2,3.971861042292435,-8.008814846652832,24.617090319393775,0,64.89374525278133,76.2356259681006,0,0.55236631845912,1,26.215065932053328,23.128792846536204,0.7541419973686738,24.177579498549445,41.49071199499236,1,85.80086382011048,0
0,0,-0.36773346267563656,-5.387422738989477,0,28.110206438422107,0.3578144974873729,31.768017374261518,2,1,6.005558193068353,0.7301535403099605,1.6299875149410565,0,1.4265970117346456,0.27028625857163,0,68.88787964254568,0,21.739635961582664,0.24533260097135548,0.7121692004050877,0,30.930429192386697,5.729990946742809,17.267676902854298,1,30.286234779064607,74.22820431910156,1,0.38822969907893945,0,16.278014633626974,58.275488334690365,-0.08726301603657832,91.07018499422959,36.60037873338263,0,24.56735858185609,0
1,1,0.3064643905150116,5.953006906575734,1,87.96875755683354,0.10914337497391431,64.41413600135706,0,0,-5.162755406585776,0.09887947564505517,5.6737250424210846,1,3.6556025323272423,0.582614098060555,2,18.30968510277002,1,43.68502742952942,-0.0763381227960924,5.280070799760734,2,9.400647104997564,-5.188286990826594,16.582105066339725,0,58.34459389067694,7.173727623889934,0,0.3176029672699925,1,37.69805670376333,30.11352760436889,-1.1473654606157395,20.867387842832635,47.537993110734284,0,99.25515532954007,0
1,0,-0.5960624278351568,-0.5797899169556668,2,38.5763494382122,-0.3445862383790808,35.05100742935193,0,0,-1.7638419779214605,0.6297099237787681,2.2769707291880206,1,3.3886252211511945,0.580867530057747,1,64.76984784344081,1,27.5856708576236,-1.9002909553764744,2.238659015960789,1,18.293156602240835,-0.8783891778322257,14.35100959520209,0,45.96876130004776,72.20946858356893,0,0.8017887635857013,1,14.061891017446362,41.71150615294232,-0.47098054062748723,74.50080413834431,0.8996663784419345,1,55.80078633561744,1
1,0,0.5549994115602481,-5.799947185400871,0,43.79421150883072,1.425822286721962,24.925875328829772,1,1,3.838104420358782,0.8986251302770347,2.2934647843691476,0,1.26590673161523,0.29085999031222975,1,58.40202922762544,1,34.478723746419504,0.46746910566682104,8.369717928602366,1,28.21147139993803,4.616244689071804,18.71520357260604,1,33.26170236012849,59.38532007569647,1,0.3492247247587361,0,29.83923694026373,54.65571670221508,-0.6911706302570205,14.467722170862702,76.78505882141265,0,49.45937039544907,0
1,1,-2.2557023695772416,7.702234381217945,0,89.07122779093608,0.02351713369909065,32.20139888434784,0,0,-7.77822444170315,0.5445914510917809,7.42496502584633,1,6.103812631229482,0.9428815157808761,1,81.16084563942746,2,28.061690061595222,-1.583563987689426,1.380877436558366,2,3.9776828419804544,-7.981317055143004,16.008898730679405,0,65.07188137427347,48.037161557194416,0,0.9615482333647954,1,39.99885028775802,22.987448295937703,0.19304086525430728,38.72698576016141,33.79416113725107,0,81.98970014534073,0
1,2,1.0854261572966875,0.6959155067771903,1,34.94806232233444,-0.016713429008198038,65.02571333265078,1,0,5.2768096794953365,0.42415794304624693,1.613450208684496,0,1.7591372819809374,0.29985038424254007,0,46.91934294062422,0,24.108022153224784,-1.1167985652286305,1.5166894145635603,1,30.557011812019567,5.3840994322877584,6.1232277314612515,1,30.20162955016548,22.936809301840697,1,0.2069280660986677,1,32.51303518800508,56.68193645561368,-0.03981522665967638,54.57372000658708,1.3218236087121005,1,77.07122562577649,0
1,0,-0.19038242029145927,-4.485623650048297,1,29.189336360153373,0.6129621984189041,32.45794008323156,1,0,4.911047259478769,0.8950457519199893,1.7188566523663857,0,1.5733417248293138,0.3852674996274182,0,71.94031929566076,0,79.39294889264522,0.5594296413079505,4.435820367860142,1,29.43803292640155,4.814561371392488,16.924697033244847,1,31.6189471138511,30.580785269853852,1,0.5333753403141095,0,17.96759695082585,56.195502661453006,0.49480001434010407,10.178585676581964,36.08387345121553,0,58.563519809312496,0
0,2,0.5006397221158609,-4.636056343392254,0,29.584457457150627,-0.2773648170396465,29.575946069112508,2,0,6.563063503277672,0.7489958432953567,1.6408291436984779,0,2.33325517362991,0.2243238112382258,0,75.41397674883096,0,42.840306177435316,1.4643214574987846,3.310484332231647,0,31.67795402502877,5.917293773254022,26.05033685369914,1,29.79399874723608,2.8698513999516573,1,0.3537383785089429,0,1.503183038668987,59.35256738884789,-0.840406879897439,43.610796474423076,41.67702147535067,0,29.36472076215488,0
0,1,0.7340259652371812,-6.252824291736338,1,20.812359128535114,1.1268457176076943,62.079813233362685,2,1,7.345391860229977,0.49593361465182767,1.4847505700071262,0,0.76244784002422,0.19991691845458126,0,19.96931573656557,0,41.04846488261701,-1.2266598915490392,4.191852648752,0,30.914478162685384,5.617147263195292,14.972622714626953,1,30.012411692830938,53.424352043416654,1,0.13218179475882952,0,27.233474046937467,58.23100826613479,0.07164276448954775,12.721048311843152,48.253801489274544,0,5.475188144755311,0
1,0,1.180999141430524,-4.5431402029941435,2,23.20330672753692,0.7966042917888194,58.57262565882842,2,1,5.015770888109037,0.6049122114145927,1.6325198809780017,0,0.95016513331673,0.26140576267430193,1,26.566847026218955,1,31.86873064750469,-1.1023406877919961,1.9771972157671982,1,29.57952267268773,4.754561731861667,11.210571274345881,1,31.941385005560548,39.61020779183396,1,0.10492754039499863,1,20.497194566701534,56.08358919332684,-1.032318459914166,45.48535252356664,42.943303923856675,1,36.01280725883416,0
1,0,1.9652613229695166,9.347242243333106,1,98.85805054496355,0.6935881313508226,68.04462904793527,0,0,-9.616275769263101,0.004599919406293895,13.100062589784752,1,4.292522887031108,0.9412359980453657,2,0.15023118478524888,2,16.00655207620416,0.8767244242337411,1.6694688397809738,2,0.5756236310044649,-9.73912603184653,1.6799817499208691,0,69.23486153841326,78.35015919207171,0,0.015314980821936275,1,21.353172712136747,18.752245831107498,1.9016792156364593,55.09617181110884,27.61505607064531,0,97.27673534545336,1
1,0,0.9198674894450549,-4.643557315709506,2,32.03732407941611,0.2757786302286224,59.93749590324638,1,1,3.050903499264768,0.4215406981892185,1.9314864789937165,0,1.5047258771563308,0.2509256626729697,1,21.234425780041832,1,20.457377574000482,0.42385212313761633,9.107519200603637,1,25.996033061528582,3.010998485793772,26.362656547072252,1,35.89937240541313,71.98130427453641,1,0.33808957921015637,1,17.98584513374312,52.249852200488995,-0.4618353159982397,13.916461892482179,37.999219715106044,1,67.1799348564311,1
1,1,-0.41310143314119524,5.9859244167994685,0,82.54786281531126,0.7442203161551345,33.80729812461682,0,1,-4.204662706744551,0.5606416478829988,5.97001528761664,1,3.5512204330851755,0.8597922709813537,1,56.298520825553666,1,35.14059658108073,1.8564362812966888,2.0058226307624345,2,9.862739091751145,-4.577374215813112,18.94426762384981,0,56.65457934411813,47.89639654037542,0,0.5942352533424548,1,15.454549513499385,31.007249733839316,-0.6360839264914133,34.52024869998447,41.52595755515699,0,53.13862811196556,0
1,1,0.7187272551970562,0.21367810183852143,1,34.37785639258595,1.6467337604582215,56.771233345762916,1,1,3.2851012093346466,0.6146519933024314,2.197792882053059,1,1.0129167877032064,0.19618418063729492,1,17.58397105222933,1,40.74798656930005,-0.7049643794230663,2.609478508815285,1,25.170784100315778,2.801487876383792,26.48479130845301,0,37.066436969999145,17.31078307865821,0,0.25344258585607077,1,16.574255914845658,50.7107916704985,-0.918507611558352,45.52130198630154,0.746140881878512,1,40.383432855978015,0
0,1,-0.5650650070774877,-1.4968500458137832,1,26.046046858659377,-0.03030982447355157,31.484521171432966,2,1,5.455798925811619,0.8667924581328431,1.6737781186924658,0,2.0784040946650513,0.25056742932556275,0,86.83498003904634,0,26.81405202503634,0.01681773402293972,16.52243309677513,1,30.58426568675479,5.4749365794686184,6.8409390177610145,1,30.289668032045412,14.493130658633696,1,0.4736771540255763,0,3.261119957006262,56.969475311029996,-0.541600025842074,96.48869123890758,53.163892562871865,0,7.98094641159946,0
0,0,-0.41979978778799376,-7.291821322072396,2,21.942372524141135,0.5904377319434408,32.51689220775828,1,1,3.4502583031593588,0.8535419229384018,1.578216453918177,0,1.5861288958831574,0.4491969635262153,0,68.05096184242846,1,13.478755080428027,-1.5974059142361754,2.255491148233214,1,28.12609551368526,4.086723344998955,27.078842712436266,1,33.280067345320845,78.51661421124211,1,0.5663378321769653,0,16.48585132433277,54.59054681246158,-0.4598267830398211,3.6775523184852164,33.15406447678041,1,48.39084708760441,0
1,1,-0.0121471582687174,7.797427216423806,2,64.31492766224349,-1.0602963723509602,65.19795904242793,0,0,-5.966175222028505,0.1633564181826983,4.165691478844623,1,6.1246389705300786,0.5080154046509509,2,35.88216206943279,1,22.110616226771942,1.490275158036591,11.126576061394571,1,8.872579096490028,-5.722043473599659,6.88626516188587,0,58.36339259475185,8.469057221881524,0,0.7563750812140735,1,19.0892311997331,29.55274209004522,0.23114904535283148,87.18028002252618,29.38232538844722,1,37.573133370805614,0
0,2,2.480596631307293,-0.2404138365810553,0,17.822592750918165,1.5515179259596068,67.00686242110376,3,1,8.042542223937403,0.535227042307328,1.56521728320649,0,0.5242876863300937,0.2075447822940929,0,9.996337919461705,0,11.200160572945212,-0.29659177997349156,5.098725711679695,0,30.55695165247089,5.4737051474138845,20.032433453520568,1,30.858848919957875,8.311039120434177,0,0.009476266526655952,1,21.387815463365712,57.69198800976633,-0.4383801707258059,39.15621806716474,59.68098326648324,0,1.7079467406776183,1
1,0,0.20390394984427515,-3.268011146641313,2,42.54387507559579,-0.07223253095457209,40.36676955066169,1,0,2.4284864051372317,0.6712004716630153,1.736365272688225,0,2.23787233684463,0.2084171140971946,0,56.733826832463905,0,46.57707384124869,-0.8449944023985183,1.2482092224071275,0,28.07487704833113,4.02040275223519,3.7954634581656466,1,33.828195249246704,70.9764970265279,1,0.28460807540425137,0,18.52537052182757,54.32591616842178,-0.5075778641520348,16.39878249780783,33.30425275707747,1,54.25809273090042,1
0,0,-1.2199770215627819,-5.3779831662824895,2,23.418688943579514,-1.704535605718595,37.91392718086506,2,0,5.430233813103513,0.5942424847210318,1.5792225114070892,0,3.610854428255344,0.31001377682413495,0,90.36899191050077,0,43.66017191959575,0.21124950917784294,3.041907747920219,0,30.876272660543265,5.335359644268557,0.3048777863834484,1,30.33105214707941,41.03230147814191,1,0.9343663023507929,0,22.750535863617948,57.73105097422063,-0.42522217002043516,27.668030854907826,41.11438178278739,0,17.76224535556378,0
0,0,1.3361770079301516,-2.287546291372566,4,17.173611576099855,-0.7072404502176961,61.64377221400636,2,0,4.284663446569528,0.25733352426777534,1.6883395285714435,0,1.7763582172959334,0.2178285017589815,1,22.90861573339043,0,18.127579854981235,-1.5568193715556669,1.850448003205247,0,30.865177102327827,4.904752837610582,19.984803153635013,1,30.141188619566897,65.00902305964155,1,0.187697523538087,1,15.753263547723446,58.11513756437649,-0.41157089028169547,62.294143012366376,33.49559840727983,1,67.37647869224759,0
0,0,0.39817394679740015,-6.413291415863551,3,25.120874513566587,0.0981128804003593,31.772918225221208,1,0,0.5131244116021669,0.747159795093113,1.624016265690639,1,2.056447094179558,0.4183653650966746,1,48.91103238232377,1,44.47131522088167,0.08503263635941413,3.4464622109496053,0,22.98936709153252,0.8244513060786218,16.156977189849684,1,40.07897098066233,79.47048444578166,0,0.28184561308295475,1,22.332205384967626,47.827888910230556,-0.38474165263106214,51.4765758953615,39.03718576713287,0,53.3427791424615,1
0,0,-0.12827834686779083,-7.857810932599229,3,31.59602079805065,-0.818264497041731,22.05788544736547,1,0,4.06690825934084,0.7454771911910504,1.7362596180253707,0,3.3803982904743233,0.47097290899092364,0,75.62664035875815,0,65.23604873613235,-0.29911363825402426,3.4796984201132157,0,29.115560357836884,4.21418650450677,26.65341366250351,1,31.52267885255948,78.65999669825628,1,0.5203308069288568,0,20.365781004479867,55.8157276947123,0.8849317448098634,65.4035011867744,36.34606273475193,0,23.182730211616143,0
0,2,0.870771049014943,-0.1369632139640018,0,61.64087587933646,1.296678273066076,32.33241876770758,0,1,2.5079523779386665,0.7364100330870667,2.833061625585905,1,1.7282351840269892,0.4425704011387666,0,49.90767647717577,1,18.961459553293977,-0.8244930842124971,2.9099363075418556,1,26.390540040176504,3.946264963893446,33.12483975759751,0,34.953159619941324,1.3959830030401843,1,0.3571450922051883,1,15.781358348616628,52.35923012211784,0.6375657354190503,81.25090945710375,33.83881747126995,0,54.0812208495401,0
0,0,1.2470958790800282,-5.313103012488983,0,40.009370974272315,1.5611133957154322,36.2143809132789,1,1,4.631599735410187,0.7686393939528086,2.4671972036891185,0,1.0524612069116108,0.27802423152150446,1,39.23042222506573,1,23.522001409967856,-0.18662521397654083,3.715485711454589,1,29.85699885640605,5.327453642578536,30.393157918020762,1,30.845410343041223,41.336470858521565,1,0.1823188703681859,1,20.091421124157804,56.7965933774578,-0.31607510947413603,57.196246659798334,22.776736116940718,0,99.84699299072615,1
0,1,1.119862107708207,-5.340258292681272,1,31.089402966514797,0.24853797163806327,28.388601258263954,3,0,7.778926111602484,0.6778770517069237,1.5871532586692525,0,1.4236069577358592,0.3067793154459642,0,50.77967443665945,0,33.17031786685035,-0.7948053829185806,1.457420350498114,0,30.703197625627165,5.22370236090695,12.334701637687548,1,30.3086041343361,9.003871883105138,1,0.14836843488827584,1,11.403994258669478,57.63105627719791,0.4314972454928529,25.713585564179166,29.245742744626632,0,34.379037823422294,1
1,1,1.175725740517992,9.914122169707849,1,98.20365473240709,0.44771988502293275,69.99961734372357,0,0,-9.617240582497038,0.00016041957797657824,13.826898476472033,1,3.9326741624939268,0.5382051685470047,2,0.029348185528954573,2,42.00958846538018,1.871880669591338,10.394622028638121,2,0.39870064829660157,-9.809518883695556,11.017046780128988,0,69.45838209817188,35.10257345957315,0,0.07624062305922064,1,25.5877052293117,18.520797740815564,-0.45670952198847997,36.48187779937686,40.83939252264855,1,69.4493109840648,0
1,0,0.6711411456735397,9.998773087417273,0,99.9607650252746,-0.15920262732477633,69.43195950556515,0,0,-9.996665802280418,0.000188790448342413,40.99900702392003,1,16.64925930953137,0.9972352246384535,2,0.31424679407616174,2,44.34352540011694,2.1099053369125786,2.5969053494258487,2,0.0017432776593229171,-9.999362109000801,21.518049691597298,0,69.99777188173505,68.42168114045955,0,0.2220929068883979,1,39.99978014321364,18.002143928982345,1.0945746298536636,78.83156151420876,40.647802048246604,1,93.24124279435586,1
0,1,-0.48192148012624,-3.733223068023026,2,34.77063027302153,0.1020738122165935,31.039940377737466,2,0,5.311566310004929,0.6646627212957019,1.6269739458733758,0,1.8740903272405869,0.2868093648021882,0,62.22194531611035,0,64.55169151753707,-0.6319635912364221,28.113445061334943,0,30.67998133754748,5.233279701727515,6.679795535840172,1,31.134601712378192,14.990030025796091,1,0.4779880302020688,0,17.786455204408234,57.776653828014034,1.0404413059568467,92.42790544845302,51.34876023144337,1,36.92163108124936,1
1,0,1.0889784188937988,-4.5844053268247364,2,27.65866814598209,0.4863983647616567,57.19614018915764,2,1,5.121778258748044,0.5383933228594517,1.5657533587102086,0,1.2227475564223607,0.30933890116356455,0,25.47527188500627,0,18.32090186050904,-0.5211040298792332,2.564209304075213,0,29.94737259798903,5.076903785672705,1.2875464936482484,1,30.6622643949311,65.9413406737758,1,0.3306846077896023,1,18.565462562006143,56.793408373710875,-1.4161552390615542,16.367502854044062,64.36542786767441,1,5.697753720648096,0
1,0,1.8024967019726754,0.24463421102959515,1,58.141595346523026,1.3248876895672719,57.705950516899435,0,1,-0.07572625750356643,0.3549910764947707,2.4608029726597134,1,1.098300309703961,0.27823810174272745,1,8.374312144589185,2,5.87479010228249,1.0012410629501975,2.8676797367110893,2,19.753331572188884,0.06627499802900161,1.6393260722749825,0,43.39162038421911,61.90257759968144,0,0.03116002192211048,1,13.994826861544002,43.62881244648179,-0.5576721843430085,61.63227378213456,51.15219263273868,0,66.29712488016581,1
0,2,-0.6533556684547862,-4.384620507050496,0,20.768955117646154,-0.02710550907004489,32.50649727755085,3,0,7.164151357140955,0.8543994575836547,1.7306157365021946,0,1.7639216841942833,0.20982081972639766,0,86.72606024651068,0,23.457277190758745,-0.8329750172848209,2.2754835339103203,0,30.144074532689235,5.265965412885041,13.6445054095806,1,30.729582056879636,27.174227375674977,1,0.632333000400661,0,18.80250910087396,57.27080181078427,-0.9390578427220682,85.60580463252339,36.74367541216897,0,17.597620327668196,0
1,1,-1.6448625360499065,2.3716239952523654,0,76.37460929203672,-0.8682870537320416,31.553371799310472,0,1,-4.837412740157476,0.5892078913247158,4.3396875620622435,1,6.310506633619863,0.8122660770689314,0,91.30094731506301,1,15.811441283336642,0.5207323451911579,14.58554289570212,2,9.720336009021063,-4.950089715480139,5.382162462156548,0,57.117485553735406,44.845707100501116,0,0.9308219157732771,0,18.285302705888395,30.708703948357957,-0.5460499364942765,34.794277482108946,36.91684151383211,0,59.5608090798032,1
0,1,1.6787006816798928,2.2723340996734507,1,32.03209749304196,0.9172337595568448,62.353857406192276,0,1,0.5856414369727414,0.2985290352999031,2.2868948485707183,1,1.5447677461426932,0.28217665432811906,1,8.041109995506856,1,32.75609729976654,-0.7600842419804217,7.429015392902853,0,21.329665950797413,0.7950650897267373,38.89839318122937,0,41.59797614349126,31.754693099820326,0,0.5745664373222563,1,21.62690220044687,45.71690591432857,1.7368663230275798,77.50879947910119,37.87739032285297,0,57.827190339159586,0
0,1,0.7117487998194343,-6.582632977068244,0,18.90011855339029,0.7087810601514217,33.77782047641811,3,1,8.307318631212603,0.8298676990657591,1.6574932883524798,0,1.0839146795761978,0.29888167705588675,0,69.81367348986838,0,16.076123225356067,-1.4931212176296798,2.842769262360855,0,30.765551610966448,5.536170220874194,25.04655824740404,1,29.494348920172598,5.6376646982275735,0,0.1516195810056546,0,28.914657247112885,58.05975108423274,0.8623307420934657,78.69359071330375,42.20993021149766,0,22.039762954756664,0
1,0,-0.980085199841173,0.6091218955228523,4,20.920495765539084,-2.1737663168309247,57.19754048579132,0,0,-5.190653647171568,0.1927883100154762,1.7419790009114724,1,7.27138976558863,0.5531317022453174,2,36.86632033786933,1,40.72599484143602,0.1094556477913149,13.924944220572025,0,12.620679132431736,-5.105505582323041,18.946984267656667,0,53.5269646000503,77.01284329699578,0,0.8979747094796036,0,19.972623191980535,33.9663985494226,-0.0911885960475829,71.59112523834101,42.6766356852025,1,80.89452076132532,1
0,1,-0.31621293169247056,-2.8768408395914538,0,41.737101925929466,0.16971146861271943,28.20824557743354,0,0,0.17290507861768845,0.789215024964204,2.574805372764649,1,3.055313270604494,0.6893218151589982,0,74.84476195163177,1,46.688813917092844,0.70321765780965,9.192982239493432,0,20.604013587603006,0.450695528681301,36.7401251490135,0,42.67454805965512,26.776361315986428,0,0.8485407056716265,0,22.66383372346703,45.01033641409039,-0.7120740263711451,51.710116375343986,51.19362580458908,0,53.48391864377548,0
0,2,-0.2303738146595699,-2.0260800554084017,0,38.927058913614175,0.3268378953069684,33.164414709363896,1,1,5.082361916601478,0.864889901045224,1.9974952008217823,0,1.8338224173635378,0.2567441103985975,0,91.23775460520272,0,40.816201831251135,-0.2567487416256008,2.380480085441595,1,30.02122060295943,5.549152244908559,5.18144897372755,1,30.614973485056932,2.903886886970506,1,0.8507662953623052,0,20.57193889938128,57.062088347968235,-0.2846952145588479,38.56062668446532,42.62331380535011,0,94.27753764358847,0
0,1,-1.469641945663445,-3.563085278537484,2,38.671193225034195,-1.8117640952819856,33.64161955953897,1,0,2.658202194922069,0.48053348099074567,1.6764689982834537,0,5.386092396228879,0.26483470908824847,0,87.89454484203429,0,8.886521719701639,0.492987851074655,2.7154961372155197,0,29.432017293004684,4.488485779847775,21.265123744888914,1,31.65807080548116,10.536721783020283,1,0.8346482494415712,0,5.612316257865566,56.291601216033094,-1.0496508018354078,32.506830167563784,41.57458282407613,0,24.981771375063566,1
0,2,0.17231721643121112,-3.4590130421134946,0,41.867243691424896,0.7965660832616377,33.23091299137118,1,1,6.020853329322314,0.8373936739376138,1.9018154792414432,0,1.3764048577665602,0.16925426178197472,0,73.84555482039724,0,12.981859537289747,-0.4496994932485718,2.0884168439697577,0,30.522499887569687,5.787980517247755,15.481720044913862,1,31.071199364632363,17.189305611492923,1,0.23087456752754199,0,21.020227563505088,57.62855722605752,0.48202756100030636,37.583456371022045,57.20290422147842,0,67.14246668928614,0
0,2,1.4215108905966476,-7.1764777333886265,2,25.210304108199878,0.6695880242470765,63.94082491949702,2,0,5.70616515738724,0.23409893000723825,1.5848609703839913,0,1.1124048447435586,0.33698531584242697,1,12.304233145019438,0,19.697980992104732,-1.7192508026480124,1.4177135660737479,0,30.770694864281538,5.31810201971631,39.56283440074553,1,29.69793902954362,20.39986716544716,1,0.15538857832353126,0,19.924178849474387,57.88023886657658,-0.25584926960076404,69.3647630425841,35.07137776522751,1,35.34877979029984,1
1,0,0.7107190379554293,7.808392731014532,1,84.75210697415125,-0.5044132128165651,68.62200489505378,0,0,-8.462186971133132,0.09409461875570418,7.2772557485450955,1,5.862661862820623,0.7103826119554583,2,20.461370883102433,2,19.51305584343824,-0.1193634004911376,21.276223133731683,2,2.0134099611695255,-9.048771343891136,6.1129013006272075,0,67.08686014127143,21.277223608515186,0,0.8338704629413922,1,22.134158446335924,20.614110970387596,-1.1321570180482832,17.129101792191072,0.0001677088454243858,0,67.16370375489791,0
0,0,-0.6935450452020326,-0.2980446497612448,3,33.680301963912925,-2.6782831752942133,31.0553507505775,1,0,-3.2950454241925042,0.2514180089586334,1.5963381116908935,1,9.373783554543602,0.4211234142307556,0,79.43232772936857,0,36.179641925564766,0.7752125024239689,1.7255904501947454,0,19.494364716287038,-1.0660786514861762,34.65151586732884,0,44.02301774456761,70.98063814447966,0,0.8928656822075864,0,0.0002024970155778405,44.444756281227086,-0.45962092051491565,69.62896155158515,36.959214054074565,0,7.270407114522054,1
0,0,1.63136865653491,-1.789356771548178,3,27.274375766561786,-0.7599018768793717,34.33571143343133,2,0,5.873649956454386,0.2960041266703708,1.6041381644538577,0,2.4369976632892114,0.28174105536637484,0,28.786683504940108,0,29.54834493210754,-0.2999372957452369,5.153658947375497,0,31.671024883905016,5.2120563660091115,21.55130251353021,1,30.714238987764528,47.996080242600726,1,0.17256303359116643,1,0.005096036487519662,59.182133184434626,0.9020651909527129,63.332722319217474,33.58001921285808,0,8.584524889257683,0
0,1,1.6691048636150472,-4.582065395631045,2,25.336562587749413,0.2689182224011536,67.01042211557336,2,1,5.6017997320665085,0.25608236027064357,1.59534340374942,0,1.0826280917764608,0.21586837641703183,0,10.79012801052136,0,29.207423282232874,0.05094488350501924,8.361330534628927,0,30.306170484555164,5.2007130798413925,16.8675016219158,1,29.804117003612916,22.606675320683436,1,0.21113989154450213,1,24.4210774815341,57.47095891141106,0.08603258764957833,62.294829275842304,24.867644204655246,1,40.969383849321694,1
1,0,0.2308989688179313,-2.509502607276106,0,23.613391323920396,1.643077874780618,44.7686329295863,1,1,3.9722718802249943,0.8390075679597258,1.9045566235523004,0,0.9630376755691165,0.22325725372499705,1,46.82394493111282,1,38.76864419320912,-0.3407606951349025,1.3425181328909408,1,28.265238686568456,4.5122766005377954,24.27695930282154,1,32.934536922411944,62.061640404438776,1,0.2737532930009974,0,19.33041159331083,54.73494631643545,0.7758190611680345,3.1504997622095186,37.48684591628059,0,73.74123298974492,1
0,0,0.4608457244340158,-4.412887634545716,2,25.447483126912076,-0.6676702327803654,43.57015882551262,1,1,3.5564443225918634,0.5709056352915214,1.6400001170251426,0,2.5642852128885902,0.24439981845851577,0,72.91353405356313,0,34.22783442061749,0.05441851214374995,2.3343132168274536,0,29.207942702203916,4.614025943454793,4.646695571291193,1,31.939545643683637,65.58134450952005,1,0.9374851812313414,1,29.596289079902874,56.45266677312132,-1.1570006738824634,4.946163517899432,37.30413239385219,1,78.39258995380676,1
1,2,-1.971325400797171,2.2336118363058084,2,25.598858948585008,-1.3376504745090176,36.03209533307039,1,0,-0.21587332532673464,0.8602587646900397,2.052882190659839,1,5.311425905733407,0.42391702083159316,0,97.46316635887322,0,79.99453191027952,0.6211789550989506,20.579421138036125,1,20.882573357397085,0.6652288982638339,32.009832753450596,0,42.063636986542036,12.854369703206743,0,0.9983853221350375,0,18.54580859354219,45.56241983005995,-0.23654436635440332,32.51630706529724,30.938132423863948,1,28.023888319890872,1
1,0,0.12510601644997912,5.298558649387427,0,85.88880430131383,0.5224051138076756,38.35525079445853,0,0,-7.617288386923089,0.5467419882468307,7.6705046935814885,1,4.672136619695785,0.9665940286383454,2,63.36378697856932,2,34.363956443622286,1.5023443041059936,1.7024295562854233,2,4.198394031748316,-7.83170036636241,16.507111927104962,0,64.49381734543965,75.95667203682993,0,0.8832023109562893,1,20.6036222402266,23.47849051633959,0.13323188299872143,1.2205080650390887,8.254418682323932,0,75.60556157471572,0
