S0,S1,S2,X3,Y,X5,X6,X7,X8,X9,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9
0,0,0.46889381233901256,0,1,1,30.90300216096115,22.48078644878445,24.146696274622045,0.5699664503020593,1,17.153135405431726,1,7.188279873455798,55.94231561939266,28.29333342001968,3.399478980265731,-7.780745874300521,0.5068105995891925,0
0,1,-0.569144679025281,0,1,2,42.63190840213672,23.565916037861466,26.03637281390499,-1.0019672994511801,1,13.556701482968254,1,4.242054263771189,72.5123677778619,26.575616220440086,2.998428997570688,2.551679248366309,0.5149008786077415,3
1,2,-0.17701384893906777,1,1,2,56.45514910882885,36.17533524964061,15.465807849992753,0.1074491520546474,1,22.829292443846487,1,8.590599319298434,8.62423912946204,27.777395519665703,0.6434468680429207,-3.975610613684717,0.9079539307244064,2
0,0,-0.6181520083406783,1,0,0,43.231578265700286,6.855695736344183,65.96956838316083,-0.268273023370046,1,48.38553880918522,0,0.294693303771453,4.078983319272911,47.95057740182085,4.808174603270426,-0.6753996151524202,0.007882234474549943,1
0,2,0.07444282610463761,0,1,2,30.46602606603348,31.604325185798913,18.471284580789415,-0.08980404059377516,1,18.74067014456148,1,7.41207798983374,28.713082318791084,30.50935406226843,1.5201194720819056,-2.18253566884621,0.17425292148038923,1
1,2,0.31629206516104996,1,1,2,33.36888710271281,16.946914161828865,36.654575015465454,-0.49547604993532707,1,17.87196550845784,1,-8.865637810855207,12.986165044285553,27.44918951898915,2.5027118009748333,6.112472341656215,0.7601725793667592,2
1,0,-0.11387704547789532,0,0,0,22.482143917445317,23.821462008903072,40.756331116399416,-0.7698807534442755,0,64.32636576842012,0,-3.0099526583209846,98.9849751610686,63.56117291614541,3.2368243307888602,-1.1309565973164837,0.2871164410548479,2
0,2,0.5914006424408608,0,1,2,18.43032503970143,6.173171667498996,30.620330060699477,1.8481450884702828,0,17.955987939496648,1,0.7571618987217992,23.650942906385215,28.781397596113763,0.7339161051487039,-3.383267719084574,0.6373214351916158,1
1,1,-0.1821070392664958,1,1,1,59.37291319368282,25.709739503487445,38.10041611463305,-0.616210125096767,1,31.09117886121424,0,-5.51056148471413,1.9825553260098883,40.71450072250448,4.239674090156971,-0.8794019401777078,0.12907198425291488,0
0,2,0.07136192714866546,0,1,2,30.73503476392453,31.038656674598855,14.20069155649382,-3.7639708148698747,1,15.02654776336323,1,8.284400436585631,45.58179422086947,29.67876022080849,1.7958943918165302,-4.36957343873269,0.35712878430960826,0
1,0,0.16360054189875137,1,0,0,66.94420043944959,24.307688029937196,40.42548065811731,-0.41444183251597877,1,74.84777242151989,0,-3.5272594639936123,98.98729298954608,68.50415487984884,3.4784760093048437,-3.2366167324996544,0.7839072215539649,0
0,0,-0.320794199995942,1,0,0,44.724619367381315,14.961753898345943,44.79418868993419,-1.415406116724361,0,76.33767676145571,0,8.138876687963268,70.08154825704415,62.94853388042493,7.913606770635138,-1.9962480885970741,0.10557777545022257,2
0,1,-0.2438728645295905,0,0,1,34.332987145796096,26.416171583866333,13.441011191995905,0.9433423433296644,0,27.49061632177382,1,-0.5742791850439151,97.34109284404704,34.87936012353036,1.2755227149867985,-3.14036627674962,0.6798034873301326,2
0,2,0.4426115428352931,0,1,2,32.2625405055455,27.435049420711106,15.951688162590392,1.1480648989723559,1,16.932330273324506,1,-2.6205998506419164,47.536743602564016,25.742573772036273,1.100909899852251,-4.784755971254309,0.06517639354719118,1
0,0,-0.24990707619172692,1,0,0,29.510446927261917,15.879273287838593,41.74179932466402,-0.6109087775617347,0,56.242636071037865,0,-8.58904913401324,39.712216171615026,54.9938081191468,5.182748502302116,-6.500986891361102,0.17477745768758668,0
1,1,-0.7006867681494814,1,0,0,50.240714641317936,7.484599677307058,74.41370398377938,-0.43545915308743277,1,58.29908383462613,0,9.999597969125873,39.11176445233471,62.099114282901944,4.200919328859893,8.536202344796923,0.08883913790823228,0
0,1,0.522854771459863,0,1,0,38.76551145129257,32.94516308893233,25.998773737143786,0.1564223351003936,0,16.64983360814796,1,2.570424488485127,36.05061945141465,29.01802270011496,2.817623778277224,0.43039840821465347,0.6214723608720906,2
1,2,0.020935996140051812,1,1,2,32.381924521655435,16.755209383131646,61.86780930239421,-0.20463759519724084,1,21.336173054439065,1,9.865738804708801,6.297837980927906,31.163478678671616,0.7458406601832628,-2.6174818478049433,0.41992608442393764,1
0,0,-0.0769011021722681,1,0,0,48.118749557181616,13.997318003545576,45.08447758492483,-0.37129984967033164,0,57.72814624743973,0,-1.9536107370865796,62.047200897410434,43.87876065372047,5.267539154666049,-3.049380913626379,0.5173628080352008,2
0,1,0.32190093430546424,1,0,0,41.59060902206224,5.951837581921488,65.69885840313198,-0.2917432728107233,1,57.18065327307387,0,-1.0327558242361121,58.736615879841935,52.930215824130116,2.10353534987553,-0.6442748238516778,0.29502477493987683,0
0,2,0.3611387778120357,0,1,0,34.62415386637754,37.58471711693544,15.607147545269871,-0.5250795256883426,0,23.965584222082832,1,3.674620357286953,83.90342753939221,25.165692043324302,1.4038477839414374,-3.1787156619549766,0.8169302574599964,0
1,0,-1.2251193008883072,0,1,2,57.328351043856834,37.60093103450462,18.156104589563764,0.301194498838996,1,16.208548946007202,0,1.6971614086150844,52.414356987994495,40.79567669130914,2.599764025598394,-0.7293903608151808,0.5452367163947698,1
0,0,-1.469219819532023,1,0,1,22.514769923551622,0.6612324776880807,53.04875671102022,-0.964655672748979,0,75.25576845823173,0,-0.903231995310648,87.72461013302714,45.77857583918529,4.874280099622159,9.99531823364525,0.6764253286075418,3
1,0,-0.424421347434839,0,1,0,52.65470861650968,24.284728485148264,14.980727491664393,-0.6844628118026597,1,13.898887289904716,1,3.5002397548293764,92.90324982985709,46.14309665782456,4.2694073761663605,-7.339826426016344,0.8921594462975517,0
0,1,0.14772901355843415,1,1,0,37.69328227440833,16.568729334279503,54.85816169656915,-0.7270389904319408,1,29.06622830210611,0,2.1349457706890558,52.53056240030182,40.9697747126435,1.3052197461793915,-2.7110517117500743,0.14926897115140342,1
0,0,-0.008392350752547025,0,0,0,34.66424212084477,15.535115089456186,52.60859092647618,0.5525739553329847,0,54.68627536517882,0,3.578006441850583,49.526713017616345,36.93070486269745,2.9240166889876176,-1.3817193198918503,0.9467510453786674,1
0,0,-0.49494418085892705,0,1,2,31.75620151232914,22.35181728993914,39.778940908441086,0.31461094111414595,1,24.624435816951873,1,4.801025679232801,27.190783542720997,26.646625350091465,4.115780651564142,-1.8655677616645505,0.9620703464682508,2
1,0,0.14608642289840573,1,1,2,69.55704675801496,33.55093883426385,46.646167816260515,0.41419399868177786,1,13.559948686290975,0,-8.907639880597454,3.957452097014719,58.2146318554656,3.227280714487667,-4.111395832443994,0.15984143801828865,1
1,2,-0.06572816588350276,1,1,2,34.71657512409744,21.034804461192863,44.304330267734656,-0.07487078218710923,1,20.015965285608168,1,5.935641571814823,14.770395627478333,24.246189723319354,0.4038931437524432,-4.869330817436923,0.541143530139227,0
1,0,0.24796847537984082,0,1,2,68.51943594001574,36.590887083986715,23.357275852890915,-0.39779873459915976,1,16.319524834702367,1,-9.344838139845713,1.207258785546883,27.668855857563802,3.196026247757035,-6.815497539288366,0.7563006865848898,0
0,1,0.1437387366261533,1,0,0,28.7175252512653,0.2303550793146658,78.44668812503326,1.1390958442200685,0,77.73043489611054,0,-1.3463637034827975,48.87761908800231,63.568527128942385,0.9569916039740858,-1.6700243931475924,0.27879120721129447,1
1,2,4.6242171645513155,0,0,1,36.86175947679935,30.12714311404153,13.8649635845089,4.4574928179533915,1,18.041581022399846,1,-5.286964088758116,90.67498861295952,42.796597169309635,2.232271055796486,-6.916377239141292,0.26176952530323494,0
1,0,-0.2869620454600016,1,0,0,51.1811310496235,0.7564069615524938,78.91919514273138,-0.053681329342039744,1,79.08150736235481,0,-1.2083879719529715,76.00536173964406,68.70244219873692,5.55433864298094,9.93519175580693,0.3318941275211489,2
1,0,-0.11149240024603489,0,1,0,49.328687886075954,31.33145215615725,16.648452331779467,-0.21703409772274465,0,17.644931257547952,1,-5.198447308800317,23.62406960543576,32.46297493267944,3.3377693867504408,-4.962130730857945,0.7785013533040193,0
0,0,0.8152687314751753,0,0,0,35.13230588771855,26.70902770970947,31.345620163118806,1.178499517033882,0,30.085291560468804,0,-2.5826762602982223,86.63075221256479,32.423244779725984,32.960262033033054,-9.122157034063177,0.7334164366140069,2
1,0,-0.05111210412059629,0,1,0,32.72910497763927,32.31068273013896,26.138039236189986,-0.34629548529656357,0,12.884959830244153,1,7.0308128026811865,29.153611300791393,37.281320788222885,2.5298841319886702,2.2985187061379726,0.8435635213905773,0
1,0,-0.02626747352055222,0,1,1,25.649824606032993,33.69456055906866,9.723681162210971,0.1527734165548916,1,20.81645143311672,1,1.880509844145406,59.72747875994362,29.251661953312606,8.277560694829395,0.020132103121490275,0.8318121370730241,2
1,2,1.0278214115450899,1,0,0,31.858471189816974,6.284912609891224,67.1671358865103,0.1728559162344312,0,67.80010949625697,0,-0.7533099441984383,24.776865023337376,64.85171087595384,0.594602050099823,-0.32203290088255976,0.08935907368987167,0
0,1,-0.059931592411141155,0,1,2,29.196734987568764,27.922648623385065,14.183298247814218,-0.10912451988624729,0,24.609840538059267,1,-3.7021303195514594,51.30445697162408,26.951604511572764,1.9256519923203261,-1.9046127240994046,0.9558671445206874,1
1,0,-0.06445954082798704,0,1,1,56.19502472510335,37.33524302522181,9.810381343030237,-1.1315036705806019,1,16.416379167951103,1,-1.4128301209692005,37.30376490196885,26.552973237646242,3.7482839716630756,-5.331040709207558,0.6095487436330238,2
1,0,0.3251953759300391,1,0,1,42.009927223108235,17.417592772074073,50.360575992502305,-0.45465362344022475,0,66.3577249095831,0,-9.184074028183874,81.73265368340476,66.31296400068939,3.79285289809097,3.7265256749988964,0.6301870109822988,0
1,1,-0.5466112630320861,1,0,0,46.704488337839365,11.463480728911136,74.90275431026956,0.6244085971272207,1,75.28539447816344,0,2.664295811290824,93.68920542139445,69.35599303594404,1.7696608125077133,9.403673633669179,0.5189430957152372,1
0,0,0.12912428429206957,0,1,0,53.80248790345167,17.214829625750948,27.066759433368812,0.19003813422303995,1,24.90982585009897,1,-4.326003656109378,38.72450373516514,32.25247594810217,4.744418369123598,5.302448306862759,0.7313081605087646,1
0,2,0.10014743062555569,0,1,2,18.478765548319572,14.86025422772154,23.297196394546695,1.6937898820476442,0,24.239228356923448,1,-7.097726683781848,65.33036947918016,26.130147109013187,0.5806878437175155,0.9903689223116992,0.4502377341991913,2
1,1,0.4122641772463495,0,1,1,69.96581526759452,38.51551347415209,16.487240018298305,-1.5093957116648669,1,18.591768565626158,1,-2.0452348518916423,13.457581824458554,31.539535718522203,2.882244444982502,-3.478993714572729,0.9922701409511578,0
0,2,0.02148293153413396,0,1,2,20.19224972154844,27.716540800838686,8.350953029588158,0.8554242010184065,0,20.38567358172652,1,6.765698354273937,29.234893053047706,28.301019066747838,2.497182552731064,1.197454553290882,0.4204678026033295,3
0,0,-0.11077671582319364,1,0,1,38.57888411194054,11.919790098527443,43.5722837813254,0.2091346225857294,0,46.20129189754632,0,1.9579714561306734,37.21975309836897,43.525837511669465,3.620617276968642,3.5415807143774813,0.5895434462788691,0
1,1,-0.016384947831458937,1,0,1,46.602038910166264,12.7358236948501,65.64611872986546,1.0438152393904487,0,55.01792156614334,0,-2.4027399020414038,73.68539534034473,56.642133984967614,1.1988029185901898,3.8874692593366795,0.5621312367402139,2
1,1,-1.394795794651915,1,0,0,48.66680638250472,8.031596686285077,59.40388470350372,-0.6353947667020141,0,73.0126815463699,0,5.392898525337353,86.24366577998133,66.97448534581682,2.744197296464855,7.300745446773782,0.3824438244880091,0
1,0,0.017201389099325486,1,1,0,59.97524177137413,17.275150337988755,51.493288994760675,-1.8555844400765564,1,14.440497967826103,0,-0.9116977313846224,29.26945271972712,38.83664456199381,2.99292763679041,5.0304343307840895,0.5632458396523067,1
1,0,0.08257538561071782,1,0,0,59.281935047749116,14.115306434765555,62.07963915171345,-1.56650747711525,0,78.21311413064585,0,-7.77726292782026,96.61126019172642,69.37432651894981,11.115450620397965,7.173125725299098,0.19175911108474797,2
1,2,0.35093629151487654,1,1,2,43.97222988255757,28.59433063890239,29.193257680883733,-1.2616802682932633,1,32.21999827282375,1,1.0565617206414366,23.82889105845986,27.410394771550724,1.080924763937814,5.576387762788453,0.9635311284691741,1
0,1,-0.024253183959531213,0,0,1,19.240738941912547,13.273244315233539,40.53421376988257,0.6034269135076952,0,37.53538964905994,1,0.2926052416745435,36.28821951911819,28.406621423679155,2.542184742484408,-2.3181782321241995,0.760821937800543,0
1,0,0.4809768731891841,1,1,0,61.82320556975206,38.55530756208441,19.127165812601916,-0.03128295005851821,0,27.050519007991323,1,2.823567095724311,19.34581611929289,45.96846100192751,4.1800020005286544,2.86081587511047,0.5206009162555005,0
1,2,-0.05994918869102422,1,1,0,49.77343494435475,20.296962113527396,48.019149141783316,-0.514827387901473,1,10.656860450583384,0,-3.139270713792226,7.480734452202842,32.37831186172352,1.5934908582511647,-0.447376785630313,0.17951901422312289,1
0,0,-0.02085886367016325,1,0,1,49.41010791246251,6.416961372960284,75.72156336068696,-0.08434349964308267,1,77.03295878557434,0,1.6676091336487389,85.07082096878682,67.98524164397492,4.685445219028048,3.4861374229920408,0.0925965814088357,0
1,0,0.003775913023651916,0,1,1,48.30437562167812,26.770157173168663,22.950769936347513,-0.32022955670884257,1,26.747662728737104,1,5.625500360642057,28.47362197546871,31.385208457585918,2.14050655178317,0.5099964370306544,0.8054534760559352,0
0,0,-0.1454283562020513,1,0,0,54.613916085478934,17.875440472058028,52.9706639621179,-0.4093916344467362,0,74.19936655084042,0,-0.5685470248071773,54.8047910727837,66.34161467428609,9.473046445216633,-0.5667871908733737,0.023367831449362497,1
1,0,0.48781302940685123,1,0,0,61.31901749097379,25.344318740778515,26.38303656243364,-0.4122525085344523,1,26.760499275901584,0,-4.8409684326457985,40.74190164408745,37.519307579534946,4.9749683565739735,-5.984835016363489,0.49156977230149995,0
1,0,0.3787224764942143,1,0,1,62.47553957944427,14.289941880346962,38.83802994081666,-0.14777765677140103,1,40.49864415633125,0,8.723508990754215,14.536177635127313,60.00662435636765,4.670020792481573,-0.36419621372541755,0.840395397657155,0
0,0,0.18477055992722502,0,0,0,37.41779919591324,14.619508025871756,32.12176466892846,0.9058064935917255,0,64.32980436148154,0,-2.674874350477702,25.627323003303648,48.55372123446683,6.0887566633021,-1.3320809381285699,0.3382572564167896,1
1,1,-0.28084681409810786,1,0,0,56.3071534920999,11.966114917097727,67.92175675373677,0.043687909058575364,1,33.55045456280523,0,6.635483828764748,62.373776929142586,54.160896151160244,2.2891323919712927,0.9340721771809726,0.25123401903654874,1
0,0,-0.07890958116353713,1,1,2,36.706317885420816,14.171331532328209,37.85198896813897,-0.4602779316198218,1,15.492785078560477,1,0.7054042371044034,30.66658231603865,30.830321796182645,7.724916762676408,2.777744666773774,0.0013882115276396823,1
1,0,-0.9746848013582793,1,1,2,63.32318855108426,22.731714293274592,38.79076372641701,-0.2882397793827189,1,20.075127706861757,1,5.039263183352173,9.162915156020857,26.679613363603078,3.9323549264584496,4.207626579321115,0.7336195486260108,1
1,0,0.04159517469322055,1,0,0,59.03770354118272,30.79411383287148,31.18259801232979,-1.2712397051410624,0,53.6062079028143,0,-0.6809429429605576,4.409079732221138,41.894458159770224,5.332382233505615,6.347765978761007,0.47718548303522695,1
0,1,0.41227712527067517,0,1,1,36.029788921739254,24.42380690274507,30.451131464919623,0.10566909541192565,0,20.520650492656785,1,3.0803677243841108,30.20923281597571,31.917974588374,2.102560324721394,2.830928210241712,0.7926805892477586,0
0,0,0.39186559223254236,0,0,0,54.24683830198751,35.09742183921748,21.69438619297189,-0.1661214736740531,0,36.0271249923504,1,1.4045413254373766,77.98983968404991,48.27997938568038,9.000588592869686,-1.0157040345598727,0.9999884760082746,2
0,2,-0.29020770685715175,0,1,2,31.45285283075377,29.641284338879363,11.293492488914897,0.04393403488562444,0,21.82397693500252,1,4.868002228206947,50.75563979733077,26.681757171413324,0.9454871106374984,-0.7645866388261933,0.941261807182862,0
1,0,0.0540884097873161,1,0,0,54.335097831678,21.034946950663457,55.024332534945366,-1.1492773422758817,1,59.8855350000029,0,6.806325745599729,38.11161464466684,57.261716354732556,1.5739639603608122,-7.104348210348479,0.04340868699188327,1
0,0,-0.10634360322465986,0,1,2,35.432869597718415,15.89223511186399,26.28017658930016,0.867990353831875,1,14.26826154689154,1,-0.8678932645995001,35.6549648355585,27.491432643079087,7.163027874421506,-3.0347301942148714,0.34050544882735556,3
0,1,0.13231014661122437,0,0,0,42.882225387706995,14.667960403328784,32.282618269246925,0.18271046844752464,0,31.58921057554478,1,-1.764707791999859,67.89028302555522,36.889962458544794,1.1077106984591658,-0.43480181254640016,0.6395595094589996,1
1,2,-0.5651419714655446,1,0,0,43.16016792897483,0.19701427321116682,79.96359577595784,-2.8309940973393934,1,58.470971639724496,0,2.5906722576691372,47.66482449705434,63.793543230203014,0.6203280737964554,8.854974509531143,0.3508413996204751,1
0,2,-0.18280215311437376,0,1,2,28.44657998808062,37.673780769895735,3.0581405721790933,-0.1692117555446373,0,12.697440277363299,1,9.773912133596362,29.112825061895514,29.005951305172186,1.375099158145071,-2.7032724702521413,0.48017737387885445,0
1,0,-0.15667194589919192,1,1,2,55.66311502231382,28.07203397180796,41.83954394755594,-1.8078674274795137,1,11.097569713204685,1,-9.985042207249668,24.2186928524768,29.62990314769882,3.66959477008799,-2.356094341392777,0.426706716087337,3
0,1,-0.09650197973522878,0,1,1,62.76450594189809,9.67711682517055,22.000032018774725,0.5007170088125805,0,19.01012062930452,1,-1.0670737130888543,61.19108904179469,28.73462061907613,1.6826539005154315,-0.5803172136194323,0.6545190396810214,3
1,0,-0.4241528781099692,0,0,0,61.66488899423135,33.237746840842874,31.571077125537,0.7687479520641466,0,44.5964523632028,0,-1.9881520606762741,32.6904324196466,53.49171770169738,11.591485098517104,8.349893819668637,0.6238383884900374,1
1,0,3.739519064765383,1,0,1,49.086001908509836,13.460950900798325,68.61715580140037,2.3483448182950384,0,78.90762656255686,0,5.322579405274727,91.53596240088693,66.64203695971395,2.4024445148586087,-1.2997307139364782,0.17055234406445385,1
0,0,-1.205926769442233,1,0,0,39.428044533225005,16.466228366862616,45.54435129729925,-0.6071586651410908,0,54.64918413967318,0,0.0076587845146463,76.6211873889812,44.14958757318418,3.1091790854971806,7.878176341382158,0.7988679689988583,2
1,1,-0.5485935725235613,1,1,0,55.01195217164453,20.461614894810374,65.63102371354519,-0.24003892339863864,1,19.7796879987211,0,-0.5552186837299793,29.391279909644418,40.31847957576585,1.351391464051605,-2.1463873324074445,0.4903279495674035,2
0,1,0.28018893828101704,0,1,0,53.344392571832095,20.32879626040628,20.876612131383794,0.8339624222989747,1,18.506897539847962,1,-5.519153108049845,72.58804216846792,25.31232446032425,2.6276792471705828,-5.869753353863195,0.3932288993554651,1
1,1,-0.046568095946312546,0,1,2,61.585694503713434,39.27089469493089,2.340454595184238,-0.5493805032002109,1,19.232507188364295,1,2.7865406723163044,13.693132737945657,29.16791303336256,8.692670119568351,-5.455413324309903,0.2216748980672586,1
0,0,0.05495401181838615,0,0,0,53.93914869208237,34.682646699682074,11.240478873191364,-1.170757218455541,0,62.395299611070996,1,3.2346296765561746,88.96092827336037,43.43743297657417,7.628705999914393,-6.150151547951866,0.573177828667059,1
0,0,-0.009360457869240942,1,0,0,46.20965275775263,3.714105258185838,70.62851721365352,-0.8182206442667801,1,70.51792254923704,0,9.554525341170567,61.72091707830361,64.49385269696512,6.417424796780635,5.267698068237534,0.05117122466544677,2
1,2,0.005333247210959068,1,0,0,49.525845519983555,7.077264534195109,32.24839820259277,-0.5335058866876167,0,34.665608059420364,0,-8.97153863820273,86.8972692894853,46.18491668342881,1.038367930863907,7.280884662903997,0.6714797914970613,0
1,0,0.029593642129214705,0,0,1,59.55089949726891,38.9474341519316,10.452446440104168,-0.362110733429222,0,42.38646050823891,0,4.329749816961366,57.67115125143062,60.44803793256161,2.174255663180222,-8.33949833952557,0.4509426392261659,0
0,0,0.34932546578348245,1,0,1,49.81088298181577,9.369052863361244,66.23452102541229,-0.547058872969564,0,77.27890636857745,0,-8.417855054334302,65.23778167144427,67.34581621134606,1.4165408194750149,0.7365513969176192,0.28312284831752266,1
0,2,0.06661256945238615,1,1,1,33.961032593651744,25.66131758764993,33.72521041122797,-0.33974068780523586,0,20.615190664766175,1,-3.3010969408648787,16.337980947643743,26.640467369147654,2.141383631228745,-3.0116094364713373,0.6940147492526432,2
1,1,0.09402900177264803,0,1,2,61.940738260574356,39.55362182337553,4.5408773404144975,0.24355043993127154,0,16.636233047438495,1,6.073833192801974,21.835085217966267,31.07662663333648,2.701438486663655,-7.805041100756794,0.965944526401898,0
1,0,0.32427532593968905,1,0,0,21.00451983806363,21.905232407991914,43.82800738771411,-0.22134220304585253,0,55.60731683000816,0,-7.657185882048144,87.3935016139783,59.83867227862081,5.1668057512296555,8.764863682072018,0.7844678518879853,0
0,1,-0.18845838058877307,0,1,2,29.672172650690328,36.41087211499419,7.258603695460288,-0.34472148825156573,0,14.320083489523107,1,9.992980575561347,36.5931806580841,30.51139630027931,3.4687952317069244,-9.04348938154136,0.34750791977989554,2
1,2,-0.043680778164209136,1,1,2,43.97465130873098,17.17326484248379,75.00213648832543,-0.6206078089069569,1,15.4424608948261,0,-8.017782502825911,8.648829632446303,32.84865626712734,1.4422959806895779,-1.9733965548304884,0.0015496414869544672,1
0,0,-1.419437716390641,1,0,0,48.820433129490894,1.8335952917295129,79.63009536418522,-0.28986057658109937,1,67.18498605209366,0,0.011654124910744912,47.65484243172379,61.00481107417045,2.462509311174206,9.744623400602936,0.18133363263149394,3
1,0,-0.094393046519652,0,1,2,58.72741780798893,36.97662691765464,8.525522091186431,0.05168438626731567,1,17.89679589576813,1,7.69434967448062,23.599573835355407,29.953254074205617,5.7865961212838775,-2.009629741998287,0.49718042804085083,3
1,0,-0.13969063132219922,1,1,0,67.07057508783237,35.08273525596482,34.26944123554524,-0.40268491181960375,1,20.360343018123,1,7.128373929617609,20.853175919287054,39.735745083134276,4.644544180786994,1.9909213467602491,0.7204545957864259,1
1,0,-0.0879578863342076,1,1,0,32.71181225071926,8.701606289291362,70.62214856718413,0.2953811673574014,1,24.82781268792984,0,5.773911502530371,13.069599024474643,35.62404271030821,1.3970578310248003,1.8060355900857488,0.24973061885460807,1
0,2,0.07301772166378667,1,0,0,18.76905767090497,11.347912393755317,40.22160783675876,0.47776598990886765,0,60.85950286814851,0,1.7479016303878296,99.02241927762789,44.33016402827356,0.8331318429233211,-3.393105529178647,0.8446898377270002,0
0,0,0.23197046285182443,0,1,0,33.123063579753136,11.477078621303525,17.419061575601877,0.01040196377683658,1,16.766546983553297,1,-3.052914181203972,66.84050882861312,29.26393879623224,5.215911773414956,5.569472968488975,0.5292386073920754,0
0,0,-0.20581230831878972,1,0,0,50.69406008805873,29.06925899497912,47.428471819856114,-0.21263620845802192,1,54.71373827669531,1,3.753934523252628,54.805110770250046,40.65948973888249,10.81522758765695,5.586964453531804,0.5282931240534221,3
0,0,0.13885885791087885,0,0,0,52.96967854360458,16.918572963766294,51.61310362680804,-0.5045347638509671,0,79.55991149170664,0,-1.992471999852711,85.16780485089454,64.1810909380838,11.637714701487194,-0.43856489153230527,0.10809772105278803,2
1,0,-0.45229489249724714,0,0,0,63.692815894210796,33.46080057300117,21.187203580182068,-0.26723734922176207,0,39.71256451670857,0,2.442260853310568,53.047787119595434,59.107287684589984,7.848775266708061,-2.1780310618531438,0.9047326715720303,1
0,1,0.00011043997417193429,0,1,0,18.124154230506665,9.185969703163515,44.267281258745726,-0.0708119605486016,1,20.482469393757505,1,2.2714227854578724,39.126518576410426,28.8734448408495,1.523947628140392,-0.6247486316222624,0.4111430978506545,1
1,2,-0.1761228386020539,1,1,1,44.41592960787519,16.331171815896923,62.879276335166345,0.0811748366399254,1,22.92159335760931,0,0.09630431684687224,16.19689635787968,39.12017994760063,1.3675632975922365,5.529191574188799,0.28175585762563415,1
0,2,3.4000807561145785,0,0,1,29.72993825987556,30.79210187070668,24.944666893979047,2.9868612617457972,0,47.55167588451058,1,9.191990289043982,61.19529404960834,30.179808973697654,1.2363450034545562,-4.660832514813562,0.262280424255273,1
0,0,0.14143896662514682,1,0,0,45.818156547678896,6.3590912697079816,49.60158738960633,0.45549659709086454,0,58.901227764735786,0,-9.94159554068635,80.2555039102808,57.12941457027844,2.341261352905965,1.4655378661286065,0.5425997562713801,2
1,0,-0.21395380442106113,1,0,0,53.05453143260439,25.24333822737701,71.63428927440637,-0.4057940096095465,0,56.71925620035287,0,2.32465994696776,5.808860267589788,61.83447224987133,5.522680979114409,-6.413946323435093,0.04715943769201075,0
1,1,0.011663614903935176,1,1,0,38.66157495094579,13.622287407649798,33.594264020141054,0.04295307302580042,0,23.98095539396023,0,-7.996801016983048,22.303862631320293,33.95284027320321,7.27138425486398,-0.4708218210051154,0.07335720508381932,2
0,0,0.003627381992039727,1,0,0,45.65342410772366,5.457910973905751,60.70706656246601,-0.3055155601733748,0,68.87668913874879,0,6.433788953192131,40.19635641743662,58.10951632834982,2.313426629062909,4.433534425288773,0.5892824274061275,1
0,1,0.9352896715237158,0,0,0,25.62280523160272,24.416030645890338,14.682990895654386,0.9521445913984825,0,43.13660915720669,1,-9.404284548561355,56.686360975528125,40.53942384886035,2.1964056014035243,-1.8398471177783193,0.5002090509534345,1
0,0,-0.19487791685730355,0,1,1,23.436284885738992,17.410763527237535,21.9950034027131,0.15215822777130494,0,22.10615444832105,1,3.5827018172165026,62.070841298076196,27.516492392814207,1.9359964747575416,-3.535559953048417,0.8037141699829244,3
1,1,-1.6890067379766684,1,0,0,61.711295932685076,5.236566658980228,79.98720401640415,-0.7826527317782489,1,73.76303153185681,0,9.233600516647186,17.245990147345424,69.28135608910799,1.3411501057803952,8.028192337686981,0.30989417544423,0
1,2,-0.045245683465352654,0,1,2,18.08023688148516,34.777558531428,9.671177053673286,-0.38193367187425575,0,13.889201123331008,1,9.848940784093703,24.320239243140968,27.866666334961703,0.9835005643871069,-5.43954877937519,0.2888936614568868,1
0,0,0.19728658050470071,0,1,1,24.543702054580464,24.48334372825005,7.384686996425209,0.3570568349249408,0,18.266664339765477,1,6.413712635703021,29.361762863444252,29.036785249067815,4.422965594215228,-4.760093374199521,0.11308340125468719,0
0,1,0.12616142902926944,1,1,2,38.192452155523455,19.874697376948518,58.11923767774406,-0.2574766531059276,1,26.35761596341649,0,-1.4375776804934297,45.94901889482193,31.871845142223762,2.1937610862134007,2.406416808704412,0.6602479780809224,0
0,0,0.4149094836917786,0,0,0,69.64639258202449,8.921541692942487,30.313723681750865,1.0252852224801332,0,70.87614495978063,0,1.4801444298473214,85.9796031756488,57.74605564449468,5.938923980407358,-2.806154791473774,0.9264770699080072,1
1,1,-0.12447235595898064,1,1,2,58.32933033892261,31.08101315355995,37.42210541025457,-0.8490250802208111,1,15.64279713585385,1,7.660860886861215,6.553092504681696,30.826752041094025,1.6596367809414085,2.7206170956225773,0.6327560917477321,0
0,1,0.5773294851288846,0,1,2,30.192758250573142,29.285386062845475,11.538237154430377,0.21067180830027854,1,16.705274689141234,1,-8.992694722024178,71.4807489553119,27.74953074734422,2.5295936810829995,-0.7243079484406554,0.655501505406834,1
1,0,0.014259059862554819,1,0,0,65.48778777801837,24.53710191742724,64.86673912970089,-0.031785063176200785,1,41.919028384511286,0,6.413996496210402,19.476308705160722,62.065002473475104,5.707231037603143,-1.7161827652083979,0.20367757078384846,1
