S0,S1,S2,X3,X4,X5,X6,X7,Y,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,2,1.013596619050867,2.0134694011613923,77.86869846962023,81.12749194612412,0.9475141604889599,3.0694320504136874,0,0.05082108759969417,0,95.15824357492394,39.63712582272932,0,1,2,22.534790843905277,1.7190187938903492,2,-5.833928790741024,1,3.215523021179162,27.05262913677796,0.8842933093016069,18.30395595997534,1,0.6556741687929661,5.612884828940271,13.61792689210347,0.5608147468268528,57.67010081343932,1.4893457263144736,0,0,0.08139638867871338,31.011286784601097,3.4551653676725325,0,0,1,95.05369843730891,0.9296602191285172,63.078185348053886,0,59.98589651775566,0,0.9699586525468312,1,-9.20124881935378,0.7987257462115727,-0.628614672444978,25.57015769753488,1,1,14.734080892725126,21.115904856490783,58.64700539142751,-4.461180156075959,-1.7009429803363223,4.366278255826983
1,2,-0.2629501351836434,-0.7146007703613675,9.468452776851342,17.67002744518586,0.47846396663796803,35.752713901338424,0,0.42344201435884954,0,52.11253600946604,11.02782504553254,0,1,1,73.39009225913829,5.646033468174739,1,8.595825364726124,0,6.569579320689714,35.697099027936986,5.1010924254940875,24.368779352363564,1,0.07782079989457058,2.0236261039362056,38.01307888472384,0.8408079899767491,41.84599090639301,0.9164119938611073,1,2,0.026535951868688776,17.928786221333187,31.936799319761143,0,1,1,20.940750611761032,0.1769890614001865,31.623699326707097,0,50.385983871912856,1,2.3333277300220523,0,-8.779907862601917,30.965591157809968,-0.6010444388847759,63.87511080210384,0,0,49.52728238533668,21.377969171330953,11.795925007303714,9.556839329893492,0.6770743547275683,2.573391454637794
0,1,0.027820949238263178,-0.08352514584514352,73.88954389125637,20.408776049473232,0.5838535355595611,47.59650190221981,0,0.3842073327729656,0,55.17697873611468,10.77729256358305,0,1,1,72.70640587054812,3.7531805754933103,1,8.874634918462178,1,2.275091469068891,38.924275453433395,0.9985916190140925,18.85020274047121,1,0.6127826783658794,2.8781233295866238,11.502927073527472,0.44824238968523844,94.25562087181284,1.298758730274867,0,1,-0.5704656895737148,39.525272199991,11.046423546487157,1,0,1,40.697432623425236,0.0880307788124935,42.300132326322675,2,60.25703132046928,0,1.8340188504043176,1,3.7655277434458014,21.00537173456907,0.3640724417180503,29.002302248884796,0,0,17.898657768243513,18.79581889075172,26.254860170821757,-5.0426143233549805,0.16055659499527394,2.1173027107942555
0,0,-0.17849125668039212,-1.6543141456892847,14.134527026214418,25.22095827579363,0.20848882670870122,71.50861900508596,0,0.6677014094985686,1,30.798861650390908,11.162173746948627,2,0,0,22.06996038296532,-7.823067977115006,0,-1.3817228957992924,1,1.440940779193632,60.64463176391818,1.3825818190891794,50.366339641391775,1,0.35827589390304715,4.5056632817520725,4.207073482891419,0.43019134970734085,80.72332995424516,0.05674133036343355,0,1,0.8521676791928191,20.066458068061067,19.802209848274156,0,1,0,27.39138485192869,0.030232579365498724,18.498264142066766,0,55.45478279041828,1,2.9448018880578855,1,-2.510871852079788,37.37349024417201,0.18396646660359536,46.56467192408651,1,0,27.295249296427894,21.510637008350358,37.384210961496464,0.4824863438108302,1.5625122434634344,6.245669417751122
1,1,-1.0340689641542677,-0.6223474343082653,29.74576697404465,19.76035176644845,0.2348028632583113,54.67675379415279,1,0.8966756809712437,1,8.907330444917449,11.077398668564431,3,0,0,23.625739105486403,-0.5885505634356178,0,-3.5984108616035044,0,3.63401531694928,32.47899772900723,7.3455073388429275,46.808573631419435,0,0.5605031021065903,1.230415004009985,19.66108676098753,0.527420075669506,48.4553253296808,-0.5278420518609278,2,0,1.2078629254129898,17.26541773180221,34.54988536820867,0,0,0,24.407022944620472,0.7670486786271835,46.52508015726061,1,21.86990093762708,0,6.322928254850585,0,-1.5780137949596345,29.99369564552265,0.38975126960044626,61.485828639201245,0,1,92.99304903063535,70.93585179676401,71.07354058028285,5.604066182530762,0.3960349511224384,2.783568890030507
1,0,0.02339783715462036,0.19217577007171616,32.64239897388055,23.705880375072823,0.22981274451149103,53.71051867736698,1,0.9133986368823186,1,9.118292057218525,10.526683177643338,3,0,0,21.568979723890305,0.2815382646783515,0,-4.491583207858032,0,3.339490804077279,34.533365300936325,3.5963736863526274,48.50342664737545,1,0.5625429488544545,1.8013867378992758,39.79732939394458,0.4906166298116493,53.56258083326151,-0.11206925357741891,2,3,0.8090960411267741,3.5239905938166793,28.421697434939386,3,0,0,50.18647028002954,0.73393760775719,33.9710932948075,0,22.494604000503678,0,7.744166485770016,1,-5.8610663737834905,15.215312295482601,-0.005247958371913363,68.82792951931745,1,0,92.33644878475809,76.19765961149861,41.29845180687535,-7.617386811218715,-0.066514506181791,2.942352289075613
1,1,0.10653990261839677,-0.6892189324559476,17.85267957488113,27.41985507256634,0.1962557688636949,45.20189023735444,1,0.9892048229718835,1,0.8430410745185468,11.402226724726432,4,0,0,20.653052329549002,5.502310623420206,0,-5.696254224522094,1,4.730546915982169,52.97728962991887,15.657161653172395,69.24136930620858,0,0.649336790772996,4.729649167181427,30.503044830439716,0.4906167701731716,66.91738385399918,-1.410484849425355,2,2,-0.4345622744332064,19.28869895525132,39.570521019047504,0,1,1,16.80112597793848,0.6322840352297875,41.44698402397225,1,18.087769791764124,0,13.421390770501441,0,-3.2427330629475213,29.301622556293978,-1.6799999540211545,54.166982621196084,0,0,99.82130513940048,79.88922773501726,74.18986022667256,3.491019156179412,0.4138323462655613,2.8639169914393032
1,1,0.31614536260292897,-0.6479473859909912,18.610722149560416,26.25962148005082,0.18449062096028634,66.07651517445629,1,0.8710408553436644,1,13.097090946034463,11.099394960734127,3,0,0,24.872912381170238,-3.402335398641771,0,-2.4371261045572954,1,0.9891184520813144,45.875070674134655,3.0870748686743252,20.583770523706967,0,0.5424240599928662,3.923682278326563,12.644144529491124,0.4641617454975778,59.126953228587176,-0.4091356796546666,1,3,-0.40308110323761226,0.15042498291459871,27.34242110220304,0,1,0,29.79940471605067,0.3122160826975833,22.40957433921648,0,29.52181108801846,0,5.765265052750012,0,6.666996379413661,29.933089053077147,-0.23289017742753784,23.825574627137012,1,1,73.99237179840202,66.15672198173985,78.03996986761544,-0.6392007954238945,0.5752572786437525,3.7074276259293817
1,2,0.9230352215877925,-0.6142092232128786,20.85499090782382,29.814002155847795,0.22396582614781396,45.6955450942277,1,0.9757054774318197,1,1.827229163883426,11.103764379410245,3,0,0,22.12973805931877,4.505285097074765,0,-4.921994858433504,1,4.787978055587683,35.437519345061155,9.511376458496294,56.308761961019265,1,0.5229148419925164,5.045198167910889,21.03138265814616,0.4200844875904347,50.47588329511975,-0.5435922586428009,2,1,-0.9045246172751301,15.26486490120602,38.83151743472805,0,1,1,26.766997881948342,0.408148536758174,47.90344826707758,2,18.4129908789302,1,10.283638364615308,0,-7.285588984272044,30.704815645806256,0.9301308127822121,53.879485180299184,1,0,99.00051041120861,79.40114358926803,59.066608032773146,-2.502200302518517,0.8452896857236525,2.515043237190041
0,1,0.21139437635127753,0.49980189203419273,19.03788082163681,70.17176834111795,0.6940247946680207,22.42395291577033,0,0.20823090768996316,0,80.37490328826884,32.11049914550503,0,1,1,22.013319492946877,-2.9778892546277635,1,-5.22814084484616,0,0.9062254928739945,45.1832328058551,2.0023704676889187,32.72249609516569,1,0.2949898021929879,5.751057990228731,4.9961594846874995,0.19819118879195147,74.88562209373633,0.3025796849746882,0,1,0.13020114582906547,20.926503446731935,17.733921170264292,2,0,1,69.26359499050704,0.02456059202276112,45.142662601299165,0,55.35009193602549,1,1.6356336017000137,0,-6.926649422137298,14.046881996605073,0.20361880102523627,69.2746623104494,1,1,23.577689944034834,20.912804600149457,30.693636220304022,6.0420718474973825,-0.6150556481914079,2.7359135708546582
0,0,-0.15005173830834412,-0.707876136471243,41.00395229786231,70.2385555321823,0.15298782008880762,74.87559324640112,1,0.6034428290455108,1,49.94774429337897,15.085427957949085,3,0,0,21.204769838566698,-7.691916824524412,0,-3.681240709303454,0,4.26339956016695,26.645691100561095,1.4803342510490474,69.97172399347515,0,0.8881834435363892,3.2640099028216314,30.476079044327122,0.0027395274650891532,61.246039683071004,1.7056842889403676,0,3,0.08520544076919141,20.34143476722146,9.68452203053166,2,0,0,26.496815002829244,0.7787964759185957,37.43998764607417,0,55.02732570022847,1,3.6534483946002045,1,0.8106909240020457,30.772398458991397,-0.18436549245728226,21.187053587521834,0,0,23.19240999151633,29.822317246900244,76.41793924034944,-9.201808113352088,0.545391568045038,4.692323588394612
1,0,-0.19250828068359632,0.7442519878746249,25.706006175289406,20.59632725707461,0.2307791244182783,51.43189383141609,1,0.8177686583559546,1,20.919310283946547,11.589138585349922,3,0,0,21.847577758095564,-0.911663674586837,0,-5.043584129548245,0,1.8959710755153962,22.994678165534005,4.126875275754831,18.186509438635124,1,0.4898941221216265,2.1655381241858254,21.42506794398694,0.5719399636151367,46.293719127482795,0.09268415277808167,2,3,-0.3494445758205078,1.249643867393877,30.593016487367617,1,1,0,79.2327831846656,0.12749001983064634,50.00438387032199,0,22.197060764811873,1,6.536887245931274,0,-9.897679812575506,8.345934828816528,-0.6587805744661557,43.08028810790107,0,1,89.19683557187979,71.65721826661333,52.88796526232285,-0.7653987855416933,-0.32979696960233534,2.431476800536023
0,0,-1.6758243197853409,0.6525601647629684,34.565080593247785,71.42026333142464,0.34182351821726353,56.58619961188636,1,0.49971300526520934,1,59.77284558562086,12.166061069593045,2,0,0,21.565185501963366,-5.25642076383349,0,-5.506554242670687,1,4.511044090134033,53.14537355470701,2.573611895341085,69.58616564171179,0,0.38939089606145927,4.215303652689879,21.972053365159837,0.5986342669602415,81.9263521708523,-0.8699985882714316,0,1,1.479893865112887,30.05148512482,19.753743104119625,1,0,0,71.4853955970602,0.4660260100603816,28.60263480542227,0,40.261591086619205,0,3.269801321380043,1,-5.719332393351806,14.792611610999028,-1.3035312294453554,33.73370594398963,1,2,45.53413222544281,35.64618949601022,40.80814539127202,-9.621716215105383,-0.8558427803695698,3.2136177351233557
1,0,-0.022165578616264503,-0.7048482144259576,18.966806748020453,25.63860506006341,0.49649524939293244,42.83645791684617,0,0.4246677012842319,0,52.708328112663814,11.38330086100359,0,1,1,65.96499163944264,2.236769883994125,1,7.354580603620736,0,3.7408018560196994,55.88517759438464,3.2820308567068595,47.834156349476636,1,0.33974959049993764,3.1336278440996854,15.894745981535445,0.49731510885839686,69.67891861439658,-0.1098858075772,1,2,0.37027427472780633,17.592969220958793,32.32260537306827,0,1,1,23.675214857570243,0.2561620934359397,21.55836849961474,0,53.86585791283519,1,2.1422193595587187,0,-7.468507325189892,33.341052182663276,-0.3101834515923601,30.38033631703983,0,0,35.48364526761535,20.754152043043092,40.29045474137498,-1.484397861251976,0.5049185432634979,15.865308898129772
0,0,-0.3467721862152977,-0.053599861325975724,34.30122870800806,34.949270132662804,0.2654676806556774,63.35241800953433,1,0.5475090622515909,1,48.96685370255254,10.662461870370631,2,0,0,24.696516330895513,-6.391348961951538,0,-2.2352797236454647,1,5.390884638262263,52.835805177843746,3.231095546433019,55.86003632970679,0,0.38821149918866127,2.0108247863037234,37.36484992952942,0.4676254115378804,79.99245812724794,0.8591972048943175,0,1,-0.08078788986300166,5.614068031685784,7.955306025504003,2,1,0,50.22539657669686,0.33058694330152905,53.72606098094673,0,50.51226443812628,0,3.1806588786433676,1,8.821275191099808,21.419680511736473,0.24969578960964367,32.668123154225285,1,0,42.60586942044103,27.690987274076285,10.301299610532674,9.482012291201578,-0.08750401316168628,3.6219935375193004
0,0,0.37257465277612123,-0.7067149492225088,53.319301543249765,64.08255518560604,0.5611159261939274,45.06277920268164,0,0.3819536005223979,0,60.0388780071392,13.82462170900199,1,1,1,50.01683454899392,-1.427495011365206,1,3.329980124683871,1,2.706303276876381,39.31985483799315,1.6120037467649657,65.81374308331587,1,0.45346845476328573,2.48311769221373,14.12130752702474,0.7277269624491178,20.38515528900517,-0.6479265333835811,0,0,-0.3946342657538963,39.89909075723258,9.429136796703158,0,0,0,24.088576660122623,0.07715923240612138,33.08398571635215,1,56.47284057380663,0,1.9671625772875858,1,6.688953418042438,32.348906361333995,0.8145553573439284,67.4748839107984,1,2,26.537530473105832,20.94689249648699,34.613402046947755,1.9023393767509607,1.4415081096386586,2.3430217031341196
1,1,-0.3819507277590211,-0.685457056201733,45.20004103143441,21.184832689260453,0.23136819372889905,44.315626003288784,1,0.9871784068007472,1,0.856922018688927,11.264595403152207,3,0,1,21.446816286191872,5.5345636724993135,0,-4.955434888095668,1,6.3532086714680895,28.604865519781818,12.72087259859461,38.84462211647504,1,0.6479265949960006,2.096190008194632,15.876454754320815,0.36346812191813993,43.21158360510567,-0.622453576444501,2,0,0.03962142914090693,14.374731486876499,39.00019633687732,2,1,1,26.008138722427155,0.40090351500368404,49.9852304247933,1,18.166310918103296,1,11.790431183150554,0,8.119081389683785,28.458951715840758,0.8628505110226722,52.14698673453664,1,2,99.69001831436002,79.74734665084773,78.93504440845858,4.769060936645218,0.846550994518182,2.4720940847277073
0,1,-0.23499088868175005,0.053766179406889006,14.445756976691243,23.931459617924876,0.43190741063734867,46.82838774080068,0,0.3777045933139807,0,62.629410180281944,17.7452794061557,0,1,1,42.389378076602,-2.669293923777259,1,1.2714063145940138,0,1.7973936334593748,60.09472057436671,2.326336219758557,33.52684268407354,1,0.44798838330593604,2.419100909621958,24.21823654656352,0.5233604395383703,44.416597541507755,0.12652723439320235,0,0,-0.19442742783816475,35.38717143960892,17.654562999112255,0,1,1,49.83051488010204,0.3411052429626543,39.11760398638115,0,53.939278159144855,1,2.312942347686684,0,-8.034838871878456,18.19648785801712,0.40683311428847574,40.77157974455892,0,2,34.298284284166456,21.18139624219916,26.92534646543497,-0.4128357797972768,0.1268842094304743,2.8386120111499564
0,2,-0.007170442028973418,-0.008741588593618572,33.90110831862378,37.9200982417307,0.8959468327377413,9.83197209752985,0,0.18708552160968278,0,72.28085826736641,17.037937432938975,0,1,2,79.8626398850301,9.794162820701871,2,9.961958796459342,1,4.5507194104031985,43.2247547362756,1.8457137385126945,18.668146850849897,1,0.4948384032741731,2.6275647583793447,15.034609865434874,0.9254803976938211,63.33853618967773,0.2226880379210146,0,1,-1.0824583260626663,20.7275222766296,6.566537236488516,2,0,1,59.20503950435748,0.7036006061070632,37.06582716383791,0,56.70622787694443,0,1.1403961257027078,1,-4.774592628005645,19.72945358159846,0.43486855527397017,30.24385222128518,0,1,27.48173332946049,20.481775964849938,64.34268797424178,9.798277064548078,-0.1745111936325766,2.872503617786773
0,0,0.12462999181799289,0.48540889815967847,69.77772335017039,83.88149374709884,0.6585638524074675,36.94983820881955,1,0.28527095900191646,0,74.96261668728799,28.32677686512842,1,1,1,21.443031800593225,-4.51719160204107,1,-5.042966475268599,0,2.93615102335761,21.310537793747237,1.0762714862096394,31.819457807440337,0,0.3784786720862242,3.348843544887307,7.620425507975208,0.28982766298724527,0.38597136093467266,0.8949095369402696,0,0,-0.5140200159470191,29.391946567829553,5.344684782071871,2,1,0,71.29081632025267,0.9064721840646148,55.66150843937971,1,56.14529863665949,0,1.916869522124213,1,6.402373583126824,13.72099118328138,0.27103910662311304,49.480188099823906,0,1,23.631224433676117,20.915434174719042,10.832259698873541,7.433010345715914,-0.5363154978048894,2.67548951913635
1,0,0.23041134370096475,-0.8092139051962537,7.36980480266205,17.96827462460786,0.20158128041867046,63.33094824327547,1,0.8817045480617198,1,10.299500806422518,11.054431874580455,3,0,0,21.959808320116228,-3.8916347179057453,0,-3.349191181472275,1,2.0836484891825533,33.853714648857874,4.9059507867874625,39.24153639077776,1,0.5029993047344042,2.794461616457751,17.99420381372701,0.7030331243802052,93.66658003121896,-0.8408839081788871,1,3,0.48425908018801067,9.837553898447496,32.09484408857883,0,0,0,25.211883819013746,0.7606316430039832,46.52557812163879,0,28.58062857338348,1,5.597518032987081,0,-8.342949337978656,29.34759581728812,-0.5557314976159687,42.580576224038154,1,0,81.4940682601537,63.882182841719334,76.75904258716982,8.315012903791956,0.7373429418478857,3.1590405532884587
1,2,-1.6209222375879113,-0.6662567939506743,29.40531791096122,29.85817572795071,0.23877192865586772,62.96783211424728,1,0.6850611787942711,1,33.56039160311538,12.173433939057237,2,0,0,22.170731967923388,-5.540073479020446,0,-3.7030765871043645,0,2.930499700776718,36.83393485446625,2.7559499687302647,32.89987771666019,1,0.8173872236433963,0.9478583773695941,1.3252095478393677,0.39374965722076405,43.0687590770034,-0.6137770601471232,1,3,2.163167595432938,23.531803489238463,24.797684210413216,1,0,0,28.737941999808257,0.11198387612048016,19.169766532575952,0,41.49276508732134,1,3.7796489969879246,1,7.849074573960838,34.72366844479236,-0.009799663818760606,51.77897505346795,0,0,57.178359866011434,41.051648924128656,57.12620846308042,5.133227039144979,0.3309505516648193,54.598150033144236
0,1,-0.013817139150044063,1.842670654299345,71.89273567751425,96.42917799544985,0.9510352658551138,2.8753338561150654,0,0.04978443286829176,0,96.23808500338245,39.85729339740533,1,1,2,22.031393341957223,1.4888875012785245,2,-6.924365188248798,1,3.0406418349762245,20.59529392437206,1.335514454924043,32.15975837602889,1,0.4527478065920678,1.2696934494707548,14.401961408554476,0.42708707762854814,71.23204955394276,0.8168021766831335,0,1,-0.43336408624963463,8.920241528639155,12.7767323794738,2,0,1,94.41353642814626,0.8835869321411316,26.7814299548308,0,57.867488871640006,0,1.0017964603928964,1,5.575428230255284,1.377979473240316,-1.1075920264848613,35.49621542126114,0,1,20.951118430117326,20.624429593847275,62.886571795370415,9.867690352977863,-1.6736710729257287,2.8740307298506402
0,0,0.15592800549726468,-0.23829155489682222,78.09180324977818,64.49775398895028,0.7033251385629657,30.06406513830199,0,0.2728037814828207,0,71.59407954458855,23.7704314259239,0,1,1,47.413552020732396,0.16814004488683132,1,2.7792777319621287,0,0.8688306028039614,52.615813002552265,1.2875666990969115,38.134059800599246,0,0.2223812857953137,2.328965330507216,16.53570655181544,0.5903933502376654,62.08151857808842,-0.25889096236837905,0,1,-1.7413393934028123,22.151356855676063,12.361357624596474,1,1,1,40.496416233457666,0.8260659124340298,41.70967028868186,1,57.69460703561461,0,1.5868842917626216,1,-1.4546782292601819,26.821194728502185,0.04922223873897377,22.6135111245774,1,2,20.584881874232973,21.426057898957826,16.328391153214387,9.13008453421779,0.056505986488511205,3.8034405207593043
0,0,0.02133303166975728,-1.2199532321994122,55.07709637113777,90.15937367867163,0.5343334683454676,52.59341535236495,0,0.42275261198733555,0,60.28772949846047,16.298804653033933,0,0,0,25.022961047567797,-5.794485520409393,1,-2.7481814175969017,0,3.414827300328448,47.94335120677085,1.5602846159965593,38.79784348195331,0,0.4450955962330504,9.081109834980104,23.733674830087264,0.30579536109614347,53.27568564387653,1.09712501253756,0,2,-2.1220096515819717,1.4201845056129447,5.162768111142036,2,1,0,20.439430884994223,0.6392364532294377,27.115372602390458,2,56.01337971224141,0,1.9800152400318685,1,7.799680170601793,34.86930246855731,-1.0138812963638604,30.632411135567068,1,0,26.323606946086205,21.217577206058976,27.422207562097725,0.9001883408340703,1.0973133225546898,1.9059364141136794
1,0,-0.3629219228924568,-0.675165936800893,19.693525977649106,15.213150611908722,0.24329787117529117,65.85185191860008,0,0.5354235088510039,1,45.43864124999075,10.93154603400932,1,0,0,30.63754084523567,-6.648842739870453,0,0.0305041672608084,0,1.9380273711559193,40.891370369995514,2.5954687713182105,50.493329425999576,0,0.519379806738888,2.030042881446178,17.356623971755326,0.5226300827813986,90.25957442538275,0.5891490548479933,0,2,0.2802411316031429,25.824334851646718,18.598737456230758,0,1,1,28.774330795671275,0.6742376228377989,54.979553144482274,2,55.05099800702689,0,2.6598391349047974,0,-6.4028963830143955,31.770723945038284,0.9355036226744559,53.10910126473382,1,0,33.888401155391605,22.107676998431586,47.53014918178131,-4.301052460859012,1.1320317201708112,7.501898032383497
1,2,0.2912912308708317,-0.6224780061772694,10.028981772021925,63.82152129349399,0.3673161794664286,36.35243056225595,1,0.8648366222572518,1,13.284512616076121,11.28443273310672,2,0,1,23.355612136213225,3.1087007209321964,0,-5.127249551007567,0,2.4596763593459094,68.94758189404709,7.4218682445894215,46.43102158197084,1,0.4291650203825972,3.2080266397369264,13.764131374641826,0.27224920748969894,55.7273267088806,-1.2845103370185347,2,0,-0.06877011261541255,14.38553994838232,37.796750576697555,0,0,1,31.120114213716825,0.9780115232642022,42.620528753463276,1,21.117950563635496,1,6.048752718601576,0,2.7336728393802403,27.106904511785046,0.14601185582883036,59.6355320860994,1,0,93.38833791235146,71.03692448364487,76.13995351600884,0.7901681884347695,0.22729184872682665,0.1353352832366127
0,1,-0.8278943598078432,-1.042049410020538,6.0151748704249774,32.75130284323256,0.37214842354752564,59.10844139523615,0,0.48393559494406935,0,49.59576313871544,11.067510608476908,0,1,0,46.69598420602222,-3.800427925407204,0,3.4998290454192826,0,1.2609169270756833,33.34728629758235,2.3568912106644135,57.59658074211721,0,0.5041992895878603,1.2498696381172423,13.0836776088465,0.6908550609478514,25.818721054407757,-0.8284566969745932,0,1,1.6281899609357298,12.59961036829575,17.303480705512516,1,1,1,35.104134890431425,0.7620674868399122,29.673514109500445,1,56.344696894391454,1,2.2878754103574694,1,-6.283425851610865,36.50465620338941,0.7883174816956404,46.93051606013119,0,0,28.83691811553179,20.535736969559423,58.84856393217625,-5.039479217945938,1.1910268813028053,1.3934216650195896
1,0,-0.28410744488511014,-0.34662244132865544,16.81705153147231,57.4815111430666,0.40225203491521405,45.16003748454366,0,0.30548911346802665,0,72.3090433170795,30.36897117858434,0,1,1,21.279294292494136,-6.085490623073096,1,-4.785327143661466,1,1.7070738630504347,57.31401485001049,3.770741433194133,58.94091160869958,0,0.443126981233005,2.340498302663315,33.379573337434465,0.5023343697519965,1.1085095231022746,0.7575798768028358,1,0,0.5880949910964182,17.824123280860306,27.4266610914474,1,0,1,43.16079745205701,0.7040870800878105,34.81850154037656,0,55.58747126214939,1,2.074818242770624,0,7.537854108905265,23.375677243779663,-0.1631479583076823,69.86339533362613,0,0,34.111071474955665,20.92682241889346,25.799345557082653,8.041710271952947,0.336818151584128,2.6395190052443107
1,0,0.14384298069185558,-0.7152586907902214,16.7944860792785,14.26147316345719,0.2100824099728153,65.07700199096223,1,0.7117326772947714,1,27.802879472906632,11.182959980833633,2,0,0,21.68268809453312,-6.2451912653167,0,-3.0220345299488605,0,3.0625409148925256,28.697693008519295,3.476906580919523,45.7101421842805,1,0.4319970092023555,3.124510719354855,35.82712326813076,0.2279935146933284,78.9399955609053,-0.9314833290023714,1,2,0.14348786609922098,8.071340313353634,23.313576975264894,0,0,1,26.030375694377838,0.5402693094207391,43.341679103071314,2,42.244443278159,1,3.8213574751386594,0,0.6060608018333458,30.812359075917463,-1.9992385264195909,39.33274938062016,0,0,54.18398070092583,41.77385571124521,17.25770952363998,8.387081097097212,0.4938174958220338,2.860137690617089
1,1,-0.06415730832116812,-0.7352658606321172,11.189417716565448,27.637320067605614,0.1999865401833223,51.939656274355315,1,0.9522398450283129,1,4.274286353196549,11.615715009719903,3,0,0,23.825865825375235,2.18395828141219,0,-4.4780183765251955,1,1.5837487611745562,22.056453046677387,9.318444991334491,46.18677838899222,0,0.4304547782835425,2.573599154962408,17.576244385562674,0.6262587413922899,39.612578157373406,-0.9080762460354443,2,1,-0.16408185539490797,22.900451743858603,39.14947618041264,1,1,0,23.66343909762401,0.7585974375705464,36.62498319789339,0,19.33135366354771,1,8.974643809739444,0,-2.5128306042690918,33.646652063663744,-1.5388656280574708,54.39220957128698,1,0,97.86823617372524,77.86645999701611,76.01317125959136,0.6060220690524627,1.9440280822986957,2.883111729776471
1,1,-0.1825143660888555,-0.7017915331537975,28.43860052434019,18.68766527847137,0.21392613222741147,56.23291373205224,1,0.7156135779256253,1,28.398890559590782,11.081862626284472,1,0,0,22.26748421967708,-4.318332608668573,0,-3.756015726991375,1,2.6983264555900868,28.218986888997645,5.899905712371587,37.45937048464286,1,0.14055981002587808,2.3730076369463813,32.22011913816856,0.546354943317784,89.61941370128241,0.22566180116686496,2,0,0.7355243412930547,39.18909017764698,35.03065290527687,3,1,1,24.776379115843127,0.4346194246683308,20.00481114168923,0,37.21686571878219,1,4.1063345759588925,0,2.30526375768161,31.76785387559469,0.7826314358918541,69.79918004749656,0,2,63.90244492574545,45.25047844673445,20.696745296790976,-8.475664026781317,0.43156965703745465,2.7786084966923013
1,1,-0.35312241985335047,-0.786002334844032,14.010239886444262,17.171290493725195,0.3391204782389553,56.497077587226116,0,0.44884839260571574,0,52.84422672988527,11.716967935413196,1,1,0,50.74378651696155,-2.772220588605567,1,4.3281263413350715,1,3.487836558752392,69.99324973778758,3.569101565725331,42.798057991177544,1,0.46775886397329225,2.7028449218606263,11.18545696823563,0.6154136621242302,40.52994954134191,-0.11836778101135076,1,1,-0.1290539352594446,7.176974712581503,28.620758932297665,0,1,1,24.856987719503653,0.9391920065175873,37.32592174877565,0,55.500277294477655,0,2.4190208615927578,1,-8.693132691391714,32.578140862463876,1.3343825873864623,38.30071500830971,1,2,33.42520336523348,21.00113440020758,55.702009739763625,6.088469175236252,0.6036698382431247,3.068302954595903
0,0,-0.11392623191838205,-0.6386858290818317,27.11619464336927,22.988259142373025,0.23919929724634298,65.68403422892968,0,0.5126802085891311,1,50.900691568377844,12.532399551288105,0,0,0,21.49251340834453,-7.713157824313087,0,-2.4361724523012676,1,6.650213826459415,42.73579327929852,2.1154631554280163,36.66527341637682,0,0.5590809979739396,2.4171250396054744,16.738210959383657,0.42335981267740097,73.88774830670239,-0.6214798429026104,0,2,-0.4618385313341929,30.49251166101074,10.857814688209013,0,1,0,35.26968249251882,0.8679818953597376,36.4979819777824,2,56.22907635647172,0,2.729394386847349,0,-5.772424446671145,27.554019032956283,6.644251110948903,29.78792122241357,1,0,28.140675766655043,20.899499069207685,30.30974256135388,-3.8468426630242716,0.24070839452930792,2.3009245982839635
1,0,-0.2415867314552707,0.6757713872667301,18.160689311450298,18.325472895260443,0.18694279631953697,50.69997630988822,1,0.9274328268086189,1,8.222869084874269,11.607768164863954,4,0,0,21.512401130959447,1.9282798153473486,0,-5.519250332271691,1,5.747955252656384,30.20378176050461,7.645912225582741,21.71503703802258,1,0.3868600411626781,5.076766821545418,7.842486284148005,0.7149632630677489,51.29361165022651,0.1713714566225919,2,1,2.65786916697597,33.73942595421002,37.50897049087112,0,0,0,77.19918039685206,0.5851896305132064,54.55679507072741,1,19.322269712320875,0,9.400926314175157,1,8.873123036428208,10.940013500767169,-0.9137197826358238,69.98203025271516,0,0,96.50075513359091,78.2705481669764,50.63254588931813,-7.384308802043064,-0.819876133268798,3.1863618598679544
1,1,0.1720777993530829,-0.6636981207100163,26.686796991639127,24.102047616932104,0.18099171675938436,53.888859799446024,1,0.9506281210831748,1,4.7113783335797965,11.188496410951917,3,0,0,22.307195705192086,1.3488001594615522,0,-4.9613982357593445,0,3.699482600511688,31.70362683029818,12.486072457400422,37.63057176728198,1,0.07109919419451971,3.8616577220643147,26.099401662810276,0.4596193661542801,54.22878036248366,0.27626404989162207,2,1,-0.49198623250965806,37.60455279622307,39.009364708796056,0,1,1,25.871192227799433,0.5758943315175954,31.39675981742699,1,19.43376962615313,1,8.841716856043046,0,-5.213035275731313,29.126396203384942,0.13373235497593428,69.15781099895338,1,2,97.7654533541169,77.43055435533086,26.262047266638284,8.39189513667456,0.3011299244273618,2.4649035529919923
