S0,S1,S2,Y,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39
0,0,-0.06670670479463592,0,1,30.40001236493208,5.10896371832755,26.212862493933603,5.077855727025705,0.5710778796082947,2,54.28646967272311,10.391483811554119,74.65597365814459,4.460304762424801,0,0,74.46317863571068,0,5.189351915712708,-0.81504378140961,23.415692676193068,0.2750437959661586,0,0.5381214987365017,1,59.10974901870505,1,0.33499785386988146,1.3207150349710708,22.106038315220072,28.194232676023535,11.90234629776021,62.978794633181025,15.48695087666096,-0.5490337671533004,0,43.16675802026383,1.3969534992936223,0.4095771357254334,1,54.02292799932459,8.79598741014583,-0.5555501017018384,16.94947763062441,1.4335000327330818,0,1.5575845369679218,2,45.50216054660577,4.162043861587199,77.76320002097599,1,2,2,4.632374270217188,3,0,-6.0176818345676155,-7.97222930161969
1,2,0.3527117296664688,1,0,11.443508431921252,1.499321631661465,59.89696055506551,1.4894294948753908,0.4321409750478025,0,19.929854009553903,23.72599197352835,24.23058243717714,-5.104529652753335,1,1,36.612736496773934,1,-5.121071677464664,-0.14181998157146908,63.95861435462428,0.7458312437779213,1,0.19613665698023303,1,33.674022409418,0,0.7296430791181766,-0.6851098429087861,8.088159614921732,19.599783690957715,29.972881214492695,21.583939595410556,45.60274824917379,-0.3831110889518099,0,63.81399812845374,-0.9985778954488308,0.23246597416319842,0,51.68933558022505,66.42909471380607,-0.544691242931971,32.75358703281796,4.579338814482876,1,3.0418216060900165,0,10.7445039219429,1.4113071977114267,24.767849535975344,0,0,0,3.935899756129426,0,1,4.9541514923381325,-2.2991207865023693
1,0,1.0826521555440034,0,0,37.36359672333757,6.569959965081053,27.92106388925237,6.445996875412062,0.9720742622128173,3,75.995488062243,10.611045578396672,90.11448498292113,9.145108352646648,0,1,93.79570183078813,0,8.596252154557185,-0.28763798612584396,67.47574802173389,0.17845210385060195,1,0.5827535715306469,1,65.98819033918238,2,0.3740103405524381,0.47602454050837184,38.04749426086103,13.60493475889006,16.59915821863649,72.51077658271495,60.67104818939231,-0.6113623694185268,0,39.09194930940764,-1.511535239451575,0.07656603017070479,1,28.969691968982914,66.07902073901039,-0.4372618157987271,56.0754304102063,1.05915496462977,1,1.650110181575091,0,51.51671781514264,-7.106653308317047,89.93894338633517,0,2,2,7.628464831284008,0,0,-8.607099096452535,-5.4797134349017185
1,0,-0.6254217213514413,1,0,11.984117404789743,1.6622205916074764,58.421858461769254,1.8117093450035495,0.46814401290839275,0,18.851523808976918,21.980426409541597,24.168302581922756,-5.065670901884926,1,1,24.74991633359349,1,-5.075187062877934,-0.5933326976532657,55.50189909905649,0.8406261775258353,0,0.4543278909742947,0,27.819643772244195,0,0.5957132275760394,-0.6366240520465669,9.534189750660406,3.8479091045341307,17.359147096111016,19.917264670425986,54.762712028790816,-0.05383154047770838,1,38.2265531251456,0.04852379836797267,0.6464916079641243,0,34.390162264030785,63.61560321732384,-0.1857566396558215,39.99209358031302,4.265478059256191,0,3.8193107434888725,0,44.79065184320692,1.7973403896727937,28.05976526292836,1,0,0,2.138231417795306,0,0,5.506020831441468,-3.032395326279439
1,0,1.7654940675282067,0,0,39.217963420455526,9.251734036535115,23.015745205932706,9.500195748809986,0.9936413470815126,4,79.65425291261207,10.715243908223705,98.4474046665992,9.925817200139583,0,1,98.1191379819729,0,9.83124876382302,-0.5717596103822935,67.74754457120072,0.24464876325509488,0,0.8566750605462277,1,68.95226527205403,2,0.011932542904411092,1.8536519154827693,39.50427034735197,21.99578418150404,11.46620215001345,77.948332288015,54.763051120499554,-0.5858045595393598,0,25.889697653917086,-0.6312208629225196,0.044453622148605376,1,60.47830487987642,62.04323786063141,1.2768951855084283,74.14555933594336,0.6993660377242683,0,1.5453338312302354,0,65.80089783583007,-3.433183824186653,97.35103019357815,0,3,2,7.3017867157502705,0,0,-9.581470688628785,7.987563404816132
0,0,-0.414952404456809,1,1,18.283753257984866,2.9953515091457756,39.422607982940974,2.908576263526604,0.35755363854760613,1,19.713220359164303,12.258877624140222,31.053025060506723,-5.099573769028951,1,0,42.725716670120114,0,-4.190899841433477,-1.2002112802334486,43.03567215115078,0.3836902736532817,0,0.5991610121486038,0,38.97581536029035,0,0.5095583177269839,-0.7293978446933627,2.1007060612964934,23.959481498523566,8.614855263404731,35.4219370854824,43.17547316832794,-0.29511443232636253,1,35.67588629839975,0.5749833347883935,0.6028009918927282,0,97.44724021725094,49.46355878364997,0.38362813358974845,10.533449747637409,3.2431056702772705,1,2.2243382575187347,1,58.077113756874105,5.6357023538409265,45.45289722197968,1,0,0,1.1059938616813187,1,1,4.270019548836753,-3.138168262327823
1,1,-0.9887981635740252,1,0,13.006986642568833,2.030836594920263,55.19429409977928,1.9828020271281603,0.45878657146535223,0,19.9921294978418,19.25919571799247,24.457891159899003,-5.102220006221759,1,1,28.999806579081522,1,-5.069142876744399,1.834003350214818,44.86063933124961,0.7022081579580143,1,0.4438918939826599,0,31.284386028943207,0,0.6682889033515108,-0.694514893886331,30.325911892560473,12.404495861944298,23.500452541444595,20.8313491349117,51.59918138737925,-0.051230220288424506,1,46.48332877980297,-1.756078971376869,0.8287364976876689,0,46.708563072879755,63.07368362785478,-0.6390517857859906,28.8031450672566,4.410726727938054,0,3.6345521638133826,0,43.37721236161286,4.695094656743192,28.581864170858175,1,0,0,6.530251951241188,0,0,5.3169691335134495,8.054541527051203
1,0,0.9777786056284515,0,0,32.765915702896756,4.121713463446723,37.80264446265295,4.132610749324889,0.9174612699378297,2,62.54652293377756,10.678508425757789,64.05231894557771,5.212306874706629,0,1,85.9916045385921,0,3.7464921341306994,-0.7176004558969471,58.186111161101216,0.32703013129211134,0,0.6175054374571782,1,59.6910286214671,1,0.45495230803205255,0.7472179841053163,23.866426335791687,13.196381676492155,22.251407267449487,64.50310672889537,93.07203255769548,-0.6971320015988722,0,29.902409427485267,-0.8866815568278933,0.08057255758017062,1,38.086238463725294,67.68877326462605,0.21655669786871237,52.79217992744893,1.470193385629115,1,1.7884672772600243,0,51.49422444518427,7.789003425497082,78.3259397909075,0,1,1,2.6976531730995106,0,0,-6.161316833344312,2.1859487885895934
1,0,0.41871293636806056,0,0,31.578118464679427,4.102502099317387,37.77346702424209,4.247208582007487,0.8983212673141006,2,62.907875935491475,10.612618380747687,69.32574345331838,4.924778352167781,0,1,79.35521411686838,0,3.7772774039988697,-0.45329029019163664,53.71983679989839,0.222090599788407,0,0.7758775151780554,1,55.724898837583524,1,0.4826865756103348,-0.030675275539774838,19.119429025391803,8.1736483366502,11.52544007093923,60.1143826073325,42.809980142841,-0.6333155109362565,0,30.351192930503572,-0.5880431930416012,0.3484304202091667,1,22.072951207870666,46.8105930256924,0.6007893925608534,39.05789777426786,1.4793099477145382,1,1.6841516941431218,0,62.38596673211312,7.922623331684562,77.85797776442087,0,2,1,6.372016064904889,1,0,-4.5197182748129165,-4.614900455811535
0,2,1.1848558558678834,0,1,17.965132010839163,2.92754706919772,36.45770843642475,2.533946292709654,0.18374147636988786,1,19.963442155380285,16.504345143995153,24.69269211915189,-5.0396563629861895,2,0,56.108073090162556,0,-5.077473969427325,0.7380293994598344,18.274358467178956,0.2479872184433934,1,0.1137860364666412,1,51.99944934745828,0,0.42254705417209903,0.08041123289083449,1.9795377360632527,18.635232362880004,20.453654902013547,43.59999371448535,45.24817336246783,-0.05383657614658221,0,54.528388882220355,0.044167300075176975,0.08080355595520583,0,17.30400400349406,13.353808323120253,-0.5418654736567025,70.31387226432888,3.1012871776349633,1,1.7163722965696653,2,9.636109927070663,-2.688732290595482,47.7621887843137,1,1,1,1.1861733824771052,3,1,-3.7609391497882942,-3.4867580591985696
1,0,0.25498806244447836,0,0,25.59391709546366,2.961794749367003,45.494859904435714,3.0517281171927606,0.8167665763011562,1,40.27691545226256,10.43838526947919,37.90145084373942,-0.8009466916711858,0,1,64.09985488553606,0,-1.9682688132395647,-0.41495275714479196,61.92006747082251,0.43643006641336674,1,0.5633896186964944,1,48.97603800807824,1,0.5711799380025462,-0.6735929780320947,28.626934007294523,7.150247707662086,10.99794020092932,47.480911729405484,45.443503762792616,-0.7026134867411565,0,39.15235577690048,-0.30734151086784506,0.40757855103880897,1,13.08302280527709,62.6647038208292,0.030360012301970756,23.837772621151323,2.5024162988616765,0,1.6002578459195143,0,46.862195344453326,2.7994903963926703,60.26841634979158,0,1,1,12.346757090630492,0,0,-1.0435943117436501,0.931563311949958
1,2,1.1719464659601573,1,0,2.661175363780741,0.7710588773085342,67.66539081978308,0.7020802518037431,0.10093703898315748,0,20.278510342472202,38.844273120785935,24.270710289999936,-5.100915416204868,2,1,11.478213627818596,2,-5.077881027183874,-1.6505982863943496,62.07536324308444,0.9900543130579562,1,0.02491699018669291,1,23.103012828461758,0,0.31799233228973467,-0.6022240909559149,39.14867664648749,23.73849385490687,39.71567575565333,4.124335708038602,11.977796771494347,0.8050685886487516,0,68.74187790280257,-0.6674127186293011,0.12545655787296317,0,20.18251532604245,76.7959077236707,-0.5359206394831569,50.717148038233866,10.323217408683401,1,9.313748900693549,0,3.461466716133814,-5.202406564925372,5.214513728349601,0,0,0,0.9386194820058368,0,1,8.25407434868588,6.570361415764715
0,1,0.30830830438173906,0,1,24.731476943217075,3.665742433793284,34.84627985787369,3.4697880479414542,0.49730015718196746,2,31.67982746340752,10.157599510322406,43.133304545497204,-1.4091787314364588,0,0,64.5803645234754,0,-0.8933378198303927,-0.4161074250341026,32.971192677673685,0.33933486187335393,1,0.43094872709497545,1,51.00162190740666,1,0.5042348905038291,0.25762962333646944,22.785885242768046,38.99734141264863,10.067697771948563,51.066249600572505,41.46060443254271,-0.6302664515411202,0,48.0683956669532,-1.3588917068959292,0.3815846330640876,1,99.84592482444758,17.36089054270733,-0.8476954490671644,54.54734152657218,2.0996653786638637,1,1.6183287990265918,2,41.641186336458944,-6.417712567047415,63.398604447018144,0,1,1,5.97638745215997,1,1,-3.3070085953550468,-0.6824011676113049
1,0,0.2820952183580088,0,0,31.474663973519654,4.375536712793005,36.378764196518844,4.513469930274097,0.9127111001119905,2,64.35167880080124,10.636473751535451,73.81914347572148,5.417981314800581,0,1,74.17929167517141,0,4.501143610202522,-0.3187484096721795,65.81585707015861,0.3735660153865525,0,0.8128954062417001,1,52.785945006838915,1,0.6305882362309588,-0.47768052387367915,35.64434363431895,10.719333558424736,11.82427456990819,57.449136113313244,48.4163763642449,-0.4463317815975279,1,27.138415181572704,-0.6525179912209155,0.46119303337467177,1,97.692920746041,74.29050205162686,0.7984126704686059,39.89665220308767,1.879578989862028,1,1.7309880031341423,0,60.39181836338855,-6.9742207667645655,72.90251894416296,0,2,1,5.708212018256891,0,0,-4.055038762245031,-7.7416883807115795
1,0,0.607458263378244,0,1,32.09767036340427,5.463126928422477,28.850263674522274,4.9261037847661235,0.7990969088811375,3,60.33534997391209,10.438359085355788,75.08884431026858,5.5044049089586835,0,0,78.76316587279415,0,5.418401267916158,1.0353958988942589,46.81126445882623,0.17441375823404343,1,0.5888210328941632,1,59.11531753526364,1,0.8483617658236998,0.27264591448938746,25.266579548904314,11.730689177797247,9.976127030308714,62.69460327869183,50.22528540064335,-0.5418155280973919,0,39.699388031836804,-1.2506046618451152,0.28489140363785703,1,68.9257715621101,55.16466708895629,-0.14232998806633915,53.62409816198269,1.5607628362769657,1,1.570766385872482,0,58.970484903649336,5.368118910205158,77.8203385958097,0,1,1,2.764330193020236,0,0,-5.088146674270508,-0.7165503672318732
0,1,0.9673742840349244,0,1,31.269182086294393,4.90554320167056,27.772663615291098,4.536642971720487,0.5968581027697897,2,47.49320176899331,10.018384445419361,61.72149941551899,3.8060724800986776,0,0,83.84283784503208,0,3.786730678011283,2.9987583659311308,29.18135201259048,0.2847561202502106,1,0.33858740601198034,1,63.10037539519433,2,0.1300568760206553,1.306099899539093,4.419703062401226,8.737261785110508,9.491156033619053,66.94904996638927,59.254349760071754,-0.6535200544140011,0,55.35414213252861,-1.1255506671809148,0.07273581466975404,1,31.209418154944903,15.776946991788815,-0.8616287091431459,70.8534218485367,1.4664885513575752,0,1.6142169433294509,2,31.658572616753766,9.881432227502096,78.4856644262244,0,2,2,2.4997226172528517,2,1,-7.5343480127893026,9.647586751246617
0,2,-0.31180070391619835,1,1,5.0812200680972435,1.1869504087118696,60.89563192439036,1.202996938754211,0.10604415021219282,0,19.032463704576678,36.40470601672422,24.526546991513097,-5.088017059874451,2,1,12.98950270124557,2,-5.0545677936687685,-0.655527973714322,42.019185196710566,0.7026310063783645,1,0.16278382546676967,0,27.91960239186917,0,0.22649802434974847,-0.5374120931242461,18.752282041756118,37.03817103684732,35.022031259411634,11.99660497769834,54.71284130752401,1.252411604718741,1,63.052333787643285,-0.5785072443187774,0.6408090979505031,0,26.78163687848572,23.348650720130316,-0.7942515813524329,46.992334710047594,5.848338560121092,0,6.198888399117069,1,10.717941505893943,1.6912925498744258,14.576538496900998,1,1,0,2.583976299490095,1,1,5.657260691271205,-0.8726098414677708
1,1,0.5837749928417049,1,1,19.09492094937212,2.4185499942494726,48.70646224029329,2.2616108501012713,0.5063464224763401,1,20.331756296639085,11.21215098707195,25.30742225285242,-4.759453059401181,1,0,58.61797010815908,1,-5.113288458920082,1.3106038295303715,48.611944092705556,0.31260328052570013,1,0.27383975721907383,1,47.39232860644985,0,0.419433367184972,-0.6756377797678234,19.421599999446844,4.9992706047866236,18.305894101877755,38.026321877555816,30.05347738493831,-0.5554877033800242,0,54.570587056981026,-0.9036451339478714,0.33770291662436436,0,83.09376605777517,57.077339542681145,-0.6611286009487628,59.97288934739661,3.2586059467853907,0,1.7573465365392869,0,20.159246514175635,5.428774285324563,46.3258289819858,0,0,0,4.210201086354158,0,1,-1.1773290172247126,-1.0203936026537583
1,0,0.8394292263216792,0,1,29.349233344662807,4.295489502876845,33.09292752985728,4.095669653096499,0.7045128227799696,2,48.17386326712129,10.141442393805349,58.69372194678879,2.655737461650549,0,0,76.91718571506436,0,2.5251367820135826,1.399515021813974,62.962552795821765,0.29281731097286817,0,0.5622307876192641,1,54.34588628542777,1,0.7749065560214518,0.08260824670893159,10.203254356465187,17.198170676147953,9.060964528819675,57.45546240824347,50.43050927367619,-0.6210092627242843,0,35.363507417591705,-1.1085563520739552,0.4064499684418003,1,65.82104373900846,53.68338955337207,-0.10205250564318269,66.23778478344795,2.0947361950270214,1,1.6095798050146344,0,48.333622830124966,-6.387395306789467,71.44503375447412,0,1,1,1.9615731791316986,0,0,-4.520033160399248,-7.77098615099296
0,2,1.7186980910822092,1,1,15.141961781968867,1.829238234807419,53.070254217235444,1.8683838204646677,0.3129253464259624,0,18.602726581372686,19.91306024225534,24.521134838072832,-5.092579313639581,1,1,44.349816311876396,1,-5.104652930424756,-0.4836267670458355,20.99644173166203,0.2713024969006962,1,0.21210368992217205,1,46.117432504312255,0,0.3428335668742434,-0.5866594479173619,27.23451380058604,30.596693774727957,20.941649665195904,38.0226184465654,49.36097428510312,-0.5660557768931149,0,59.58714819995909,0.3975885209970917,0.12030228294569378,0,10.88908532095827,19.876221411657895,-0.253743041677928,78.53013856330237,3.3526648930313288,1,1.6540253580777013,1,18.565569685336378,2.9821591371869633,43.34470226973174,0,0,1,2.3523706138892266,1,1,-0.9269334308121309,-3.2764394084042125
1,2,-1.068826005165604,1,0,1.6980395888745026,0.8204335602192725,66.27677084896546,0.8094932056074078,0.04643162843532139,0,19.505258184378896,39.543221706165234,24.36148747566659,-5.098325511681959,2,1,3.9212551828546607,2,-5.099063608105028,-0.546270987487106,47.97140179883984,0.9416046896903756,1,0.06778671585041196,0,20.65786892206427,0,0.528991137348997,-0.6469259266120552,6.217705397077755,16.79545890102916,39.7081334108511,3.4444472660402337,41.63838379349734,2.128044867403436,1,58.62935488532763,-0.6342337712066707,0.8483330562546418,0,28.552233967305064,40.38667754733899,-0.4446560542959147,24.63956054179046,9.991844080669326,0,14.009672667870978,0,3.703686193632789,4.720348831371211,3.8043998447740535,1,1,0,2.4548611246633087,0,1,8.852480673907674,2.0625454700140544
0,1,0.11498050379001125,1,1,13.709124769636782,1.9390541909711687,51.48110478746706,2.0593409886391445,0.32275802540555476,0,19.571422039326663,21.4431950414734,24.756280571093107,-5.120506399015969,1,1,34.10542338466899,1,-5.064720164543614,-0.8799801647651064,37.36267092985757,0.3450888252873514,0,0.4454772847256761,1,37.28617771501884,0,0.345301313169727,-0.6620254114912549,28.491894847272718,20.017763664962803,16.438765278927164,31.646636505016758,40.6370627067899,0.06312606034233191,0,47.75346890204753,1.4825683124434863,0.5723633559418365,0,12.673658619879141,34.42330795987564,-0.2518699398235806,23.459723710576196,3.1045788365748397,1,2.3719210455288544,1,34.37842506274594,2.60771432117407,41.59185336698948,0,1,0,2.3586869456372375,1,0,2.9468201854310294,-2.296485532626998
1,1,0.7186386491051079,1,0,16.747069837456614,2.103098418041882,52.36340423057898,2.00929250073558,0.4563097443021872,0,19.378343920860914,14.64757611472536,23.656883175817722,-5.083702459933196,1,1,46.961698241849845,1,-5.094520017680986,0.11892494134152533,48.937116937486635,0.5434548019920641,1,0.2550840052462187,1,39.81974676282806,0,0.6744229928715,-0.7183148823991796,20.729668918971647,25.301119365350377,20.54366706034703,31.64274819363644,51.68370622172343,-0.6467546106722538,0,54.23777152388739,-0.925890782976162,0.24756548003035694,1,22.37946227840884,56.905448931297485,-0.7230917346826434,76.1220447978897,3.2936761353851507,1,2.1745944454521213,0,16.962097730433232,-1.26463491789813,38.321292252819376,0,1,0,1.9494705865787445,0,1,0.13377782828615636,-5.101474202690445
1,2,-3.7113691006925493,1,0,0.01050655895993291,0.25054532082068454,69.93389636821301,0.26332188483898283,0.0015034328637405503,0,19.886034752841013,39.99999022356333,24.443462803045662,-5.117135084466287,2,1,0.012738466212997013,2,-5.117530084621947,0.3274018970429345,53.16119627597665,0.9999972426367217,1,0.0677245813873924,0,18.003928434817755,1,0.9999999988513599,-0.6759204323882333,22.215914927476387,22.974100285642937,39.999843096932814,0.014526050488750109,29.457778640955045,5.202683325177752,1,69.17761149474799,-0.4275009788748221,0.9997292965238814,0,16.936341867984517,39.275327168143065,-0.45057185728247073,9.983971050162355,35.89574621581514,0,54.598150033144236,0,8.41508600009998,-7.066550015340676,0.025563626496877268,1,0,0,0.9434676369671159,1,1,9.996971272227157,9.99991988388771
1,0,0.2658703388295157,0,0,38.2851129469514,8.877195165076804,21.45624118304913,10.259140798944498,0.9633331783951254,4,79.60882073339042,10.30490925062217,99.41855890725684,9.85552046898463,0,0,93.76426719196706,0,9.843676874361723,0.4385060907844719,62.4072387999051,0.21918061889973517,0,0.9826384686059491,1,65.57147007088282,2,0.21365919549777945,1.6101796286830592,14.007707970104917,17.805925612620136,10.297179338677838,75.88621919855294,63.29708195010304,-0.6938552842429603,1,18.992575710370655,-0.7902027152147904,0.2685126961502142,1,95.42585342711652,59.740544539150434,2.6817454556027145,50.588240744316394,0.7618211798403479,0,1.6970381458048758,0,77.89551030360387,-3.3331658617450817,95.7851505495942,0,3,2,2.6853757870363633,1,0,-7.95122409887873,-4.368545513682803
1,2,-0.3792528627396161,1,0,0.9851400911670205,0.5794843677278417,68.85877150266924,0.5893751602080497,0.0573693152577916,0,19.786387596310004,39.812024690570254,24.86276168871693,-5.102063233852052,2,1,2.8344117197405705,2,-5.053382851445446,0.6237593634950737,47.560455317301816,0.9952307899794932,1,0.062416418768281356,0,19.71800214092518,0,0.3313505931882411,-0.6696391336214279,31.386081569444485,18.870700009813262,39.84316902355506,2.0623947940347787,44.519686572190494,2.757132321652118,1,67.74208155064179,-0.11852577661294464,0.6039607169892869,0,16.480700208624715,47.74750680964195,-0.6179387810854319,41.022558021638304,12.4169166806349,0,16.94725609351236,0,3.756466361472821,0.40044924317830066,2.7267227098386804,1,1,0,2.8265249774546177,0,1,9.312836437711454,9.989671874622857
0,0,0.44782510930975455,0,1,33.72803707911729,6.536245787430257,23.916490888188143,6.339453812367801,0.7607696623745183,3,69.07067090068469,10.57052679016917,89.00880136715361,7.4972396657168545,0,0,83.52711816041737,0,7.920724342425501,-0.10890950802731726,35.943117445806635,0.23975080647988017,0,0.704033785303039,1,62.416988676075135,2,0.6896538291424346,1.1400095731677653,4.442329030816907,16.266766889932935,10.775575054734109,67.62123437647745,8.32159217692196,-0.616360988796797,0,32.650601744772324,1.5096121750194123,0.3016716990957923,1,35.93662022041948,24.2073863422777,0.21660106032758605,30.632438638995065,1.3672136037895029,1,1.7537238726626387,1,71.15404781176056,0.6771812231645118,84.04975302297504,0,2,2,2.5224868251088224,2,1,-6.509307149428204,0.42898402538479274
0,1,-0.8738251654926791,1,1,15.242191365798416,2.475208786013455,45.40180576906382,2.4130885758736365,0.36596060450917806,1,18.67265689359482,17.414603746587986,24.37152784774697,-5.161434682646318,1,1,37.674962667116496,1,-5.085733969470705,0.3585424592310229,37.88291473197107,0.25180052494862737,1,0.5956463926583411,0,37.52289790014661,0,0.8632069109710437,-0.637579003904465,0.39865628585861845,28.059249671223615,15.492272393462619,30.893420511173566,58.76081453115314,0.26284189840108735,0,44.96391868581679,-1.304621324101382,0.7874655727841413,0,40.138795525850455,24.010659017224647,-0.8953780546571849,34.43878055135688,3.147335998320622,0,2.9608930951053987,1,44.988278391354854,-1.017100394005336,35.87839196300086,1,1,0,3.6834300838887093,2,0,1.720057688186829,-2.3164182581196187
1,2,-1.255403784027281,1,0,2.259493097981362,0.8687749086187418,66.89702650662164,0.8443439171256206,0.11985555267449621,0,19.338800597638635,38.71250495610102,23.756610298278247,-5.055670238996111,2,1,5.39528500823292,2,-5.059873128154467,-0.9210524834038246,63.97221344052835,0.995543465601873,1,0.19879545972760893,0,20.198669305885822,0,0.7131110661536016,-0.530010897042384,35.03010126530025,30.04429654563382,38.82703206870374,3.5754094011776383,65.31520793861279,1.6205121201781802,1,63.47608114520516,-1.3108627058765046,0.8484873488334086,0,32.74333206259543,57.76157024827092,-0.44120610566050233,33.84958562884593,10.967528991377876,0,14.487438754937621,0,14.206617911654522,-6.8754203807193885,4.7365768836150846,1,0,0,1.7666746423412343,0,1,9.359397110602945,9.946033965332525
1,2,-2.331422337594494,1,0,2.287495511336235,0.8452800900411239,67.41286409568772,0.8596562885970527,0.1832027429071803,0,19.16121603342724,38.56288088702805,24.29138494523245,-5.0844205129795705,2,1,4.1413388448916235,2,-5.119902175748349,0.07494739519010135,63.45517799002442,0.9935680294203889,1,0.14175257895914417,0,19.792605264349078,0,0.923342517845649,-0.7118781825878475,35.887672182416075,16.920668927441916,39.43851247673536,3.015774708775476,56.1047950769508,1.687398356242445,1,56.44161870547269,-0.5085086891982293,0.9788957805938128,0,15.800916846125123,69.08406521668263,-0.8177192518611598,25.296657611538453,8.41207617898932,0,14.839981905128075,0,13.147617110083306,-2.623263368822794,3.313886429880708,1,1,0,3.1481078258570254,0,1,9.35944199042131,9.32002074500452
0,1,-0.1652138624488412,0,1,24.874709562996117,4.220256520731513,29.605460440456334,3.992041096983945,0.3876272453904728,2,32.487831479918356,10.198149933088178,52.46253892100904,-0.4414076150293713,0,0,59.37625565059265,0,0.7767750177949644,0.3419146494779546,20.637658725180152,0.2723123466096913,1,0.3865645657316944,0,52.17953300857798,1,0.6434624744924495,0.33451248499584285,37.06341933452915,39.64986860156776,10.882339888133714,54.800082007811795,45.45676769216504,-0.6597208353053943,0,42.1686433565655,-0.8188273870763386,0.603712525795196,1,72.49700619422694,6.358367976513444,-0.6719405583290544,27.324419524247183,2.07049900781408,0,1.6348485836772857,2,37.532157186319125,-2.239495169284302,62.76852059875013,1,1,1,3.0383200627055778,1,1,-2.673316955794176,-6.083757399971265
0,0,-1.3101665553770239,1,1,19.3474151827039,4.382164823761377,27.38039829869983,4.047631043384894,0.17728406599890717,2,25.109800980588886,11.978407145764539,55.80449492380247,-3.1306448068076147,1,0,40.771614067458245,0,0.11110836873138119,-0.36060489530745016,21.09971207811597,0.23806473348939694,0,0.677704174433073,0,44.16686690076722,1,0.8981945780004261,0.06758694025560479,24.33071027623943,29.077728331793864,8.41858858909097,41.2000612889949,65.96089444390567,0.4843894829036534,1,33.21556484084469,3.010879101415559,0.9285190901751212,1,57.31208791000051,4.078678414824655,0.20170193586608023,24.707432837097,2.4650764016873086,0,1.9843040403246206,2,57.33944155992184,4.884186419183827,52.593386006920916,1,2,1,3.513917196516035,3,1,0.30158162900723795,9.031948819450768
0,1,-0.5023064897036631,1,1,12.76880043016613,2.509461901136331,39.96608231703726,2.4613194592690055,0.11362942667753162,1,20.46284101534689,24.953569630445166,28.060189113124313,-5.098789189458226,2,1,30.114358939206276,1,-5.060159303897846,0.0651672049478284,18.610354654558098,0.30002026683791266,1,0.4857063868236665,0,39.87043360333833,0,0.31942730275371967,-0.20903809793395173,22.790321323036324,35.88668149129114,16.790503998465375,31.365631181586544,53.73723048087946,1.1906810078555914,1,50.73465819728841,1.7162880660227275,0.7661049131752711,0,58.50362744889682,4.943930681288107,-0.7234552434546064,29.355274237160884,3.0931062906688074,1,2.6710169670380406,2,31.58159505802386,-1.127886757295558,40.14420203592293,1,0,1,1.384497513670138,3,1,1.2157234609631988,-5.002632531895964
1,1,0.03975582432540485,1,0,9.865201570147207,1.3911460658808712,61.04795821149305,1.4814044046568444,0.3520661420267614,0,18.732472140472957,27.01227075542512,24.43078170524885,-5.095504996612654,1,1,28.246170967157358,2,-5.040572581864231,-0.9503303856115695,39.942555373580674,0.7483529514557886,1,0.5535893553108736,1,30.976053595911715,0,0.6735757019476014,-0.6786791344206758,17.20588902421857,20.012419074258666,23.491088125427275,20.4385062096917,19.525925408388233,0.6773422257675407,0,46.86155723289794,0.42661241866240934,0.46956152563138887,0,60.64460903117248,61.65261756384723,-0.39428790584021356,25.828321969553564,4.991774199867389,1,3.724593810233157,0,24.484722375163052,-9.26746007950047,26.869556245896675,0,0,0,3.9272271116166975,0,0,4.6357281637141785,-3.707020717403804
1,0,0.6359293175206404,0,0,31.27376789607159,4.3100190961437095,33.87942051100828,4.562649757628509,0.8103639569503412,2,62.453302108365385,9.683336177304636,72.5078937917161,4.824101953182904,0,0,75.60230434054492,0,4.305145606765484,0.32413182019547015,48.824677075767696,0.28378854206105225,0,0.8252478172506794,1,58.6378274557663,1,0.3837347148693019,0.3391571437275493,29.14615748056685,13.52641107823638,15.40562007029948,61.61191993572516,83.97278279764635,-0.6912677267792855,0,30.534965115411502,-0.0695333811291829,0.1176079580383807,1,66.11922390413042,66.43416032750791,1.0229987130417943,79.67929529400527,1.5406420353178278,1,1.6714114808772018,0,68.66942376264576,-0.6128009810660657,79.80725770068722,0,2,1,0.7634430149879428,1,1,-4.821893536767523,-6.227435932769839
1,1,-1.8831427508163008,1,1,3.292401633858011,1.201376498201562,60.82603626784207,1.2170337692981674,0.11638561457297109,0,19.680121492289892,37.505172368938474,24.557487796407024,-5.084167935233065,2,1,6.155696541142186,2,-5.083623210716604,-0.8096734814121418,46.81109313488574,0.9205962625691277,1,0.39339422028077786,0,20.78400203921802,0,0.9936334110482992,-0.6626412878214076,7.5637710772252404,27.979732256551195,38.008120451470816,5.304750863838272,67.36854552451149,1.8478131264705995,1,49.63799264792393,-0.7740063375711279,0.987726351860071,0,95.02753335977698,35.39990767435156,-0.6022389520861586,21.695881141021886,7.218292010145374,1,12.343477050919306,0,39.44928747421335,9.321249578588386,7.427217529907954,1,0,0,2.3565409005878983,0,1,8.689160470527781,9.373587375815376
