S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,Y,X12,X13,X14,X15,X16,X17,X18,X19,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19
0,2,-0.11528332008026224,0.2710624756696564,39.6188166534798,1.5210179601994422,30.69877437679358,0.08940912265265534,-0.006377156219450127,1.819486461342081,1,1,-0.6103568793488716,29.768335335417994,0.7449820480392197,0,0.20897492540388074,1,1,0,42.07514481646254,1,40.135473179167334,14.582255068669214,0.2803059131874144,46.20122730380523,39.38237798542904,2.459812540188099,0.6295289812787292,-3.8668127953061475,0,32.73846272310683,1,0,40.3679797139402,1,9.737444462150599,53.31959786409829,-0.609903883053839,3
0,1,0.3757453171087516,0.2783020237380185,39.62500649775181,6.827958984097911,11.62574726590137,1.276288270936746,2.18112414042614,4.538485643970357,2,1,-0.552036713619928,6.577395780958042,0.8278181929116211,0,0.3034997979256536,1,1,1,19.721903565384252,2,65.6881163139694,14.090327462065733,0.08183595496515644,10.875656579914988,51.16078415796029,1.292785166542076,3.035996556028146,-4.526694076451896,1,38.05074434655318,0,1,13.77710159445764,0,18.998739309970492,98.10144598433368,9.759794761506797,1
1,0,0.2633194765825449,0.9991850478658364,21.25456906780101,7.752029928694512,15.468909744991121,1.2127650388936988,0.3384311233223099,11.864867515854602,2,1,-0.4353475867400344,7.388400795694318,0.14269579064320664,0,0.8538076271154469,1,1,1,46.802385471457356,1,23.3964306129851,71.4943098088059,0.09402177572203496,7.9720186850970975,63.533378472261745,2.1657444351810744,2.2882191523769992,9.210806570537528,0,0.11801853622632974,2,0,19.54969275749386,4,13.555760029038343,29.339183906899734,-0.8787333873780856,0
0,0,0.39820870618314363,0.4106523850529382,37.477324886433564,5.8216291621036085,24.833734836928674,0.5635892827063327,1.310519482575388,4.158068722367786,2,1,-0.3459139475850794,11.693236115672875,0.8002884910381807,0,0.2594116224387806,1,1,1,29.63993269092557,2,53.303752840010866,42.01349656326837,0.3176254571049961,17.642100312409564,60.316835371232855,1.5929263145222128,6.244400465718737,-3.3335563771147836,0,25.966765869561232,0,0,16.04499002682626,3,8.124522230648047,78.01308139334535,-0.306686009707386,0
0,2,-0.0906599641238523,0.04932047800172268,33.0154579396835,4.212369580265809,34.233201109662645,0.07329473359402117,0.2292216838295086,3.3820012290939636,1,1,-0.5581503773563032,27.26585918461593,0.922130584021243,0,0.49871719389321817,1,1,0,40.85867355983235,1,29.494045683976296,2.528759148439681,0.24725297578797217,32.8462545588608,22.545001029615236,1.8388326788325005,3.456843443633709,-1.611634129655389,0,14.447943888008465,0,1,37.67812852391293,0,7.859347172065307,52.74245974261934,1.3740849028604867,3
1,0,0.0957818157338907,0.5003671395988799,42.840299414926555,2.183901868194525,45.63962467338245,-0.3662515147966806,-0.6338024919342561,2.543909406622344,1,0,-0.4243490361185677,31.98376651991836,0.19922918503110987,0,0.33869712533267504,1,1,0,59.207885415675776,0,23.38665725629838,77.33572611133292,0.5539080080425325,46.76517255242223,44.19902379302044,3.6994032000793577,1.7752712663507422,1.4436713606707947,0,6.147722427198956,2,1,21.219286092096368,2,17.59142888199338,25.465163770391886,0.9366451061159271,2
0,1,0.12509917616808075,0.5190328222132653,31.76785009085526,6.574401812981975,14.416691058998559,1.1238885679938921,1.356921626888715,5.510764722861814,2,1,-0.4648604156128568,9.598600712023194,0.840081850933917,0,0.3108450930437673,1,1,1,21.524926357919796,2,29.156956209735178,26.590014398632768,0.5696917176815893,11.585876505696785,68.61881523432095,1.8355964980879995,2.245132650921148,-4.239500218778726,0,31.283023360677458,0,0,13.828258097762514,0,13.290403543303144,94.3733314235649,-0.028671174793689858,1
1,0,-0.24531858366117998,0.43761419776456933,29.87525607348993,0.9452300769527415,35.48617969932991,-0.018321613863834657,-0.7871535433022345,2.5892940752434144,1,0,-0.2572495509307121,31.172508826730365,0.24024336327922308,0,0.43799007282081676,1,1,0,56.295654158958314,0,38.25740196504884,52.04579107460545,0.4669220978213834,48.88652444836343,58.47796342137986,1.910259556644788,0.7889820595919209,3.757984248179957,1,9.740325038538726,1,0,48.96869856992574,2,11.893601941479943,18.896970669009868,4.827198956274971,2
1,0,0.013377026851497241,0.5827232057113796,45.97641139694527,-1.170388796099724,58.14107051493319,-0.6890008038407391,-0.6751081963471665,1.655403768433951,0,0,-0.548652107482273,32.03949181539163,0.4671164830407626,1,0.3661780666965653,0,0,0,52.79342795355298,0,23.457150230644114,49.649076354963356,0.6139899252396614,60.07716772007481,67.46993508829704,1.2168917772068393,3.9106491959500236,-1.0713964643250193,1,29.35607793863096,1,0,39.71090564673227,0,10.076114672715875,31.24099504411223,-8.881992223800898,0
0,0,0.2584794837700148,0.2618663303937876,67.95519767002915,-6.475673852097112,81.86061736689176,-0.736010648862761,-0.25828333666992775,1.567596642574977,0,1,-0.3220257457797945,13.545531410724372,0.47924747932993783,0,0.3278036925956616,0,0,1,41.06631333101427,1,68.0052158606533,63.78475323257451,0.7093731852696278,54.313931704539016,82.86761157579062,7.497271820662075,1.9527495392868266,-4.303888518734686,1,32.03838922722418,0,0,45.19312784374449,0,35.42581363252401,61.34040696391136,-0.48573205519262075,1
0,0,0.3159037218870444,0.1766472695229116,69.25410260058786,-8.223160134384074,91.00030394041325,-0.6130001513428274,-0.6162880408511362,1.6438615705348278,0,0,2.225042658288407,8.787448079318242,0.7240224022251724,1,0.8962417761377101,0,0,1,44.204584326772355,1,68.55875472811921,72.54712188429525,0.2646946103786026,58.48663414520894,62.569140095064725,38.125217721383095,0.9896647288805616,-4.668009754273649,0,29.1552121470918,0,1,43.77314801284649,1,38.9393466378153,55.676802825481374,-0.8859466536252274,0
1,0,0.03257121230354577,0.7698098780713862,42.42150338594789,0.2620586023610194,48.90421107390358,-0.563719758025836,-0.23497013267486824,2.3061030955752226,0,0,-0.16478559105057275,33.445785516782955,0.11313959391719997,0,0.9769854331042185,0,0,0,56.43726591778232,0,51.05339682824422,74.63162847461922,0.6243170464134951,63.6981052895039,76.73311224293272,2.7267810152039877,1.505307181365147,9.892140055495776,1,11.124834259248615,1,1,47.55531176146696,2,11.966683895942513,25.046438715225015,0.5886988066478676,0
1,1,0.8177770443660021,0.9894428989189623,20.86570307525048,6.785958760975053,21.612099169512135,0.6612059022761545,0.10781172591498482,6.781026142859141,2,1,-1.1745420021153863,12.17920984479418,0.4831788217050315,0,0.34063090420193043,1,1,1,53.88230748755288,0,37.931457369124615,27.026782370427284,0.9181686220563502,9.646782026121489,65.31076612723626,2.56723228764186,5.174301916530999,9.746817202520102,0,0.40911187314374375,2,0,11.695730993324588,3,9.733694922708338,28.01582680662427,-3.580372474312517,1
1,1,-0.2861910388995942,0.3747162465659868,28.493213058979023,4.082643770913393,23.319190147623182,0.5496347566141335,-0.4536228990444029,3.6920430392032992,1,1,-0.3560402289165913,21.463393051052932,0.47854558049719825,1,0.36805193672091185,1,1,1,41.554121592286656,1,24.705771055328402,7.926432025009857,0.5116569017598142,29.079271045661006,35.235286202140514,1.722365256140635,1.9280358692586443,4.099938491090674,1,14.942740628685872,1,0,49.373073864178835,1,12.438671563597921,49.476754106966695,0.917863665895478,2
1,0,0.10588066163102662,0.8352647588273867,46.10088971710884,-2.1843743243780356,63.54235566519644,-0.6124825865137118,-0.5794635758145801,1.8426541734226027,0,0,-0.5661480456989038,31.331003858916823,0.23194802167571715,0,0.28134658162440906,0,0,0,57.59985616406506,0,35.21987085329451,58.97977214559341,0.7459699907015654,60.5658874007279,54.35119412339995,1.8115525090961087,1.522024511352794,4.956925886460134,1,17.547949228504024,0,1,49.628650103030864,0,18.23952619753917,26.329208395873582,2.179388003906997,0
1,0,-0.06485926066662885,0.48529979466286305,48.149318829012444,-6.490701962002879,81.36022631832273,-0.5809654557489138,-0.8182657678626437,1.6985446390777157,0,1,-1.5818570280118864,20.401212412650768,0.22063081849887384,0,0.3711995673356677,0,0,0,43.10861840479761,1,38.766449402211016,51.10531206949682,0.6228151713665616,57.85612104962549,75.86065396814459,1.4951250372528586,1.548189193932252,-9.47458662613089,0,35.417161456511394,1,0,76.3083962242443,1,34.411031187379464,44.17628834664253,-0.1303031591010857,0
1,2,-0.07122833073669632,0.9316791607406115,20.527297784319693,6.15889712026544,15.463286199604626,1.0370897657169176,-0.047808165958220836,5.772117418906106,2,1,-0.5470318487766761,11.389818687185752,0.7157321875288248,1,0.3258979439864753,1,1,1,43.80159443082647,1,32.86808824151732,0.07327571424369239,0.26833147346924857,12.790673176533991,13.003451318211095,2.126370086491075,2.606282554433571,8.238209820297584,0,6.401485798494331,2,0,61.803640389441696,3,14.05275024282294,43.82550187688572,1.3053248487024316,3
1,0,-0.035579231708568596,0.9674089682358719,25.36291286306113,4.90472155495301,28.210348543944274,0.42864505982473683,-0.6702368661507241,5.801695710182063,1,0,-0.525356829159857,20.046994378402538,0.11451543213167464,1,0.31398315025639445,1,1,1,60.22427729093667,0,34.62511023314345,61.380766760469506,0.7203162096016217,25.384083671142847,53.95408793160974,1.4248771465013619,1.6533367280052984,9.375861464623284,0,0.182868555055411,2,1,33.6348644765878,2,12.823830339750879,24.266574753286346,-3.215707313018525,1
0,0,0.5294377289239957,0.4242444733671539,62.109000679109506,-1.2267954432549626,65.94761436198718,-0.594391474502306,1.0312463293288043,1.929016181289622,0,0,2.6862876128824773,28.68983145243049,0.8828509063538669,1,0.9853344074276758,1,0,0,45.728298778626296,1,68.8217285041078,49.64169157387619,0.2663324119044247,58.464063984846284,38.090886741055016,10.999917383582165,6.720686797118528,-5.667097434516997,0,21.690895662593604,0,0,23.528259161785584,1,21.78322082377964,56.00580699935117,-2.1665925680088467,0
0,0,0.03355013024565179,0.09393960133631679,62.56013882001468,-6.98770338140201,89.0395160597984,-0.6174480388493349,-0.8271110009852021,1.649636768893634,0,1,-0.7917300772542661,18.337663793072267,0.31064573551290725,0,0.2890083435909725,0,0,0,49.62616115206481,1,50.51813937174162,62.37541511357073,0.7001641808657671,57.60339709850035,68.10744492844785,1.5078962493039598,2.6899669407089353,-4.363769267374873,1,27.89733995527735,0,1,59.76893734673935,0,35.59201574158014,39.794708091978045,-0.3160957602737664,0
0,1,-0.030062414488443927,0.7365882440056677,54.831444437416614,-3.328694131193341,69.76680660898167,-0.6516676188315538,-0.13693490515499135,1.6884285828379149,0,0,0.6245282524982685,27.716428677703043,0.36412677639783264,1,0.7593378286335761,0,0,0,53.26399031709135,0,52.287696136658134,55.63715400445041,0.23411055711849071,58.166348216837804,75.12884286673751,2.6449397492218982,3.465814258146567,-3.763538899099048,0,21.471572807023243,0,0,53.338800696704254,0,25.55110744298636,33.822750978814284,-7.6681829799956605,1
1,1,-0.06102235485380471,0.521544592085925,35.84563137186633,-0.19825721758191328,48.40571573359288,-0.5953369731232482,-0.3803102232531941,1.9501436598539266,1,0,-0.6989570204020642,32.55740115435192,0.488404378412082,1,0.33283777211450627,0,0,0,57.22681134761966,0,37.41764111869836,51.236163332198515,0.9586500630045769,52.62080996197578,53.00944106139184,1.6045115784400525,1.7782847755674318,-4.997230824220429,0,14.22378073105234,0,1,33.20862940206955,1,2.205720620402032,24.970884179939567,-1.6714255511804392,0
0,1,0.08075149103325131,0.37699511610832914,54.54875877564912,-0.9202104597917842,49.89331020239271,-0.6271002821427132,0.22658185116167565,1.6671896504493053,0,0,1.7505639493292486,31.0950389489709,0.8024481189224694,1,0.6503210930446496,1,1,0,50.0566256695027,0,69.3157554282063,38.37423566368331,0.3590568652615233,54.11284369991451,58.69926674702977,20.125863166595778,2.245033514531206,-4.771050683240308,1,20.705255624817095,0,0,27.804402463213084,0,15.236299571483316,40.6578889344329,0.43795592457066235,0
1,1,-0.6967612167047744,0.34910860866047505,46.332505687394494,-2.90530518494897,56.93637597249309,-0.6609349394109939,-0.8311769322199859,1.6765637215990379,0,0,-0.9726023724373809,30.08698546625567,0.2648101744499779,0,0.32589332335703924,0,0,0,52.41756276774598,0,40.229931404372806,46.127866453998145,0.36309759984461654,58.551411580210925,49.47721950403922,1.754273122456626,1.5637845186983688,-1.9285914309783738,1,25.663297411274215,1,1,47.95560714466863,2,27.23282685261777,33.02336194643235,3.664167294297222,2
1,0,-0.06443555226850828,0.13013434159048126,51.717026646308,-2.3103824600105805,68.64939324727727,-0.7598977649862859,-0.43817143631347816,1.8496739716145978,0,1,-0.2871092681058284,29.548275690325468,0.10059361255182059,0,0.357282126743783,0,0,0,50.8899297481349,1,35.92574420751214,72.15007659223637,0.28678954605509477,57.19972483493265,67.28367007155944,2.04395114418821,2.8847885001714095,-9.068623604687682,0,27.03271036807933,0,1,36.71369872146607,2,18.73613293663197,41.45267624627932,6.201796667650761,0
1,0,0.28868092051052086,0.4610014712658978,44.75565483926972,0.27393698644098663,57.790127841141505,-0.6800980314745706,-0.6930046589063772,1.6074881854166574,0,1,-0.59549817426427,33.31340667468265,0.21129270008858175,0,0.38099861327867157,0,0,0,49.35515721139721,1,24.778335184315115,75.07955373470574,0.04028775311891064,57.46447035204196,60.20995421575404,2.3125544368736333,1.6599067610026685,0.5774232667206292,0,32.4647872832417,2,1,39.275038056412924,0,9.32966610374197,30.320486704039666,5.1962633031476955,0
0,0,-0.19534333731505446,0.10282259181535985,51.97228830464331,-2.117014170464154,62.504869860827206,-0.5577766752808143,-0.7052685209089994,1.8011551868618612,0,1,-0.10630741362666486,30.571536829363577,0.3880013456366292,1,0.38954270070504143,0,0,0,51.77355270888643,1,18.479196974592302,65.17332719442145,0.922046043519597,57.633339529994174,86.45718776928322,1.496127056683813,2.9081480310120265,-4.8666465215143155,1,27.18232322473856,0,0,41.01844422450118,1,19.278663146644707,39.23406104267778,-0.26905768156838406,1
0,0,-0.5887861131223665,0.5356338055031524,61.18015943112543,-6.425261977322284,79.21082689144951,-0.6041848606869025,-1.023654475803029,1.7599165437676152,0,0,0.2744331106868065,18.562706518584445,0.32245220642044914,1,0.37744581398264576,0,0,1,49.64095666457216,1,61.120946836239675,42.36589121889524,0.5442397656864951,59.812801313454926,61.84089123639496,1.949566595970713,1.9204952498241141,-3.6246203528775673,1,24.38287501836024,0,0,62.01420422007848,1,27.6587942983272,35.43245325894516,3.1356038871574103,0
1,0,4.5743790508829685,0.37224643818009456,22.802898600913093,9.585971505042611,11.179131911297556,1.6130762046332228,2.2635640041082996,13.956685434463735,2,1,-0.112291503478325,0.9507125496893765,0.9350169627646158,0,0.23483576453697647,1,1,1,18.197577485030987,2,32.57932713401006,68.68511935640471,0.18628668200369486,0.27883189303432143,77.07397645119815,1.7768677095805983,24.080888635052784,4.121041323776392,0,34.91641346042945,2,1,0.5630469411503602,3,10.444465881278418,99.57235871292951,4.682642955387488,0
0,0,0.033048002088160285,0.32198557011225026,63.91006089971344,-7.305708362465553,90.43629903359651,-0.5722852995965289,-0.7837111121920213,1.7518609476396632,0,0,-0.593670020145353,16.679993060072494,0.3770547899442424,0,0.6714711051999327,0,0,1,49.108905605061224,1,54.848384174498065,68.71520084458167,0.08507401512930679,60.04305537922776,73.5770152673867,1.7921206011011683,2.4121139226018973,-6.030872129077909,0,24.646891822321653,0,1,60.31792265961759,1,38.76332578291211,42.11062627919856,-2.2782095454567832,0
1,0,0.04025948629964946,0.7203014482121974,22.75797049132202,5.962000416207351,16.454888606589673,1.0242369622735374,0.0026209245342571443,6.254364389173743,2,1,-0.7720380110190739,11.685379706980612,0.4316084631499513,0,0.4326973986777337,1,1,1,46.28627400673959,0,21.971381976135437,1.739075977208553,0.8831310567227015,15.544610082310637,12.874713762869183,1.8228071839367403,1.9407246579072437,6.815766916458834,1,2.66763951519035,1,0,44.70316215038625,2,13.913847353154228,32.90513214273635,1.8076889254090958,0
0,0,0.17001981758421242,0.5874784466317289,67.2239057038986,-7.299713901211162,86.0131311821587,-0.631805589687681,-0.803888528925097,1.8228537520517538,0,0,2.728739493873444,12.93435133945161,0.2629463513398064,1,0.9941791416627543,0,0,1,53.51268156280712,1,66.9491485501569,69.88617195441921,0.020394800030250182,55.32357123207551,44.121584141409684,13.424887206425856,1.9714638951401067,-4.690591087073611,1,17.422824121876616,1,0,28.164012891110804,0,33.919203174634774,41.36304691862943,-9.999944606085974,1
1,1,0.007482317552140765,0.45023533529490695,48.00625568126014,-2.575762721772872,65.05061450335108,-0.7532985103716425,-0.827076298364277,1.6532427253892927,1,0,-0.5886330924212231,27.838584532494686,0.4241724251402713,0,0.34273592386984186,0,0,0,55.03936825575843,0,36.332600548204994,24.57555466255237,0.5883309667505867,55.46441412640622,16.343670382306364,1.7955099370357184,3.2941471658359296,-4.494419293888027,0,23.730063509148152,0,0,47.92723948799906,0,7.513203790098364,25.045055436490404,-0.9488737556382372,2
0,0,0.14712176109659098,0.2888509966590337,54.2282267112397,-1.449309507428472,52.306961539019646,-0.6749326864793757,0.2180125109148392,1.775467355187555,0,0,2.4229750804802834,31.677156545830883,0.5277325869323354,1,0.9941420841487647,0,0,0,54.05631336326665,0,35.962679231753405,48.96175531008522,0.5095096904769882,56.89756853545297,63.18875042070229,7.594316160508394,1.8717476786824914,-3.198044078011087,1,15.420490319722202,0,0,38.424802449537566,1,16.13582890495713,34.61482663872818,0.47783232332215775,1
0,1,-0.13492282002982767,0.2047168050301154,64.95364039131798,-7.863342628527144,85.78773751074098,-0.5898649456516257,-0.5885950300716631,1.8099734149985298,0,0,1.0891818280537355,11.68325552836259,0.2976335038280916,1,0.627025499274341,0,0,1,51.15095387932202,0,67.73687115341298,32.936631197981484,0.29416413677401965,61.761199299129245,44.69242176357318,6.680368345432443,1.7788413601423254,-4.426830027230593,1,17.471016587032423,0,1,68.46418280166066,2,34.20800022848642,35.796093042494334,-1.6399446338172687,0
1,0,0.15255404883551,0.8585346610469471,34.26403429070275,3.2572181505792983,42.3571755066808,-0.2703066592147826,-0.28706427767022075,3.456179467196037,1,0,-0.2846587104188262,28.27376263707038,0.0807814355657368,0,0.2991822378335469,1,1,0,58.33694846672611,0,31.85904293727205,66.50669166063443,0.14031679624229082,41.98208570154642,0.07803212403780235,2.897435892199327,2.300902355165306,8.578881005060527,0,3.292303033125916,2,1,9.469994177159746,3,16.90901418936577,24.64720326225353,2.033230577540074,1
0,1,-0.3518771173803964,0.6621407039117162,60.700113157085646,-6.791301753405897,81.64345034834768,-0.5970123283356974,-0.9573612460223598,1.6827709949020908,0,0,-0.14720790511142498,17.825978177343526,0.5133541270291203,1,0.29117500542118724,0,0,1,52.866947536145965,1,49.2990179555744,42.54416529566068,0.5042680755369163,54.42377089349327,23.674191095941566,8.06456458786301,2.411053656282798,-3.452188718785372,1,23.918588787269996,0,0,51.08567477541088,1,32.432376658295084,27.974075061892133,-9.745672093244751,1
0,1,0.29540571066897603,0.7673165121907014,45.60822411073071,-0.5199520003630713,61.10281301248842,-0.7349637420199466,-0.25012977231759115,1.738688595977393,0,0,-0.13342883193756175,33.85202437905974,0.6720164923187482,0,0.33174137071057175,0,0,0,50.1107180689064,0,26.61643435132031,25.910787393814765,0.14427860076453086,57.05862375732394,69.71931135417906,2.366639788210697,20.236750310047103,-2.953989529634499,1,23.32120699981703,1,1,37.017824803176225,1,12.740802201682575,28.451146450861987,9.926300897266145,0
1,2,-0.16986946414660692,0.5452792053477002,45.29722798112451,-3.0894483480236845,67.5128284456546,-0.5338539112221803,-0.8780556217442214,1.7737201631884576,0,0,-0.6006406045963856,32.28018323059491,0.35762682111537536,0,0.24372225258186314,0,0,0,54.688005942028454,0,35.951303060792625,26.13234143408264,0.927990453830311,61.92229391419058,31.4557067469173,1.4807941468860262,2.32486279394276,1.5505430315131274,0,26.415555362594134,0,0,56.277467599361046,3,24.010683941054324,22.573288756163322,0.8037390015024553,1
1,0,0.5298509399401615,0.3896418593464645,62.536577389201526,-7.655298307221128,93.50039808562043,-0.6926429672879689,-0.28108268654522517,1.7349082382261285,0,1,-0.03192676596683663,14.047562782923077,0.18794250495536485,0,0.7352843478669991,0,0,1,52.21163870549431,1,24.036101714171934,75.88349471009595,0.5380101563257894,55.14108280428398,70.56464869075114,1.507511711974095,4.6101196272267995,-3.49712932468557,1,26.797054453156363,1,1,59.49034573388771,1,38.22523297251129,32.379376941167976,-1.0648914787442578,0
0,0,-0.196207744668011,0.15928084370373052,49.42573960716314,-0.13112338159148607,51.27521252907883,-0.6489403394851192,-0.2780253872373358,1.7176138247321422,0,0,0.3539759468194204,32.48976236215475,0.48063869108577906,1,0.42924717881519187,1,0,0,51.85395261341927,0,37.966514448611434,60.22439163462956,0.21406771676319736,58.18297041877075,59.25433761953809,2.8684188679976392,3.486651315405396,-4.740432116198868,1,20.091845575728648,1,0,26.101790647796737,1,4.735094848657537,26.864468351144243,-0.3834215963466754,0
0,0,-0.16836276515719856,0.8576391744047567,48.62846837396897,-0.11405934420336727,51.25242614880364,-0.6784798177417719,0.027584764225518227,1.8624314548866934,0,1,-0.8191027821466615,32.29217994683778,0.3325201876323962,0,0.3421998345740488,1,0,0,50.31044828692337,1,53.86992034214071,64.77670357569579,0.47422750211023484,55.8445862328983,78.49125884943278,1.359493977957362,2.941482452613919,-4.722282101701949,1,23.255397016729475,0,1,32.789452523684915,0,8.1414251585405,28.415679164837837,0.1427098216985918,0
0,0,-0.10260620087593346,0.9400008286684592,55.51978489495189,-1.558855505029296,56.31425193521189,-0.6036423176484856,0.41742416077842925,1.6906753506933614,0,0,-2.364726644903425,32.300188135013634,0.29373307416761407,0,0.3330222357186049,0,0,0,53.84047374706905,0,44.02492662713665,73.06594452747136,0.42837991202876685,59.32988921757015,36.608892892143196,4.872539592254841,1.4761837683581374,-4.388504030279339,1,21.690276697792264,0,0,25.736068708715713,0,10.909014331182767,28.571168890746033,0.4865482959603469,0
0,0,-0.19127341555120933,0.14173465563040227,64.28892409995419,-6.329025628608686,79.54742748268757,-0.627704810200502,-0.5263204265126461,1.6904979568306617,0,1,-0.11238821531236134,16.151147968801098,0.6435367354651867,1,0.32417861501441403,0,0,1,43.4901975651071,1,53.805342753018465,65.23841747423046,0.19469762021585085,55.67523811174986,62.323483056712504,3.04552633146824,1.719770895957513,-4.9745749635825725,1,30.40923136900867,0,0,50.977572644541866,2,38.21745082270522,53.98064347070167,9.887569748857143,1
0,1,0.5801693564509044,0.3393436788947397,37.90593281882239,4.975719893310702,22.682493455861515,0.554824730255311,0.8336951343028759,3.184190951305214,1,1,-0.5099620268657562,18.35657862642657,0.9001839861381036,0,0.30260059584820065,1,1,1,34.32396402302702,1,35.21414898459236,6.5437852720389555,0.41766778535131976,23.096660652931284,5.431617064446847,2.358004209860379,3.6519014654517736,-4.276737738759991,1,23.848617935033882,0,1,14.05563909080794,2,12.562047019977152,65.57117337693572,-1.1074165610270228,0
0,2,0.42416246393324686,0.36786774492425306,30.046704796987008,6.185125934047733,11.293996252650423,1.3345446215048034,1.1612494242154447,4.131869839570336,2,1,1.1584856482410766,11.919255964714877,0.987591034332363,1,0.28111492281517314,1,1,1,21.459968372160997,2,51.6800691607403,4.19712099113279,0.31023538360706415,12.95064227921721,90.00533995733548,1.5708547699175681,1.8073001277187912,-4.4144564142475655,1,37.04648518443631,0,0,19.72863062478786,0,14.694034723460344,91.33141161532153,1.5773108181911688,3
0,1,-0.07788321122010822,0.09664776301487477,59.5186595810861,-2.068982962502833,55.342360695657675,-0.6140555941152319,0.20886436789520132,1.7419448939163782,0,0,1.3753725230789962,30.386932959394027,0.6296257862228747,1,0.9261484412800454,0,0,0,50.953352281477244,0,62.84773758126915,49.361327944937436,0.16432713449540798,59.689450894773124,65.62765367011319,13.590149134863621,1.4268397776025081,-4.632284762939738,1,19.68261344084055,0,0,28.981144215301036,0,16.028721611829052,42.463847829366294,-0.24265125596628678,1
0,0,-1.3430653683595657,0.1890674529853662,69.05521678728408,-9.707182200718096,97.93213037720332,-0.6490873751453233,-0.5115359568131919,1.6972071783657317,0,1,-1.0850437703827884,1.8969051260063163,0.23794304250936038,0,0.3421553570040076,0,0,1,42.68826425878013,1,68.17665947872146,34.01712889522218,0.38510467355375644,59.83896197607956,15.384169003339748,2.170243016053053,1.6646170203724127,-4.265510912310187,1,28.42374620126059,0,0,77.89425085026116,0,39.92848680257818,54.07217915908219,9.11343844162489,1
1,0,-0.31972382078103556,0.859440869746587,25.906742624253237,3.357990814274533,35.07225041647736,0.1211570124313524,-0.8607721918831209,3.145697038973615,1,1,0.127067233802109,25.954319283403294,0.328583607346365,1,0.3056613441646576,1,1,1,53.580200171606194,0,32.70619095913635,47.52858521406709,0.42734712727478286,34.03968875476651,57.72360698089333,3.970598791792295,2.714552874908071,9.656530557120067,1,8.015986289258581,2,0,42.685879329190435,4,5.423787102743622,23.82345998328696,9.999790332855962,0
1,0,0.030616741486350556,0.8706373554977767,23.443625580693684,5.492944816954626,17.341402993726753,0.9867480460761909,-0.40724385395173335,5.061065925440191,2,1,-0.27069384065635843,11.042942133911787,0.4112637964122784,1,0.25185908654260647,1,1,1,41.39349423333922,1,34.92345174229662,6.011864400111975,0.13634221912352906,13.928236283439883,35.25972766272149,2.516883669784811,2.9778460150286135,9.131857476275652,0,10.587671001271914,2,0,41.36277332170876,3,22.46693790201551,45.655276826372656,0.1620682696468112,0
0,2,-0.14013426842399954,0.1771094252438007,34.69265644065915,3.188007559880244,24.198085409556914,0.43680562268517814,0.014526462850665845,2.879630677193825,1,1,-0.25770198378730913,24.070268080196243,0.6496786844054465,1,0.4435650067331296,1,1,1,37.914848585795724,1,43.7533493206934,8.114848471194538,0.7638838501856481,39.454570957707844,74.5696180259043,1.3425378180378236,0.5498890435423592,-5.302116335679142,0,26.0107914512194,0,0,47.53778867959749,0,21.73414626922937,55.037950736384,-0.23374814879051797,0
0,2,0.3836144378827855,0.2674007944087291,56.01505027678543,-0.4513490280931247,51.66216407436826,-0.6297440135700366,0.287657469138496,1.72432948352906,0,0,3.123917220989306,32.199908227186825,0.9309889591011308,1,0.9766062397216562,1,0,1,51.60489127925171,0,67.50817637131995,36.701769311537475,0.06012912952970778,55.60834895187173,68.584132194708,9.390563052374768,4.378098465299152,-4.785367418272198,1,20.117195213808085,0,1,21.328100947633672,0,10.550825898434098,41.750793287267065,2.034839871847076,0
0,0,-0.1346757604718711,0.14101797208574995,52.883267152846756,-2.0257200787866694,57.792663727120996,-0.6610938138511062,-0.8032500215361084,1.804533199374199,0,0,-0.2678102282003324,29.91981485914723,0.3179987382023666,1,0.3009140996847377,0,0,0,51.73067948324954,0,34.670000277566515,50.69085159348192,0.2914801155773097,55.64019687089939,38.15347608724097,1.787161028400029,1.2861129506816444,-6.186516906430777,1,22.687926912444894,0,1,38.83253348938696,1,15.201334639030195,37.30769601056773,4.521210279476623,2
1,0,0.3317758107309358,0.551252123054351,30.305385795021273,4.241178005487228,30.200240633934406,0.3232292074332773,-0.279102348569453,4.581822611718009,1,0,0.23861096845698496,24.448845789725556,0.38106850576053675,1,0.37240692197447633,1,1,1,58.279224124097546,0,25.10274607791556,54.5259854002542,0.6282802354020722,32.70394122749229,54.07983782581599,3.5367067418634943,2.2076853676893706,6.94607545290976,1,0.6757152728777727,2,1,24.802326652802044,2,9.928050996641122,24.496946698564148,2.899931916867617,3
1,1,0.30646898007060547,0.6365111063964692,30.52891381436619,5.0954185775750815,18.758286448573507,0.8931783112603603,0.5878630453033543,4.313804784573615,2,1,-0.7634581796433899,16.72143220023075,0.6981744879325986,0,0.49477862722003363,1,1,1,36.52641497052381,1,34.523745798162494,5.988487225351045,0.7542460033788654,19.60011633793442,32.558949666282025,2.282576386657181,2.7324071046297713,-1.7944050608105453,1,14.524912516442331,0,1,37.5918452968927,2,13.73366103085095,63.375757724663565,-1.886995707340155,0
