S0,S1,S2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y,X13,X14,X15,X16,X17,X18,X19
0,1,0.1789204165041721,1,0,59.76455784897331,0.67509720831276,55.84124420855383,23.449409683753245,-4.169827460839995,1,1,1,-1.0638100253668952,28.777873416298938,61.104103117957074,1.7627310779151548,0.7790840269621141,29.794136768992573,1
0,0,0.13563851465617605,1,1,48.59022976673745,0.11305939136344262,48.76140840676805,19.733686324693018,0.8696185885960066,1,1,0,-0.7563230505172123,21.446101552841697,54.47861965966826,1.5577178673362815,0.4011166399695893,29.448812084528875,0
0,1,0.17693761617582032,1,0,59.805427252189425,0.7052800232894288,54.46371425860077,21.633336516038373,-7.314884965223978,1,1,1,-0.7162059494515685,20.86676036166155,43.84654059392906,2.2069447670742863,0.36346011065260864,31.666908724259976,0
0,0,0.0972619385618492,0,1,37.397061761441286,0.29134665938876,35.59868400039187,10.566920345205602,9.012416342391546,1,2,0,-0.6790951025542218,66.62007076803634,33.91184989587507,1.5029077572716147,0.7588980806244296,65.4095536952582,0
0,0,-1.2015377012280117,0,1,42.30119848699122,0.3382559190512723,37.62936073840483,12.016408163370604,7.376818786956466,1,2,0,-0.6471530606109726,45.46245083888639,2.3325091098564377,1.6520043354135914,0.4745000156577351,56.24213352022088,0
0,0,0.004048475762940655,1,1,45.014689560475105,0.1569770316250721,42.5721051149803,14.829004605746267,3.3722646727977015,1,2,0,-0.7071351160770054,27.33949211253023,60.09057329894081,1.6114523562989154,0.3170459665418165,42.548650847268334,0
0,2,0.09840554388392714,1,1,20.798024058497468,0.35237751724141053,53.53988298312033,5.936686480572053,1.0865007582261583,2,3,0,-0.6935783750706523,20.808308291825995,44.39635767227049,1.432696457218045,0.3045206575537501,58.97689177306424,0
0,1,-0.7485055527441575,0,1,19.44511094617531,0.22859610046873652,23.9946449572156,4.614924269393008,9.146554263886554,2,3,0,-0.6748648942129672,73.28480869881435,12.380966054203109,1.4652563870124296,0.8349975356110456,68.25597438673559,0
0,2,-0.9553197765901494,0,0,42.51267187748622,0.361158403331846,43.27469953177683,14.97310126558463,-7.260742499090699,1,1,0,-0.7058222652262429,20.410095563403992,19.33348376265898,1.5605816514260766,0.3116414181626731,32.814854602032085,0
0,0,-0.03680489020958485,0,0,77.86722926795277,0.7986218476139862,67.066709861625,29.55025881161001,0.49204889520099115,2,2,1,0.9007303411344433,36.15411429943319,71.7108417071522,5.146263504692945,0.2358444506714346,28.277154187643198,0
0,0,0.09248205673260661,1,0,46.394072895088065,0.39755802082275377,51.75384694594051,19.875071776874975,-0.7018832304960867,1,1,1,-0.6943693487348852,21.342365173652613,56.21139020558013,1.5901431009075502,0.4070917069628202,32.0168801572494,0
1,0,-0.667764919077739,1,0,60.498615833684546,0.4136249934430304,50.3610487710364,22.22201848986172,0.9126116327016298,0,1,1,-0.1627472937838846,23.510481738423586,48.15144884270809,1.8998708778869773,0.20896947879363842,31.178933486335104,1
1,0,0.054998801758886905,0,0,85.86613569631474,0.5675251325493487,57.157349220434895,30.953832005222168,1.7183310021393954,0,0,1,0.7139392680606672,21.495306732825004,17.062368843160307,4.076318361425118,0.43412655590457405,27.903900795321846,1
1,2,0.07019883425048357,0,0,58.053080317396464,0.3277422728771067,49.037711685679,26.543576143736725,-5.9376328561468075,0,0,1,-0.6214645042589952,18.988135069169143,31.482178607245395,1.8812320069538888,0.2529225346102183,28.903942029343185,1
1,0,0.6392560254304173,1,0,71.41128402336876,0.7851002327781751,59.43678873299916,31.23549310250723,-3.4510945317556807,0,0,1,0.588968982400177,12.652088423328873,47.08366529708162,4.626363722494491,0.28859701850336195,28.78339631238054,1
0,0,-0.524978791801004,0,1,43.61386836873538,0.43365073220836026,57.39800160471653,12.964130318325894,1.804375853741396,2,2,0,-0.7653097753476883,20.51014456287738,23.373770758562266,1.5585371967602224,0.3373461536346388,51.43659234025255,0
1,1,-1.0440687743737667,0,1,76.98249897470849,0.27182310155937195,45.4162007871565,24.747826142838623,3.437454201514427,1,1,1,0.27774641401021233,20.052941119719883,3.483275231916867,2.3455643307364147,0.25843072569822056,30.90759483319401,0
0,2,1.0527890790238974,0,1,16.465079493206012,0.1513231705598609,26.909876691890663,7.968658961915223,0.6435273513996194,1,2,0,-0.7123731514333186,54.346970132991004,46.04561890355246,1.575635488399872,0.6685476881872983,50.239516721840246,0
1,1,-1.4042198173747047,0,0,99.41326505878396,0.9980739738383494,69.99226271756032,39.72324915012464,-9.748500602663166,1,0,1,3.6151228358877696,21.272561432535344,1.1472947217858342,38.796456401682136,0.24082926435801955,29.307545902978305,1
1,0,0.6980042566881779,1,1,47.50785254467556,0.44059079748162555,30.470864256566887,18.693869583666775,-2.5922741440568418,0,1,0,-0.87068885141395,33.515297186002236,34.36393959460666,1.6284121866418217,0.6077519109407759,29.33077080919812,1
0,1,0.16748374671416638,0,0,29.362659481424036,0.22009631996478796,41.577114310183795,13.540678789026767,-1.9003285334598576,1,1,0,-0.7479550654674791,25.74900988370374,68.87542573212221,1.600488311912532,0.3616373471547426,34.66897972665242,0
1,0,-0.09866307667277582,0,0,55.37826824596087,0.33383105746937214,37.28410875795849,23.43641338775982,-4.243133995054135,0,0,0,-0.7145865259449838,21.358336546335135,58.54412925561006,1.737791265994768,0.2332678303279913,29.092705430910108,1
0,0,0.40118256609372854,0,1,23.394270462913642,0.1581486113685192,30.208349168812198,12.50487322310628,5.871740464203317,0,1,0,-0.6836546297371328,66.93994672988171,58.18928755086155,1.5891059909044971,0.7825145170836142,49.173599098379114,0
1,2,0.10791775835280681,1,0,87.69016600139491,0.8259532010254302,61.40083302245205,36.87973528321975,-9.496867948204695,0,0,1,1.0016536543440593,18.170404447334217,41.87748877892005,6.669443209792085,0.2938059140231544,30.843337792782876,1
0,2,-0.1309691638622225,0,1,14.637623327989557,0.3275320408829899,23.753638390633725,11.167809483868725,-2.2804686374267096,0,0,0,-0.7415226715687283,67.1756592672572,27.159126864927543,1.543750408807272,0.7829365910611983,40.69197849374436,1
0,2,0.5398072442513762,1,1,13.880454982013585,0.33131212940565835,31.70162572298078,6.122486041777928,5.171538624159586,1,2,0,-0.6543726946654067,58.9147485079646,33.724408856760576,1.6356890840051874,0.7284722438904258,57.946892361512035,0
0,2,-0.5555133772018098,0,0,39.98931823618231,0.13479961161637088,40.14357739154648,15.675545887657725,-0.6845172088589937,1,1,0,-0.6980685030523051,29.0572337472193,19.64244096648415,1.6142915873599333,0.386540491303655,40.18422204773909,0
1,1,0.4194692584025011,0,0,81.13165298915173,0.9163983528965417,54.834046387678,36.00771591897175,-9.08975667448031,0,0,1,0.6737442783903315,20.284920570993833,34.88764078930794,6.578817893903922,0.21390524829931673,28.314436940256584,1
0,1,0.004311177950162006,1,1,21.61379497862999,0.2796904170472623,35.16452439972919,7.9576535020036765,5.881408442430285,2,2,0,-0.6870155060953782,55.31096624389258,43.70691486688449,1.5447734859728428,0.7111234983244791,64.19159381434176,0
1,2,-0.2808501537498448,1,1,10.972257665468621,0.2752402789100782,22.056295433145056,8.281916710765508,0.20978136043999562,0,1,0,-0.5071222244984294,66.31822125695031,50.58006398075932,1.6382432008418562,0.5643281506657979,46.5105391842567,1
0,0,0.8976665310278722,0,1,20.00095615935652,0.3169285907361307,30.214999121400957,7.993886203532039,6.261465491254189,1,2,0,-0.7982650157008748,78.70980319267312,33.68261012732121,1.6904430384966975,0.9921302762157838,61.10396601468207,0
1,2,-1.3979070152477033,1,1,44.436001565324695,0.2916540719160863,27.129955230298883,13.713404533046301,2.2980417504054262,0,0,1,-0.36662968387810957,50.868344216587296,0.6405947084175168,1.5117133417156865,0.2759013508044709,43.90849494789156,1
1,1,0.5751738368859376,1,1,44.00762746834049,0.21343187357229665,27.121525894576862,23.35831054293292,-2.5290796432899576,0,0,0,-0.7421771563944287,52.60115658641125,44.16402518976612,1.5507088209233342,0.5928256582697032,27.81153232571478,1
1,0,-0.5366878164172307,0,0,99.74854464723505,0.9999688841316903,69.70182291346693,39.786798752271935,-7.752380397358608,0,0,1,3.7849070060471353,12.861955162366954,0.3349258001724742,54.598150033144236,0.2419111702886259,28.98765100447762,1
0,0,0.6194142428457344,0,0,42.24786841255484,0.5257530066663245,45.1349832660707,17.10148349195827,0.49811212722940645,1,2,0,-0.6692607562720068,20.376387605147652,72.48071222898614,1.8370908727360233,0.2228204299760277,37.24727118112358,0
1,2,-0.9803200094083105,1,1,41.13695874038639,0.16665951656275374,31.640502710251,16.63737582242918,4.938889644923165,0,1,0,-0.5622981074912126,55.29730042790666,41.042416832683095,1.549242303444654,0.49177374184890493,42.40364488192803,0
1,0,-1.474095315663462,0,0,99.95734662749847,0.9949616366637969,69.80962128379527,39.93839497769968,-3.7372396656225204,0,0,1,4.50531022144968,19.990582186162293,0.26344410234218074,54.598150033144236,0.21582031574499366,34.08189247780811,1
1,0,0.3000507776656319,0,0,76.43001538586343,0.8694434825770736,61.55789134117766,33.429126088910984,-5.886587149824486,0,0,1,0.6494307299244972,20.253738540525266,10.556396631061723,5.614572112808022,0.26391974394057005,34.84333452562937,1
1,0,0.6166825885887821,1,0,87.02577357074087,0.9031394018146872,60.99236479436406,36.46079117007006,-3.3851498263305917,0,0,1,1.1596565424679026,20.602589852130244,34.47769744653727,7.859005504503158,0.18488287831553252,29.55837960016236,1
0,0,0.4953214268161203,0,1,15.091659152178488,0.09516982548174374,23.254650089320457,8.81955976070223,6.276230670975963,0,1,0,-0.716501068279578,75.60406267395443,59.96490909321636,1.4250810596795278,0.9405741281616788,59.96232219473906,1
1,0,-0.8921177831584991,1,0,87.04725860747233,0.5600626024474719,55.85636783687928,34.91359909333448,-2.860854603206345,0,0,1,1.1295620294732438,21.3441818375707,22.029942969992916,5.55393475982248,0.2375412270543636,28.981078049678175,1
1,0,0.05340891247240832,0,0,89.36588679587622,0.8233690746755239,63.11820628185679,32.652604489617936,4.37558179055114,1,1,1,0.9696402314620602,21.030034901652186,7.98337910482342,5.542472015719041,0.2202796070272226,28.443984323175524,0
0,1,0.578597100500309,1,1,8.839608226059037,0.1321979319909497,25.338224678480216,3.8534200695278775,7.36235563158975,2,3,0,-0.7002644083536583,71.54483729055019,46.18934429074536,1.5900094396780748,0.8894527427265004,67.31912649644397,0
1,1,-0.42044870298698345,1,0,71.89218407929454,0.5626500150798366,52.138209389014314,29.460620041898554,-2.5123485397769922,0,0,1,0.3404022420684068,26.279998145195282,44.59089554193655,3.5028937680288585,0.2582574817230372,31.90750247886662,1
1,0,-0.7382381726193851,0,0,79.59328307581714,0.4643541659312677,63.39419647251745,27.764230526927847,5.405289098304728,1,1,1,0.299347467787971,21.31384258426369,51.017153358961274,2.9849714019096627,0.2586348985940927,28.74552948827369,0
0,1,-1.1471246939618167,1,1,72.27527982910784,0.3591719720861166,49.426875791203805,20.490925889547775,5.511078447423044,1,1,1,-0.23499006667457176,21.275215111090382,31.45484196702389,1.7856746023162822,0.2496056213931936,36.41257957802655,0
1,2,-1.6283394388837622,1,1,67.64781427317908,0.4736221445054009,38.40183655523346,23.059040835274377,-3.4454307605444594,1,1,1,0.014887567413101079,20.381403277012964,10.907885948988687,2.1575705661799174,0.21650452867756165,31.267092577996127,1
0,0,-0.8473642186324657,0,0,93.96923390757539,0.872518552112062,69.16716707447193,33.19547391515434,1.7343055540322538,2,2,1,0.9307058466976175,19.963469886395274,26.84995012539943,5.151244451051651,0.26567606201566296,34.09799002868783,0
1,2,-0.08827613810011997,0,0,65.0538301518564,0.6587754870983842,51.73187364663557,29.02139349322164,-8.568313417782502,0,0,1,0.21039434540989693,20.09639903420713,50.766768915738055,3.3515081826591593,0.2447418230046956,29.061145049719123,1
0,2,0.592076768907183,1,0,18.14723321179499,0.27658939455549536,33.937829169438686,9.402836684311124,-7.293502945288559,1,1,0,-0.729343800078853,19.355072510670396,76.94437118636806,1.5535934482206992,0.3403233825323241,32.29982152680027,1
1,2,0.9555925510332179,0,1,16.883195160292797,0.21046925945944317,31.124231388602933,13.345549167568855,-6.417841468315073,0,1,0,-0.6528824899086613,37.62027818822386,53.01725911607082,1.664015472144208,0.37081879684685803,26.89031960861211,1
1,0,0.766164002958762,1,0,53.686389770440755,0.5873789898793128,42.836576212066234,25.990504543132555,-0.1275661196114335,0,0,1,-0.029313617930456535,35.89331317566019,48.718389368516455,3.4789539579807895,0.2281018767823002,32.204989074173675,1
0,0,0.6342034485892903,1,1,26.113304278918292,0.2722498286919246,33.44760922442709,9.102084592396126,5.968561167585076,1,2,0,-0.5943911675690887,52.840087125566654,60.77017831026423,1.5374543350358851,0.5077534808439474,59.46293526416485,0
0,0,-0.7486204037284773,1,0,52.818423743169596,0.2751148680922103,48.15327335408902,15.14989151902375,6.225906545384937,2,1,0,-0.6376981612722653,21.083489722748247,45.783662572911666,1.652455869090759,0.2641197602282151,54.48757166223934,0
0,1,1.1121394338684012,0,1,38.958052355615884,0.3082968963426625,38.86006648537931,19.131888526095132,-0.8402204042589272,0,1,0,-0.6735484027018531,31.700871299288348,75.16824125777242,1.8697607912940948,0.3541026088131318,30.286145097739585,0
0,2,0.9834930504610758,1,1,1.4497792346625404,0.4138669345230676,18.59603470658798,0.5672521182515333,8.836740037517966,1,3,0,-0.6784430447364864,79.93695016016329,12.723942506323507,1.6499665105228851,0.998101852011338,69.87072083495046,0
1,0,-0.8059867732338525,0,0,91.48740186356264,0.7329061757430666,63.84178374961572,34.85327323816726,0.07643419211148128,1,0,1,1.6566426122832505,19.99516555081763,19.889506117714426,6.950259551336062,0.18885667349352986,28.55776705694972,1
1,2,0.2375825267843915,0,0,39.30098414375204,0.6282294094442642,36.89718005930785,18.753765788317526,-3.2437009870478395,0,0,0,-0.6254912681020138,23.795353799200953,50.64441222709296,1.84153243175906,0.31241173901090125,29.444401054186486,1
0,2,1.1098504414285018,1,1,28.683512181752757,0.3439816292635378,39.500692290545764,7.094552686361362,0.877631170643431,2,3,0,-0.6830897001024825,25.857307807755223,66.38673597015344,1.6214285568981153,0.2235247008411349,50.45654388537797,0
0,2,-0.6413727895546385,0,1,13.308831958022498,0.20737989342391944,21.6918913050299,4.12044323921859,5.433579031338985,1,2,0,-0.6800372630252425,71.90744148818358,19.97541594885717,1.5697610249335558,0.9270064656456528,64.58823069552278,0
1,0,0.6143425197156656,0,0,90.93743027275146,0.8424070021957899,55.52211239382871,37.14639658235025,-6.070767654213696,0,0,1,1.2701037243330626,23.515397781179587,20.162698469349458,7.885608213186067,0.1974395013847955,30.268144264736573,1
0,0,-0.477039127007032,1,1,69.18521741017294,0.20144228437415962,30.993752140398975,24.290878920484857,7.423109857440519,0,1,1,0.2332541269719351,49.766395538435674,24.350051562728705,2.3740096981702097,0.24360445565430283,34.89640912900832,0
0,1,0.2399622598088318,0,1,6.807537146301529,0.29531259504905416,19.158566829776362,4.006267817928501,5.795101271856968,0,1,0,-0.747586666420033,78.73805617616225,8.011317476467132,1.668686717386987,0.9717325735075232,67.02042224119826,1
0,1,0.4711806247188143,0,1,6.004092686435508,0.20162640014173816,20.60850579482993,4.804492957583966,3.293429184527433,0,1,0,-0.6774674019766638,77.71329046275642,63.357968211763236,1.452827854054165,0.9753854757097213,63.23079780741996,1
1,0,-0.8298786689439158,0,1,25.650155235443016,0.3168938016250309,23.034088541468876,10.275593866298763,6.881710893073926,0,1,0,-0.667987543869713,76.55307397339888,23.124351010966766,1.6487986013814533,0.9401761892489819,56.54595078467066,1
1,0,0.43257225811460714,0,0,85.54937203601062,0.9101191681348604,62.47457082386082,36.47477913675721,-8.185290308074029,0,0,1,1.423059710503602,20.80421591104871,43.3854650813716,9.085908653056483,0.2773743449583603,32.74880557559314,1
0,1,-0.1410576621846917,1,0,52.23036995039296,0.39364563575302475,58.88274319247803,15.38863031006583,1.2875474992964424,2,3,0,-0.6796022336202919,17.42129671317207,55.282127659140656,1.5022771244916628,0.32158995143227276,39.67862980965117,0
0,0,-1.057997890140462,1,1,81.85922229229617,0.4230950043962947,62.90907127267217,25.03883004790534,6.4920345906063766,2,2,1,0.4179046635003667,16.35490408399175,24.466153624218148,2.6147476063693373,0.2505518700777488,33.81867322543201,0
1,0,-0.1636370577452143,0,0,77.48956160675857,0.8651512887612232,63.90951299916324,28.85884772883451,-0.7315572435961482,1,1,1,0.427422882072551,21.471451524435622,54.38040138818267,4.566468828427951,0.24777512713419014,30.41457061313033,0
0,2,-0.39256427618355094,0,1,25.685331769035514,0.31974323139975214,55.796459895071365,8.883830882394932,3.5278305896370217,2,3,0,-0.6654355080020172,18.740988424972596,46.919150439827405,1.6831282242424828,0.25811329070939604,58.30110833627293,0
1,1,1.730947367759158,0,1,42.36248512538102,0.3562223352206333,33.23305308915586,21.88565795767248,-7.450921343798667,0,0,0,-0.9079454737265478,19.559802445952684,77.73291347674137,1.8407780229469284,0.3646072997183319,37.15283852975847,1
0,0,-0.7578403519620159,1,1,10.131428208918186,0.3062475304408552,27.439404630041206,1.4909348912349762,8.919035558951663,2,3,0,-0.7413576526200034,77.49290740429609,1.6266774870597223,1.589624379760103,0.9783583464089138,69.74559824265388,0
0,0,-0.42471276928218155,1,1,2.910343643629598,0.3287628575738053,18.625393532231346,0.8575041459926092,9.811953045805414,1,2,0,-0.7733402322622925,79.99986562969536,3.562991646624143,1.5892137377240272,0.9999983631347196,69.96057879153389,0
0,1,0.9998883866123999,1,0,25.979397098377593,0.47714919834354713,50.34838836053781,14.142833075029046,-3.723298093723435,1,2,0,-0.6652494083163876,16.559254693928626,74.27204457727814,1.8590026574325849,0.23065068680174794,38.12570205600901,0
1,2,-0.5903204811137502,0,0,86.57480876732477,0.8293192329625951,63.552914189902665,35.75252442787686,-9.67468132087477,0,0,1,1.132753220139974,18.918576007179432,9.938779702244652,5.696707483774026,0.2705526828681598,27.553051521545598,1
1,0,0.21059157467116119,0,0,78.63744445084731,0.7717237191101662,59.55762070209062,30.62206081430815,0.599151659970083,1,1,1,0.6290844346571014,18.08602697601974,33.59366599848116,4.732576185700294,0.27051991182764745,35.839635022033846,0
0,0,-1.1061383307935826,1,1,25.11532046047085,0.09653941764181695,31.67489405940622,6.2434139201468515,9.196055806400338,1,2,0,-0.6993709187631727,76.36881704584393,21.71499422454491,1.6558916255172382,0.9478231438001739,67.28680311453843,0
1,0,0.38173546559501714,0,0,84.31245598667752,0.9468817594536716,64.30253674593061,35.10745228697999,-9.101706423444497,0,0,1,1.314812610504178,20.44201738457806,48.336200250770105,9.02603959087404,0.2794423331241085,29.99560216893647,1
0,1,-1.1373718070966816,1,1,20.873744946600986,0.1451892645246311,25.941770088517693,5.4902837250892444,5.633339804236062,1,2,0,-0.6985211728493461,66.35785817368782,24.792929149131318,1.7237918836636559,0.8373845699926119,64.88822780417124,1
0,1,0.6033852258598881,0,0,34.577886086627316,0.3431426360684245,45.234867211650936,12.455087621312092,-4.985481877658662,1,2,0,-0.6741404925528912,18.729497181255546,72.67616476605767,1.6181623041558666,0.26458961081537596,34.21111049918415,0
1,2,0.2406071886141126,0,0,94.1454971240699,0.9999232111657743,66.51677317803447,38.37277989347871,-9.4455869310232,0,0,1,2.061386573589801,18.288256940207177,1.1090234432627044,21.158923525221038,0.2294493079615627,27.23231081817425,1
1,2,-0.8358455327844215,0,0,70.85936573076901,0.315987323991996,55.87546425120742,25.268045794805918,-3.1195505607972684,1,0,1,0.2685155172174472,17.077563057706296,34.02531746696586,2.5421268905163825,0.2641311360827233,29.001467366782236,1
1,0,0.050332618298275775,1,1,60.54077710642296,0.23113566811819447,61.033761536637286,19.69156413298599,2.345334400507774,2,2,0,-0.6450171260680657,21.539195807518432,27.11617390960547,1.510187424188518,0.38867469079237754,34.729153261079524,0
0,1,-0.6723840259095194,0,1,39.835495662379245,0.22378120461835221,31.273674385120284,14.783691895019885,5.107841307017274,1,1,0,-0.8037075616252762,54.263261000371244,28.308589065505885,1.7108222263233,0.7912805939552652,58.23636714790509,1
0,0,0.6324366916160294,1,1,21.708421323406345,0.2757335109792526,32.96936536754156,12.332582677876168,3.4444629465681125,1,1,0,-0.6407617064837926,59.99717548755786,72.85947434783115,1.5748531700988837,0.7335036386705776,47.01595143458664,0
0,0,-1.556075157950709,1,0,92.46282514646926,0.46057633834503153,66.5275222569762,32.12713464526964,6.63030039261978,2,1,1,1.5142950330016938,56.03220984504258,24.948165926785446,4.718540846980708,0.41387594158601415,29.84680608201119,0
1,0,-0.017206048335323975,0,1,34.892595638712805,0.30342100209524403,39.88960544623184,14.693400027033736,8.344071354597588,1,1,0,-0.6819586651426002,68.04352627693217,44.90096379865133,1.5819913082539503,0.82797208500955,60.182836683196165,0
0,0,-0.7927214481212497,1,1,13.87271848124726,0.24843192407215187,34.62902615203143,2.1326289458636416,8.881618095463132,2,3,0,-0.5205677639824448,70.11733708630727,39.006826103544626,1.556258028707699,0.8198945447755627,69.45608806892238,0
1,2,0.9922549561307278,1,0,34.36686364922411,0.6851319311384745,33.764567541567324,21.766175381621203,-8.40257962650398,0,0,1,-0.7257313526843738,19.658328554246935,66.37996178651768,2.3216488416672676,0.20915055498229995,31.52338016683121,1
1,1,0.0640671466354738,0,0,95.11556223138449,0.9468204956579368,68.28949708495361,38.77389407011333,-9.690042138864474,0,0,1,2.274759171146015,20.452970195450977,23.14086329203418,16.099578403858004,0.2622350364644067,30.61146555654679,1
1,0,-0.6211240292345672,1,1,42.28130982490095,0.2295080637968856,26.40201124233191,15.728616382717025,7.026893765377572,0,1,0,-0.7172013251220521,56.22689779011375,23.789590963033397,1.6525248157448618,0.678460020013249,47.17622023582085,1
1,2,-0.17112443638796745,0,0,56.57407498869871,0.36379759496114317,44.268641512876485,24.75075729651671,-5.471990467162369,0,0,1,-0.1566252388804827,24.613915424377808,54.06265920659132,2.153519701032452,0.2621542113823258,27.514643553153185,1
1,0,-0.6344282802565335,1,0,82.84503957407807,0.11589356983345117,59.31572926604006,32.40621221260137,1.699588656583968,1,0,1,0.8209919042671212,22.729312236093246,59.27210365432855,3.074756187941453,0.3005858741244748,29.270668762247944,0
0,2,-1.5204665081635862,1,0,43.82336358577847,0.29792222982333516,34.072073129592994,15.551018438672944,1.2359470153716057,0,0,0,-0.6869396857121748,33.10510937015867,9.740073733010748,1.6490306598189703,0.5244696465071617,46.07883936050063,1
1,2,0.2701112058542819,1,0,56.10268151135156,0.4908803322490152,46.498667409178594,23.831206300767548,-3.8176119372474426,0,0,0,-0.6487243481909949,21.664329054477037,55.86413405025924,2.14398587136122,0.2766193499485896,29.691550363672903,1
0,0,-0.8354466405636152,1,1,6.390223152327396,0.06319066543426466,23.808424253727473,0.7647058390663974,9.582876867220886,2,3,0,-0.8152793789757512,79.22008311788719,18.51258959748346,1.5877975262317123,0.9978884497496255,69.98553743862665,0
1,0,0.3453204121130632,1,0,61.54420557931054,0.6033003833356192,19.371019984973913,30.5912134107746,-2.4604338437064843,0,0,1,0.4537205745175705,58.26926289245286,55.86389736523989,3.9338769784493746,0.4415141594676198,32.58662591363586,1
0,0,-0.3148532091682779,1,1,16.22199598883065,0.1591282899341847,21.44639434957929,7.13505950663251,9.655829594334158,0,1,0,-0.7307102771559545,79.92588802199268,15.508311233857007,1.5069598385514889,0.998296076987421,67.83654206304823,1
1,0,-1.5744517233793671,1,0,73.41943260235655,0.774700853671644,40.51891369664604,25.131579829898048,0.5401723730404999,0,0,1,-0.1357359171818421,21.939611423607943,2.2442124117150763,2.652855287413792,0.2867130372073031,30.611465802790473,1
0,0,0.2830515769232094,1,1,7.998008175449556,0.26560778207499564,23.184578650558485,2.957053986614111,6.813976106968255,1,2,0,-0.7029537783886725,75.5061798695884,61.10254034261901,1.7221333932214065,0.9497818580022241,67.52759852715465,0
0,0,-0.9784259351650993,0,1,53.4011167877222,0.31279024639367037,43.65905205758039,15.929067299647786,4.810937177644037,1,1,0,-0.6516122863020193,29.820109637659648,24.029848462845337,1.6658436417833706,0.40708737940936157,44.66539762243772,0
1,0,-0.4417027338483061,0,0,98.18676462765575,0.8756142274197745,69.03448487246001,37.87332831248743,2.2671078905367903,1,0,1,2.4100469952326966,23.836488826252932,8.253785435058617,12.90686180934171,0.2952383595523989,31.7307952198015,0
0,0,1.4541710080053034,1,1,21.688372730220657,0.1591397782812461,38.086666349884794,7.897493683675179,7.878863003885169,2,3,0,-0.6721267961552448,63.18977271742705,78.1643397681686,1.4916527846367336,0.8095423558001684,62.24290714774173,0
1,0,-0.44930172719175365,0,1,45.71795074551939,0.25824137833869376,36.48045411098985,18.803813696082752,4.744641627984246,0,0,0,-0.6807457289285412,40.188364882345184,63.05453274391765,1.4983267503774313,0.4725195580804254,37.39514493313912,1
0,0,-0.659021075132006,0,1,36.06326356079895,0.40800663300337797,39.902393173193445,11.754390454986856,7.930071299871749,2,2,0,-0.8824412362376265,51.324795554582835,63.676613658375594,1.5929177069464722,0.7823135841322262,59.31952792480759,0
1,2,0.39892568795068406,1,0,61.25622348612295,0.8549213799461722,57.91731541618071,28.466822185835984,-8.851505002217738,0,1,1,0.7392732437535363,18.73796159003037,54.9439167769302,5.359368717737425,0.30142629357726053,30.63451261038231,0
1,1,-0.00021677511406715722,0,0,76.77342190915904,0.49937084502679757,52.1656477315566,31.327790722006526,-5.418095753888036,0,0,1,0.6708537114837677,18.83649721361429,29.659947415651775,3.955608721288319,0.2991263330400643,31.542255486640496,1
1,1,2.02356537801935,0,0,66.55761278760359,0.9675593805835792,52.506637097943326,32.71689218419211,-8.558133414055236,0,0,1,0.8688926051307613,20.492580904257842,57.23081360337608,8.68405286580788,0.21786535931838996,30.803509909916457,0
0,0,0.23212439773621502,1,1,60.19387980691284,0.33483164528980314,24.040871818533137,23.01506459769126,4.710011980307009,0,0,1,-0.2295165979448355,60.35263018432873,55.876403047743395,2.077007361536518,0.2901918059945179,33.996432952631444,1
1,0,-0.5032832150831015,1,0,88.59875446823425,0.8524910242103072,65.85485803250558,34.43346847131889,-2.3711971651124406,1,0,1,1.2249043316153583,20.04643314806563,2.281315740841481,5.983251868790863,0.28012187942004596,31.910630595598107,1
0,0,0.16866484832687242,0,1,22.581611022643035,0.1701257308367342,32.632350299249076,5.322406610268391,7.485856959884426,2,3,0,-0.6167279048809744,62.390956959841716,62.80973385895621,1.4996467087283993,0.6882277952442659,64.86839954230375,0
0,0,-0.6369138440252851,0,1,62.14359005999614,0.22445168249762243,48.80807686612364,20.036924028157664,7.13533342470917,1,1,1,-0.3921651182407032,28.14026686343711,43.945861782034655,1.6440074796890114,0.2847470144928421,46.51569892387383,0
1,1,0.3679954829045804,0,0,48.18953651187151,0.3349607414083935,53.57180184538332,21.135081923264266,-4.141089904782613,1,1,0,-0.6843067389060593,20.281948686699867,70.64756018377398,1.8192779355554596,0.34808540746615024,27.87327308455415,0
0,1,-0.3593229199592094,0,1,58.062652714522756,0.20225316270772575,53.036990369737744,17.97617996033424,1.7636454720057415,2,2,0,-0.6906518348471282,19.782304843834773,49.5414220451302,1.6234230777903103,0.25942432381173175,32.94301015242834,0
1,2,2.139688298176086,0,0,15.125111958358072,0.5403211649267151,31.960033588213467,16.797846974341688,-9.252829112090588,0,0,0,-1.0259683850075099,20.557822175604823,79.1360639972679,1.918495850652426,0.5201014029000107,28.01736312120218,1
1,0,0.3768223812449079,1,1,69.02791476951523,0.40827573987213917,47.50502519830383,24.027150491239773,6.772092792505511,1,1,1,-0.023207338291250858,24.3123107889473,62.01835933782904,2.450242761441497,0.19687219225251879,33.37198751676252,0
1,1,-1.584174629967478,0,0,93.8063632084699,0.36648457665865297,42.79333166100717,36.1868038411878,0.23544152663806628,0,0,1,1.6539548692938466,18.753654234512908,2.1363817355142167,5.202886888331027,0.27511564314051407,30.97794626067157,1
