S0,S1,S2,X3,X4,X5,X6,X7,X8,Y
1,1,-0.9579044992735622,1.4943864401436533,19.66132160052604,1,0,6.157975902223822,-0.2902051253441602,0
1,1,0.5103247350802844,1.6361554662202342,22.618705877868493,2,0,7.965138054362308,-3.2625452648044373,0
0,0,0.3996621349772432,4.348582140856326,47.550295174034154,0,1,26.689266521975522,-1.2474982405464026,1
0,2,-0.06937346412705415,7.329317371582061,66.36888455967093,1,1,39.7376794543038,-2.027648129160684,1
0,2,-0.04832943498082124,2.048998207335104,45.37484657873535,0,0,10.161902366167524,-0.018267910785729313,1
1,0,0.770498684073421,4.685928997716558,52.77526830654179,0,0,19.703010984671952,-2.604330666747188,1
0,1,-3.0267158084413346,0.647304770710819,46.628284519691164,2,1,34.38035069031818,-1.4039251221383537,0
0,0,-0.6219917409057762,1.706393645775226,48.759414148919205,2,1,37.780220096070835,5.913049519037479,0
0,0,0.5466093416044553,2.996617161919651,65.95504428455595,1,1,38.27768338259194,-8.015844663017909,1
0,1,1.079897827001107,4.854820028600716,52.70315467796033,0,0,15.046735456787507,-0.9180458050774689,1
0,0,-1.1652019338324788,2.970423876606633,53.683051467217794,2,1,35.67367087613653,-1.07433049782286,0
1,1,1.3702965725108378,3.728493718585002,21.28950607862562,0,0,7.942625204344898,-3.757763800996454,1
0,0,0.5928871587683401,11.188813280977298,69.37436710292805,0,1,39.55290971848859,5.7921342838266945,1
0,0,0.0074372663005612,1.2279208380340547,56.78060261311941,2,1,38.852957069539286,-5.592715080873083,0
0,1,-0.4407857308337721,2.4663071300385493,41.392381493721814,1,1,26.80820186164268,-0.14760573627179951,0
1,2,-0.10096954474640965,1.714629870957353,25.7978249737069,1,0,9.51185273256746,5.276065593825059,0
0,1,-1.0863871436157042,1.815552868644271,32.27853465003531,1,1,17.146175069914214,1.971554245365347,0
1,0,1.9047177834683062,4.314972406642016,21.77882757870669,0,0,5.119821775351825,5.4357686641760985,1
1,0,0.42150490239566524,1.0327686002166625,35.17016113914739,1,1,10.428398582641654,-8.880269600633703,0
0,1,-2.182350542728151,1.474695861179698,40.68554646862815,2,1,39.60810939486885,9.995071932584864,0
1,2,-0.47764157116338607,1.0458089851449917,26.289344153809466,2,0,6.005972853668378,-3.6878337860841137,0
0,1,0.9819429918984944,3.0102816634640934,65.90759406928781,1,1,37.64174882187549,-3.6091756979098966,0
1,2,-0.6429666979677745,0.8344998665424839,21.770750695834295,2,1,17.45889113297829,-7.94642352372162,0
1,2,-0.2134514799817162,2.551131158761824,21.209352041254803,0,0,10.410650659991667,5.014015958068123,0
1,0,1.21990334570597,5.604501560928832,24.607066636405566,0,0,7.813200472923585,-3.808362278524939,1
0,1,2.0645075684008454,6.049826336458011,56.48154233804617,0,0,20.275295670789767,2.065436256935291,1
0,1,-0.4767543165668932,4.509232501943521,65.39382600998786,0,1,30.18132813881092,2.500868278776844,1
0,0,0.27688390149476716,7.473668349220716,57.84107133894139,0,0,8.745606826606174,-5.680499107925553,1
0,0,-0.5104233014378983,9.098371149082322,69.81829095038633,0,1,39.780905300841134,-4.734804186871273,1
0,1,0.449248028905777,6.098464501360578,66.6753532341093,0,1,34.33736366689958,-2.9652471333599904,1
1,2,-0.2022160840744685,1.4262693662257915,19.84510295494671,1,0,11.061638757219024,2.6840525129159403,0
1,0,1.1749059874247851,2.680439962980637,32.42048864637188,1,0,5.821963782070075,-8.165322376322163,1
1,0,-0.8598295577533562,1.930346468536048,39.53008730353129,1,1,27.574269962855805,-1.4877759003834434,1
1,0,-0.4353070158873808,4.994411831677837,30.562326428421677,0,0,9.011300251240911,-6.173217315407716,1
1,0,-0.06566613582625372,2.7966853329436447,37.18417205882323,0,0,8.89994749675115,-3.9365993612785175,1
0,0,-0.5230388874974908,2.06027321053145,39.05118920922651,2,1,36.388414902249224,7.424875735590362,0
1,1,-0.2677427273812511,0.9185109293880904,26.334152169638607,1,1,11.885701560868657,-2.8328985235332524,0
1,1,0.07344648163635317,3.039496247056725,39.554676553082174,0,0,6.302803455259507,-7.585174157761724,1
1,1,0.7016522923383594,4.417128063175736,29.5149468731082,0,0,6.511950396593138,0.497453602539526,1
1,0,1.8078636845192477,3.279449846941289,35.96855422260454,0,0,8.37895013473011,-3.3886470653477456,1
1,1,0.3752845608250517,2.6381133065482736,29.596222115671218,0,0,17.963052751459976,-4.9374401233546354,1
0,0,0.011082657308505042,3.600394900108856,49.4650585432101,1,1,25.223041230219316,-1.4613409137297104,1
1,0,-0.40056819543748234,1.3582979635723675,37.78222048907113,1,1,12.64398563566455,-2.564166566548309,1
0,1,-0.1624001170736102,3.554756515118038,60.838222365263746,2,1,39.20585763281223,5.640437726825837,0
1,0,-0.7259616165323364,0.8336798470519546,33.161876947979906,2,1,29.992006139905207,-2.752164997189044,0
1,1,1.5242910656385025,6.470419091506623,39.433006854003835,0,0,6.594728483731127,-5.919660090342474,1
1,2,0.6805921919153956,4.3507028967082695,33.968666627587524,0,0,9.915829847338832,-5.211283144265736,1
0,0,-1.393378561133375,1.2387018636252711,38.943325817427635,2,1,34.34952554497663,8.618675012374336,0
1,1,1.6394173895948352,10.828651979087661,68.20790388134424,0,0,13.995945052263522,0.5366687652242259,1
1,1,-0.6780819835313472,0.8150097019271728,46.8630846477256,2,1,30.823751624398376,1.304767881544528,0
0,1,-0.04936245187835354,3.0440036535573967,36.910983218065724,1,1,31.138961577556515,-6.404636871012075,0
1,0,0.10646000191896372,1.6456812608675224,34.523369672284886,0,0,9.066615469087614,-2.902275877555324,0
0,2,-0.21741237780977674,3.9684028926234918,52.09495956227424,0,0,8.976738682742745,-7.832952067542413,1
1,2,3.0410120452461626,12.293358907346962,55.74739866245048,0,0,6.404341406317773,-2.451756114667325,1
0,1,0.6838831711275883,4.750011983004097,64.39348984046143,1,1,38.46958426029725,1.8056765613947938,1
1,2,2.0934480572494905,5.028953563175133,22.910097130075183,0,0,7.868351399222413,1.2168172166556985,1
1,0,1.08782595971134,3.057007874834734,19.96042177069753,0,0,11.087348643001498,-2.85828698445762,1
0,1,0.08254638136074097,4.1699884746075515,39.92990694563123,1,1,28.188516907840704,9.297287431843134,1
1,0,0.13842499153814533,1.5586144241017883,32.85499872572437,0,0,8.563733447711442,-1.194142780563416,0
0,1,1.505125564398435,9.449138533460351,64.18452538770191,0,0,24.348304079653023,2.5029206645335016,1
0,1,-0.6266272925276579,1.2976136090540173,49.85308818670835,1,1,13.49900166455781,0.40515546715937134,0
1,1,0.7818373489562712,2.982294928672479,28.89183154847423,0,0,6.364926118686651,4.145228621325751,1
1,1,-0.017365164644669064,5.136167183807101,50.56158813072332,0,0,6.241368453249709,1.5649175005879208,1
1,1,-0.7788214917340733,1.2699985972476686,46.85771105534421,1,1,16.02800193567772,-2.906744142898007,0
0,1,-0.002578476392075098,3.226266483340777,44.36200088973707,1,1,28.555938615056,9.266458714588097,1
1,1,1.5477792690598662,1.3914518360804025,36.07380612450302,0,1,16.044969037407334,-2.5199953635509083,1
0,0,-0.28317597435116965,2.130784763286567,38.248942038091556,1,1,14.516554167073753,9.186103561507473,0
1,0,0.1875859608330068,3.1031746732626444,31.509522704604542,0,0,9.72885964428601,5.692425691699722,0
1,2,-0.09110300015354532,2.1766389985473986,38.983017684184674,0,0,8.136710191727063,-4.964570711633341,0
1,0,0.20033368222614067,2.542027520182809,31.8631478892394,1,0,7.876329703678193,-5.684561242325913,0
0,2,0.8163945652572627,1.9135500025793393,40.07820767639282,1,1,24.172962911214178,-5.429937042605745,0
1,1,0.39700547249432566,3.091483798409783,50.55972554301425,0,0,9.26216585142743,-1.2963465780552834,0
1,1,0.866832699919062,3.207806642615086,30.12972548895,0,0,7.538504258619576,-4.424830432257425,0
1,0,-1.3505329443763443,0.8060974428838729,37.36144735541859,2,1,30.25361827062894,-7.348231950355098,0
0,1,0.07454596342554266,3.9042528304247535,55.55595680390682,1,0,12.77405074291259,4.15547095334561,1
0,1,-1.3562722716587576,1.2884481478748346,35.63634259037404,2,1,16.79056327133578,-0.8930317894981936,0
0,1,0.08820045946391579,6.507142956835642,67.02573943360609,0,1,38.424606075889365,-5.40479746279477,1
1,0,-0.8956193117530639,1.5136237038540477,33.27131703152041,0,0,7.683290163141939,-5.034813461762592,0
1,2,0.39720895516519994,4.302874599309718,30.786964216660145,0,0,9.254740258724059,1.3004965485464925,1
1,2,0.4473565902563722,2.8863560414228973,20.794326037878292,0,0,7.779549767231142,-2.845314485793531,1
1,2,0.16599269684372236,4.661084407196885,34.70016881747151,0,0,5.924776059745652,-4.563041739600784,1
1,0,-0.893430400109499,1.8163699841002976,21.29073743350928,2,0,8.951990680037659,0.8533094136331503,0
1,2,1.535757906317134,2.271593063842284,46.23911556737313,0,0,9.287035233576233,-4.399170250197493,1
1,0,0.14102714931975266,2.249475150364957,46.41134765835857,1,1,14.641619662574259,-4.523223296968498,0
1,0,-0.6597620372269126,0.6786320769600676,31.8087541817885,1,1,8.210317776585317,-2.71344530527667,0
1,1,0.6870017338775236,3.5127335419435566,28.131200198630314,0,0,12.273860999359293,-3.435844555053773,1
0,0,-0.05659618681092343,1.9766883427216357,20.638460650078557,2,1,30.279117521817756,9.670242964010583,0
0,0,-0.37434884471013086,3.5571449518500824,50.03504767268532,1,1,21.002128769207737,-6.488932802650771,0
0,0,-0.045565676827334534,2.909808149607969,39.27526203348087,0,0,13.599167381725854,2.4114282908925144,1
0,1,-2.091817892626197,1.2456575473763578,25.760845274285316,2,1,30.727588853607386,9.994813254287589,0
1,1,-0.2759741704053039,2.778806818240411,43.456313647270704,0,0,9.420455106246727,2.6975745471808565,0
1,2,1.0680314472997323,2.465110695374303,43.9600362399851,0,0,9.774158058097322,-3.9350752262925255,1
0,0,0.05517074193154184,3.7660224369476856,37.87801756467415,0,0,15.058715900430574,0.6102077188525925,1
1,0,1.365344108250714,2.204406153995882,51.64876185878673,0,0,10.447013065184683,1.055240725777633,0
1,0,0.8000798762408167,1.1657133883021444,47.15756795686233,1,1,16.879439168894137,8.47924883033864,0
0,1,-0.5386825879603916,7.287663699767483,50.05959402471857,0,0,20.80335524591771,2.5831213672033844,1
1,0,-0.017039973464224117,1.1993675267844708,44.78864007158658,1,1,6.098686115004774,-3.0674536602656826,0
1,1,0.06315996824147085,3.275239617300869,35.217100962126274,0,0,8.531117270983328,-5.317060033143244,0
1,0,0.18959908079231208,1.5479681990327614,32.76580898444506,0,0,7.01748474094159,0.008748259853676998,0
0,0,-0.2065371600288038,5.4797259542186,63.20907629381979,0,1,37.26415769818135,-6.48310962046158,0
1,1,-0.39901350829042126,1.399305122124134,69.45815499900863,1,1,38.699318629607895,-6.513593475502365,0
1,0,0.26049817082737414,1.5826342545288432,34.37719781447994,1,1,11.599364910723011,-6.57591889018185,0
0,2,0.9500061925525494,5.192106480042636,56.8559166837885,0,1,32.33151824744536,2.0515782978350714,1
1,0,2.8120411722185694,7.002017728590461,62.086277598329126,0,0,8.834385580669768,-5.407023719138948,1
0,0,0.10212761186496204,4.320840017467196,61.87321605104403,1,1,35.761983185952424,-1.3022424451621717,0
1,0,0.610712899916763,4.543259960429263,32.343839742965855,0,0,9.217404851147556,0.2932472296377995,1
1,0,1.3851177098957843,5.107911581235193,53.703542077477,0,0,15.980878964516092,-4.530239241174159,1
1,0,-0.04147220674730907,3.3477428851526656,43.02898529281195,0,0,5.8569767807906015,-2.3052530538716853,0
1,0,0.39944602058456646,3.06124442497778,46.557379242564735,0,0,8.043130448761515,-5.861213415944943,1
0,0,0.5782653942884454,5.776523533131288,66.52492641217505,0,1,35.547183786102686,-4.589603112766296,0
1,0,0.4942274961712262,2.9572025162899838,39.99316718102478,0,0,15.840397063241259,-5.210054438518915,1
1,2,0.6081142461008708,5.803205235183663,58.565328239342406,0,0,6.744879670732297,1.4027074680752243,1
1,2,-0.4406578205667696,2.292108872149348,30.024905359634943,0,0,7.566013755663752,5.053503536235006,1
1,2,-0.10945289059355287,1.7724676027150457,33.54275800743275,1,0,9.722495733199528,-0.18159509418806863,0
1,1,-0.31609858514503875,2.049425179184179,46.332863846206315,0,0,8.291740629020751,6.176373408132726,1
0,0,2.152572761338139,15.563379117430879,68.84733773351661,0,0,11.722495380361854,4.3874216878940135,1
0,0,-0.2234607421146672,2.346284099859125,30.567696996557302,1,0,6.577712016560593,2.0991231175924447,0
1,2,-0.2658023291722932,1.8726746743923839,38.04540487353742,1,0,6.428807387902626,-4.333080274278382,0
0,1,0.39066676607725825,4.685094854815841,45.10649777426487,0,1,20.46055253729228,5.2200654302914735,1
0,0,-0.09603865073424045,1.6953257608019316,28.699154731384954,1,1,12.021905279074286,9.73999244709071,0
0,0,-0.40374181065536036,2.629908914104759,21.152084543214624,1,0,6.586865505116901,9.773244601663471,1
0,1,-0.6008782417132205,3.6267657085547107,56.098416053945115,0,1,14.61443514567803,-7.858750000156263,1
0,0,0.28175689794178266,4.995897040269558,59.620213779694964,0,1,24.386664080080767,2.2038508487434214,1
0,2,-1.295683742116005,1.4171720222269018,25.945987368460134,2,1,36.251698122219906,9.771267704234447,0
1,1,-0.36883575112505895,1.316977228338192,44.55401168067959,1,1,17.31746157872309,3.914359870230557,0
1,0,0.16146433652352823,1.3204298447372558,24.145134304136683,1,0,8.344621883326493,-3.2314073363514506,0
0,1,-0.5544791257676054,2.461486183654516,48.18869337920273,1,1,21.564537459380603,4.942053422257807,0
0,0,-1.0810822833827944,2.259142735455675,42.75855783973343,2,1,25.360586903751255,1.1968459009538996,0
1,0,-2.005303214242172,0.5476572400536768,22.61666425646116,2,1,22.0432208878251,-3.8110604060843913,0
0,0,-0.6731261965262683,2.250073343692078,46.34020300888196,2,1,32.85987126558134,-4.602414094187153,0
0,0,-0.6783775277311052,1.9750081020871078,37.27596079139817,1,0,11.422135264014738,3.3976355559445146,0
0,0,-1.5536553157468922,0.9302378405338683,30.788550580076972,2,1,29.27896071771759,9.989837845249134,0
1,1,-0.11596681262241382,2.4061503572174807,32.83707277746626,0,0,9.26950902032484,-8.274380483294184,1
1,1,-0.09736929332949719,3.2988655044232296,67.6936670050411,0,1,29.655640389996663,-7.3662795159803,1
0,0,-1.0978525028716577,1.8014953963161173,29.678502451574218,1,1,9.71353402967289,7.923122337937468,0
0,0,0.9170881953880458,10.730934872898072,69.32649301525313,0,1,35.4080689182286,-4.964496097594331,1
1,0,-0.7500964205563199,1.965807484694055,25.96259351171284,1,0,5.845709459993191,-1.9212276167422075,1
1,2,1.0594091532244787,2.8258914033042477,30.183550838622764,0,0,9.878411831378378,5.086379805603443,0
1,1,-0.24609298067779184,0.9520415457113612,22.18380243205307,1,0,8.059846073779358,-8.493539154151822,0
1,0,0.2187119883240283,2.4046090293536193,43.779555245887,0,0,8.21518611608896,-7.482465350571349,0
0,0,0.2190782845870375,5.9852023401760945,54.2932455118609,0,0,11.022527505267167,-4.280915883076414,1
1,0,-0.10747062676766053,4.208802779423955,21.766028989541674,0,0,8.941654627589088,-3.019046333910758,1
1,0,-1.4387922176351962,1.815987516852704,54.553823096177105,0,1,29.78297067464745,-5.266068056826676,0
0,0,-2.174244560858557,0.4484365918887713,36.43222270543791,2,1,39.68518738420594,3.7836242563767506,0
0,0,1.6591201631376986,2.738726010335322,18.810826498095274,1,0,9.88114682845226,9.587171183305728,1
0,0,0.12843216604573507,3.742405739453232,50.848625168181606,1,0,14.980775417891687,-5.745247932338371,1
0,1,-0.6287098795166188,1.5956611084918684,30.58097878543985,2,1,15.654254649436988,9.458733688397206,0
1,0,1.1025898510256995,2.134913002185312,48.19562585926312,0,0,10.58965251276679,-0.9467209616982935,0
0,0,-0.06138106098274966,1.7848023742403332,20.25469187458504,2,1,18.84729922216396,9.303049854880292,0
0,0,-0.9292315259296308,2.7579670244052314,52.344851348641036,2,1,39.302401538706484,9.24697709731467,0
1,2,-0.05527495489219014,1.6624293865407023,25.33066372145977,1,0,8.929895332065914,0.35699525505158647,0
0,1,-1.096846808060564,1.6911936606281297,34.32924989264773,1,1,14.151758645826455,-4.75035387406219,0
1,1,1.3632751185164307,8.954380968684449,58.54933009625963,0,0,9.05451118364235,-2.1442825985770995,1
0,2,0.49007468317903646,4.798799686866923,61.72020273631406,1,1,32.941299746632026,-1.925159106946122,0
0,2,0.17587109098304207,8.768511697833866,55.76390471499837,0,1,33.695499375722534,-1.545916289441191,1
0,2,-0.4166763809179277,1.8731152416628563,42.69008540675218,2,1,33.8041669679011,5.489292767095705,0
1,2,0.10588335993181956,1.9023946014111406,21.74157960605478,1,0,7.431670658622425,5.789181281998559,0
1,0,-2.0195975298852678,0.46009887199549143,22.919159078554287,2,1,12.24117998055057,-1.0599012852112537,0
0,1,0.7276003214110385,5.7148317098670285,43.495426325516036,2,1,39.107077368289495,6.413238331819997,1
1,1,-0.19962927795624788,2.7672808673235996,27.918251364049798,0,0,10.774549387691481,-2.9110003566059977,1
0,0,0.24549676450656874,4.084665460827294,63.90237054853583,0,1,20.476450247472915,-0.2128456973915398,0
1,1,0.14939669527467353,1.8027705473329478,33.858472874432096,1,0,9.111028207936238,-5.789729961942255,0
1,0,1.1313657865418807,4.420653603880086,32.84628760428063,0,0,16.58078718442748,-3.4354495263665985,1
1,0,0.49529943972319646,1.8568941194568316,30.99689519305215,1,0,7.802142278733875,-8.002708769639352,0
0,1,0.14345193614167145,2.8300154366613426,41.25703118324459,1,1,27.611779159552924,-1.6959248186067164,1
0,0,-0.57354186281529,2.4016532819604444,26.840715096234142,1,1,17.929946580169716,1.537125583394987,1
0,0,1.1722070051061781,8.836540103798034,60.09570325570108,0,0,12.26740395244697,-8.98925865944867,1
1,1,0.45155474055875167,2.497654983558204,58.41903875922675,0,1,16.46757332050118,-7.841098312068021,1
0,2,-0.19399064475762917,3.53647124798342,57.41359469593971,0,1,26.000443814114142,-4.603401432715968,0
0,0,-0.35567990764179974,2.3704079624093897,40.079108010184484,1,0,11.035130886633047,4.764009265359391,1
1,0,-0.43513836814973894,1.4127666546069237,22.50057226767342,2,0,11.991083819600835,-7.123027795307721,0
1,0,-0.48121355419304906,4.149170640425797,43.426644946576985,1,0,13.868756244854163,0.6540987623419134,1
1,0,-0.6172250562535864,1.691252326620434,26.906834176119,0,0,8.171610881699511,-0.6862572327051701,0
1,0,0.1775939341452074,2.861884150200567,53.27102573402549,0,0,13.127734619804945,4.313873027604798,0
0,1,-0.05016742918887487,2.4373152549026895,54.4145711022273,1,1,29.219548518040614,-9.889530886622989,0
1,0,-3.874419261931701,0.15407512871817244,31.36465713525492,2,1,39.33591839397355,-1.4628983406447578,0
0,0,-0.9008004857823322,1.9129156097365647,54.40969403625602,1,1,22.531482865252,-0.7629002717131623,0
1,0,-1.9175759710536804,0.7571594299100467,37.926498951328185,2,1,15.68180108327523,-8.934296725541506,0
0,0,-0.27301944453355054,2.9546373617367423,37.34755204563113,0,0,6.284406884951281,2.341661898594424,1
1,0,-0.8165958050354537,1.9092492739803544,29.74010005181629,1,0,7.950967907554047,-1.9400545015641217,1
1,1,-0.36874093810595415,1.1455389272490177,29.565442068644966,1,1,11.737380804321152,-6.7010762925402245,0
1,1,0.2979956392930315,2.9451182367856723,40.359807652476476,0,0,13.316910615477262,-3.609938824770234,0
1,0,0.49128812583272186,1.8418708470403322,43.09130665581107,1,1,17.78695184495127,-4.55289952742347,0
0,0,0.48346224568490165,2.542150013214703,34.54940717756025,1,0,7.93196844918358,3.2336220546915904,0
0,0,-1.1602846751970781,2.521814807623126,29.401650720652107,1,1,20.969913648349202,-3.560770429337211,0
1,1,0.13762265730447226,1.487690140165281,40.833009740172756,0,0,8.230512807080972,0.34952678979452934,0
1,0,-3.3486448471201724,0.36878303117067485,55.55724290472366,2,1,37.63600589890808,-2.738944326757851,0
0,0,3.9814060864576395,29.033767356866885,69.99840188682712,0,1,37.57716658643001,-4.717199467864354,1
1,0,0.7365679914616943,3.830843679537206,22.39695820399625,0,0,13.57884573863727,-1.904290436500581,1
0,2,-0.032438117025298835,5.8072941805819065,67.37209608867208,0,1,34.64842571589213,-3.300110777586351,1
0,0,-0.3378167265545025,7.517409680268195,67.48373349734614,0,1,36.37786099787224,1.7698124464494303,1
1,0,-1.2962263861364365,0.7808268207654001,54.98567253318445,2,1,18.592066784308845,-8.750897717861667,0
0,2,-0.6871853296324946,3.7763458232553857,52.34139721371504,1,1,32.168217450473406,5.347623907309931,1
1,2,0.15657393460195135,1.6813649350506414,35.30031930654546,1,1,11.633456247267144,6.104900966535361,0
0,0,-2.2461130453271476,0.7874628062024734,43.381631332670295,2,1,34.96194467824792,1.9544987347689062,0
1,0,0.42028014773113187,2.5428977335643874,29.851864917309413,0,0,7.976094398132075,6.440067580303939,0
0,2,0.035928407868135864,8.005314435037805,67.70417818018144,1,1,39.79621985973651,-1.1281653572297667,1
1,0,0.7619646001514315,4.204123925098779,54.955339176399924,0,0,9.76246498647297,-1.2548822541403268,1
1,1,-0.13808741121663587,2.1298906580659915,44.38583989566394,1,1,22.572282618682923,1.6474953018259022,1
1,1,0.1883718731674388,4.976281710527742,43.51558323425215,0,0,5.54713601541488,2.8664037534216718,1
0,0,0.07515438146575476,3.707609347659096,36.91966638240658,0,0,10.868768215816043,-6.032810197635107,0
0,2,0.7028003389830726,5.957051461826635,58.9924574237008,0,1,20.824295153816422,-2.9330738940713452,1
1,0,-1.036396792641879,1.5328799075473716,53.51894746900637,0,1,6.657515085921086,-6.0780860434947925,0
0,0,-0.573325655203531,3.7808955557917403,60.67295622657863,2,1,39.987114319785356,3.083725124199823,1
0,0,-0.23940432746222487,3.507579120022145,30.680669424856795,0,0,10.06364011227296,5.744701565512781,1
1,1,-0.6040257673846311,1.5234230741500028,44.105557135469326,1,1,12.722389308228976,-1.6893897263729425,0
1,1,-0.5991197202977675,1.5869672507595722,33.360827321265496,0,0,7.4486363769089925,-5.2662077765311,0
0,2,-0.01850078617094469,2.336384608031021,31.314810602215235,1,1,15.828863338596339,-0.822431148280824,0
0,1,0.6734962921669444,6.369214079690114,65.07799265126081,0,1,31.6359975514117,1.1027362571232615,1
0,0,0.12913645120616354,4.235907459909719,44.43429159961117,1,1,24.248592983712992,9.013791958686777,0
0,2,-0.4466079480504757,4.280631300200372,44.820377479724854,0,0,21.042967394193674,-3.181661346903219,1
1,0,-0.11286363116332074,1.790713913861242,54.80854646965949,1,1,19.73346550471682,-2.202561688471649,0
0,2,1.008284447288602,7.931083642665789,69.89020900348595,1,1,39.98965152917181,-5.254196849181836,1
0,0,-0.3809145257856982,4.058320786747401,57.83081174381498,0,0,9.071870966460132,-6.312556121740339,0
1,0,-0.06401651351143209,1.287418209791623,33.29928796949155,0,0,9.045916590045913,7.144393354859108,0
1,0,0.05643942951462286,2.757744300939141,27.724359287791955,0,0,5.723088047623515,-3.68499776511392,0
1,0,0.4709686828837907,5.835076004260607,56.855059116780204,0,0,12.02652031060824,2.5423852943946876,1
1,2,-0.04691322144729016,1.3509272074894407,48.569229168457,0,0,13.113837241135581,5.262103004543128,0
1,0,-0.1820266408440539,1.537530793940402,42.89663144490308,1,1,17.51058838167251,-7.030837669542701,0
0,1,-0.1262839266234194,4.5863655091973,54.945607559676084,0,1,21.90363062020922,8.636113515416831,1
0,2,0.9737121445713449,13.196433010413728,66.81678170321683,0,0,14.332873156197596,-1.848413406616693,1
1,1,-0.026330445808042762,0.9705639113549456,47.67069957130191,2,1,25.99227792845605,5.662773965181952,0
1,1,0.06360454101220757,3.754937718540446,43.76357543175803,0,0,12.091271372193999,-6.408476355016095,1
1,0,0.24568268647979685,3.826594747562221,36.33317523491226,1,0,7.45631160843579,-0.3792976599998159,1
0,0,-0.7544044094295185,2.393828351265348,54.17862401275974,1,1,27.892376498647774,0.5701718619868963,1
1,0,0.7317358326448852,3.553002542689196,42.297629278064,0,0,8.38060454332309,-0.31910988555169517,1
1,2,-0.19156289563877008,1.1718641799423728,25.718273465918276,1,0,5.129483708577887,-8.732493363554156,0
0,0,0.34292691516997653,4.197424276826385,53.07390704556917,0,0,11.1232832490087,-4.040458901149989,1
0,0,0.141746822055348,3.585895065440239,57.238573712157624,0,1,28.857123112292385,-3.4592851504945754,1
0,1,2.652017391246615,11.923923430372213,68.33207097640982,0,0,35.48170795372944,6.344603458031017,1
1,1,0.04485716826500498,2.546409774587588,31.276294863590522,1,0,12.064477789942574,8.992249169195752,1
1,0,1.140247522482816,3.9253855428998135,27.661931521764917,1,0,7.7338991913952455,6.474425876238129,1
0,0,0.2158734847972745,3.329825800375256,58.731487785506786,2,1,39.71047359252711,8.557794054577009,1
1,2,0.0926217943653755,1.7969399919962703,39.88798196298543,1,0,6.403628551546272,-3.7266435624406133,0
0,0,0.27449011432782183,4.123636842606022,55.80912830184084,0,0,21.155011124332226,-3.012776340117962,1
0,0,0.9187083858767942,5.420896516828692,65.19203114429453,0,1,37.2746699326793,0.9689816389082484,1
1,0,0.8018518387262896,4.453913815002932,39.56590052430665,0,0,6.7591238746812365,4.311349709414616,1
0,0,0.23152375915586054,2.059560835053302,34.38877623758913,2,1,19.36624065430101,5.904073050724872,0
0,0,-1.045967341434619,2.9982638360375113,51.90528852316395,2,1,38.332734358121,8.821272438264003,0
1,1,1.09362829227598,1.920986292567452,35.474592664277495,0,0,8.844923316250464,0.29118386153869835,0
0,2,-1.2760597037535117,3.0820677483284715,68.79164704846426,2,1,39.998363457176744,4.883717807257259,1
1,1,-0.9087863339595766,1.3128650150094026,27.279833978051272,1,0,6.004316014040468,-1.0312965310966877,0
0,1,0.7178735111998549,7.9492813988495605,63.90969128947798,0,0,25.049760889259353,-5.378231835744892,1
1,0,-0.737699954672917,1.355637205595474,49.93079104812854,1,1,28.64696789488605,2.4513880334183398,0
1,0,0.5319653762703888,3.4394131891654394,29.41023032548396,0,0,5.768010656928295,0.2125017761896668,1
1,0,-0.11734297602046928,2.3449585892726477,47.51609300564929,0,0,12.433033630069232,-6.064966037344304,0
0,1,1.0742634913063338,16.054623612519432,68.09566723266201,0,0,18.8345781685117,-7.74280690425929,1
0,0,-0.2892336742788252,4.738338743258995,45.59515606915289,1,1,25.368123629217862,8.262298857038168,1
1,0,1.0441776987335811,2.6888499653824582,37.73810566022874,0,0,7.351816328911022,3.119981965597624,1
0,0,0.14111140527894098,4.059581510358515,53.84496005500391,0,1,20.81268509821573,-3.2268836073211657,1
0,1,-1.1701317323179294,1.5406852145323786,43.39847407133726,2,1,27.612581823546968,8.482830834978525,0
1,2,0.26262317233456456,1.9624598120512011,34.94720582675389,1,0,7.835462638800584,-1.920005036244298,0
0,1,0.17385048666505926,2.7475892288580144,33.7507958359202,0,0,5.153128592075928,1.5041956057675954,1
1,0,-0.11675128685308532,0.8589596430099529,37.44199205271963,1,1,10.371464245279283,-2.8616052419897997,0
1,0,1.1680732085366794,2.6972128737359777,28.1715455290219,0,0,7.395210364224725,-2.1158677706496833,1
0,1,0.05174569409625691,5.14243834696118,41.57754788785209,0,0,11.48916083079448,1.0617454269153104,1
1,2,0.34638983084616615,2.0484160053306653,25.41345391367014,0,0,6.013186206782066,-1.8787595761127083,0
0,2,0.512341288922293,4.857029623701714,60.7611856121044,0,1,32.522034776866676,9.479163713164365,1
0,1,0.04613858923178727,2.6352495308423736,42.723720130386546,0,0,8.349992447497241,-3.353237835767767,0
0,0,0.48097191850024773,3.9289027638048832,67.16844840068492,1,1,37.12206252076138,-6.503993568671042,1
1,0,0.5777683382099341,1.1417534556323194,19.741143423649074,2,0,7.928946224774389,-9.99888173429188,0
1,1,-0.5564727831838351,4.463287603887568,30.24712578935868,0,0,8.77373829873081,-4.391511886266062,1
1,0,-0.10033513824501601,2.8641940858274717,48.633419089373305,0,0,8.670352925958065,-9.005774158234164,1
1,0,0.5389280411993156,2.5425065890550096,27.274239571218168,1,0,12.319761145236656,6.8680454416965055,0
